timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418483,1855,1,195680,233297,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448948,1853,1,195941,234038,0.40,-0.78,9.70,-0.03,-0.01,-0.01,31.99
2489194,1854,1,196130,234641,0.40,-0.77,9.95,-0.03,-0.01,-0.00,31.99
2529181,1856,1,196105,232857,0.43,-0.77,9.95,-0.03,-0.01,-0.01,31.99
2569182,1855,1,194930,229913,0.40,-0.78,9.92,-0.03,-0.01,-0.01,31.99
2609181,1872,1,194366,229447,0.40,-0.79,9.94,-0.03,-0.01,-0.00,31.99
2649182,1873,1,194377,229664,0.42,-0.79,9.93,-0.03,-0.01,-0.01,31.99
2689182,1867,1,194410,229748,0.41,-0.80,9.97,-0.03,-0.01,-0.00,31.99
2729182,1870,1,194538,230645,0.43,-0.77,9.96,-0.03,-0.01,-0.00,31.99
2769182,1874,1,194975,231846,0.42,-0.79,9.94,-0.03,-0.01,-0.00,31.99
2809182,1873,1,195273,233130,0.42,-0.80,9.93,-0.04,-0.00,-0.01,31.99
2849181,1872,1,195905,235818,0.42,-0.80,9.93,-0.04,0.02,-0.01,31.99
2889167,1870,1,196512,237360,0.40,-0.78,9.99,-0.04,0.03,-0.01,31.99
2929162,1837,1,196613,236817,0.36,-0.79,9.99,-0.03,-0.02,-0.01,31.99
2969182,1828,1,196282,235219,0.39,-0.78,9.96,-0.03,-0.05,-0.00,31.99
3009182,1808,1,195958,234128,0.40,-0.77,9.96,-0.03,-0.04,-0.00,31.99
3049182,1788,1,195964,234700,0.43,-0.80,9.89,-0.03,-0.03,-0.01,31.99
3089181,1771,1,196399,236088,0.44,-0.81,9.94,-0.04,-0.01,-0.01,31.99
3129183,1771,1,196467,234559,0.42,-0.81,9.93,-0.04,0.01,-0.01,31.99
3169167,1761,1,195639,233070,0.43,-0.80,9.96,-0.03,0.01,-0.01,31.99
3209167,1776,1,195332,232547,0.40,-0.78,9.96,-0.03,-0.00,-0.00,31.99
3249181,1789,1,194982,231365,0.40,-0.78,9.94,-0.03,-0.01,-0.00,31.99
3289182,1799,1,194519,230444,0.41,-0.77,9.95,-0.03,-0.01,-0.00,31.99
3329182,1808,1,194462,230582,0.42,-0.77,9.96,-0.03,-0.02,-0.00,31.99
3369182,1838,1,194784,231959,0.42,-0.76,9.94,-0.03,-0.01,-0.00,31.99
3409182,1846,1,195500,234084,0.42,-0.78,9.93,-0.04,-0.01,-0.01,31.99
3449183,1867,1,196021,235586,0.40,-0.80,9.97,-0.04,-0.00,-0.01,31.99
3489866,1881,1,196349,236375,0.40,-0.77,9.99,-0.04,-0.01,-0.01,31.75
3528182,1884,1,196567,236875,0.40,-0.77,9.97,-0.03,-0.01,-0.01,31.75
3568181,1908,1,196662,237180,0.41,-0.80,9.93,-0.03,-0.01,-0.01,31.75
3608182,1926,1,196764,237331,0.40,-0.78,9.95,-0.03,-0.01,-0.01,31.75
3648181,1936,1,196791,237405,0.39,-0.78,9.96,-0.03,-0.01,-0.00,31.75
3688182,1936,1,196874,237112,0.40,-0.78,9.96,-0.03,-0.01,-0.01,31.75
3728181,1920,1,196290,234196,0.40,-0.78,9.95,-0.04,-0.01,-0.01,31.75
3768182,1920,1,195334,232597,0.40,-0.79,9.96,-0.04,-0.01,-0.00,31.75
3808225,1936,1,195268,232941,0.38,-0.78,9.95,-0.03,-0.01,-0.01,31.75
3848182,1949,1,195243,232822,0.40,-0.79,9.97,-0.03,-0.01,-0.01,31.75
3888181,1952,1,195211,232821,0.40,-0.79,9.95,-0.03,-0.01,-0.00,31.75
3928183,1936,1,195493,234247,0.39,-0.79,9.98,-0.03,-0.01,-0.00,31.75
3968182,1934,1,195917,235194,0.41,-0.78,9.96,-0.03,-0.01,-0.00,31.75
4008228,1936,1,196082,235569,0.40,-0.79,9.95,-0.03,-0.01,-0.01,31.75
4048181,1942,1,196287,236150,0.41,-0.80,9.93,-0.03,-0.01,-0.00,31.75
4088183,1953,1,196613,236793,0.40,-0.79,9.93,-0.03,-0.01,-0.01,31.75
4128182,1959,1,196818,237244,0.42,-0.78,9.97,-0.03,-0.02,-0.00,31.75
4168183,1963,1,196912,237462,0.39,-0.79,9.95,-0.03,-0.01,-0.00,31.75
4208182,1939,1,196938,237569,0.43,-0.79,9.96,-0.04,-0.01,-0.01,31.75
4248182,1924,1,196899,237706,0.41,-0.79,9.95,-0.03,-0.01,-0.01,31.75
4288183,1909,1,196754,236092,0.40,-0.80,9.97,-0.03,-0.01,-0.00,31.75
4328182,1904,1,195564,232646,0.40,-0.79,9.95,-0.03,-0.01,-0.00,31.75
4368181,1887,1,194990,232240,0.41,-0.78,9.96,-0.03,-0.01,-0.00,31.75
4408182,1902,1,195065,232690,0.42,-0.79,9.97,-0.03,-0.01,-0.01,31.75
4448183,1904,1,195368,233312,0.40,-0.78,9.98,-0.03,-0.01,-0.00,31.75
4488183,1894,1,195673,234471,0.41,-0.77,9.96,-0.03,-0.01,-0.01,31.75
4528868,1881,1,196096,235865,0.42,-0.78,9.94,-0.03,-0.01,-0.00,31.85
4569183,1887,1,196336,236186,0.40,-0.77,9.95,-0.03,-0.01,-0.00,31.85
4609181,1889,1,196440,236367,0.40,-0.77,9.94,-0.03,-0.01,-0.00,31.85
4649183,1904,1,196476,236776,0.42,-0.78,9.97,-0.03,-0.01,-0.01,31.85
4689182,1904,1,196517,237087,0.40,-0.80,9.96,-0.03,-0.01,-0.01,31.85
4729183,1919,1,196610,237285,0.40,-0.80,9.94,-0.03,-0.01,-0.01,31.85
4769181,1947,1,196689,237468,0.40,-0.78,9.97,-0.03,-0.01,-0.00,31.85
4809182,1959,1,196645,237735,0.42,-0.77,9.95,-0.03,-0.01,-0.01,31.85
4849183,1962,1,196808,237833,0.40,-0.80,9.94,-0.03,-0.01,-0.00,31.85
4889182,1956,1,196726,236926,0.40,-0.80,9.94,-0.03,-0.01,-0.00,31.85
4929181,1965,1,195957,233901,0.39,-0.79,9.94,-0.03,-0.01,-0.00,31.85
4969183,1984,1,195335,233203,0.42,-0.79,9.94,-0.03,-0.01,-0.00,31.85
5009183,1990,1,195410,233544,0.40,-0.78,9.95,-0.03,-0.01,-0.01,31.85
5049182,1998,1,195464,234008,0.41,-0.78,9.94,-0.03,-0.01,-0.01,31.85
5089183,2028,1,195662,235207,0.40,-0.77,9.93,-0.03,-0.01,-0.01,31.85
5129183,2030,1,196137,236167,0.41,-0.78,9.96,-0.03,-0.01,-0.00,31.85
5169183,2037,1,196301,236268,0.40,-0.78,9.96,-0.03,-0.01,-0.00,31.85
5209182,2029,1,196217,236278,0.40,-0.79,9.96,-0.03,-0.01,-0.01,31.85
5249183,2015,1,196316,236426,0.40,-0.77,9.92,-0.03,-0.01,-0.00,31.85
5289182,2018,1,196410,236814,0.38,-0.79,9.96,-0.03,-0.01,-0.00,31.85
5329183,2000,1,196588,236948,0.41,-0.79,9.96,-0.03,-0.01,-0.00,31.85
5369183,2017,1,196600,237313,0.40,-0.76,9.96,-0.03,-0.01,-0.01,31.85
5409181,2029,1,196681,237510,0.38,-0.79,9.95,-0.03,-0.01,-0.01,31.85
5449183,2023,1,196756,237802,0.40,-0.78,9.95,-0.03,-0.01,-0.01,31.85
5489182,2015,1,196831,237811,0.42,-0.77,9.99,-0.03,-0.01,-0.00,31.85
5529868,2014,1,196540,234636,0.40,-0.77,9.96,-0.03,-0.01,-0.01,31.77
5568183,2017,1,195270,232400,0.39,-0.78,9.97,-0.03,-0.01,-0.01,31.77
5608183,2021,1,194932,232280,0.40,-0.77,9.95,-0.03,-0.01,-0.00,31.77
5648212,2007,1,195085,232765,0.41,-0.79,9.94,-0.03,-0.01,-0.01,31.77
5688183,2014,1,195236,233381,0.40,-0.78,9.97,-0.03,-0.01,-0.00,31.77
5728181,2008,1,195641,234841,0.40,-0.78,9.93,-0.03,-0.00,-0.00,31.77
5768183,2003,1,195945,235372,0.40,-0.79,9.97,-0.03,-0.00,-0.01,31.77
5808182,1995,1,196128,235874,0.35,-0.77,9.98,-0.04,-0.01,-0.00,31.77
5848205,1989,1,196237,236619,0.39,-0.78,9.96,-0.03,-0.01,-0.00,31.77
5888182,2003,1,196537,237130,0.39,-0.78,9.97,-0.03,-0.01,-0.00,31.77
