timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1920485,1710,1,200060,234244,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1950957,1719,1,200361,234911,1.10,-0.38,9.69,-0.03,-0.01,-0.00,31.89
1991197,1731,1,200594,235652,1.11,-0.38,9.97,-0.03,-0.01,-0.00,31.89
2031190,1755,1,200903,236071,1.11,-0.41,9.94,-0.03,-0.01,-0.00,31.89
2071190,1782,1,200875,235917,1.12,-0.38,9.95,-0.03,-0.01,-0.00,31.89
2111187,1811,1,200733,235778,1.11,-0.40,9.95,-0.03,-0.02,-0.00,31.89
2151190,1826,1,200739,236053,1.14,-0.40,9.93,-0.03,-0.01,-0.00,31.89
2191187,1874,1,200950,236450,1.12,-0.39,9.93,-0.03,-0.00,-0.00,31.89
2231190,1869,1,201048,236118,1.10,-0.40,9.96,-0.03,-0.01,-0.00,31.89
2271186,1920,1,200381,233489,1.13,-0.39,9.91,-0.03,-0.01,-0.00,31.89
2311190,1936,1,199547,232303,1.13,-0.40,9.93,-0.03,-0.01,-0.00,31.89
2351187,1926,1,199499,232736,1.12,-0.40,9.94,-0.03,-0.01,-0.00,31.89
2391190,1933,1,199703,232951,1.11,-0.37,9.95,-0.03,-0.00,-0.00,31.89
2431216,1943,1,199669,233153,1.12,-0.41,9.91,-0.03,-0.02,-0.00,31.89
2471190,1947,1,199765,233471,1.13,-0.40,9.94,-0.03,-0.02,-0.00,31.89
2511187,1974,1,199814,233474,1.10,-0.39,9.96,-0.03,-0.01,-0.00,31.89
2551190,1968,1,199749,233531,1.12,-0.40,9.95,-0.03,-0.01,-0.00,31.89
2591186,1961,1,199880,233864,1.13,-0.38,9.93,-0.04,-0.01,-0.00,31.89
2631190,1989,1,199846,233557,1.11,-0.39,9.96,-0.03,-0.02,-0.00,31.89
2671187,1986,1,199634,233328,1.10,-0.41,9.95,-0.03,-0.02,-0.00,31.89
2711190,1986,1,199569,233441,1.14,-0.38,9.95,-0.03,-0.02,-0.00,31.89
2751187,1984,1,199660,233476,1.14,-0.40,9.95,-0.03,-0.01,-0.00,31.89
2791190,1977,1,199337,231569,1.15,-0.40,9.91,-0.03,-0.01,-0.00,31.89
2831187,1986,1,198649,230777,1.13,-0.38,9.93,-0.03,-0.01,-0.00,31.89
2871190,1985,1,198755,231463,1.13,-0.37,9.93,-0.03,-0.01,-0.01,31.89
2911190,2000,1,199148,232009,1.13,-0.38,9.98,-0.04,0.00,-0.01,31.89
2951169,1984,1,199233,232389,1.11,-0.40,9.97,-0.03,-0.01,-0.01,31.89
2991873,1939,1,199422,232613,1.14,-0.37,9.96,-0.04,-0.01,-0.00,31.71
3030190,2003,1,199169,232084,1.11,-0.39,9.93,-0.03,-0.02,-0.00,31.71
3070187,1988,1,199131,232272,1.13,-0.38,9.91,-0.03,-0.01,-0.00,31.71
3110190,1965,1,199309,232841,1.13,-0.39,9.93,-0.04,-0.01,-0.00,31.71
3150187,1951,1,199580,233555,1.11,-0.40,9.94,-0.03,-0.01,-0.01,31.71
3190190,1969,1,199807,233831,1.11,-0.38,9.92,-0.03,-0.01,-0.00,31.71
3230187,1942,1,199936,234472,1.14,-0.39,9.93,-0.03,-0.01,-0.00,31.71
3270190,1975,1,200258,234996,1.12,-0.39,9.95,-0.03,-0.01,-0.00,31.71
3310187,1964,1,200001,233127,1.14,-0.39,9.93,-0.03,-0.01,-0.00,31.71
3350190,1987,1,199303,231955,1.13,-0.38,9.93,-0.03,-0.01,-0.00,31.71
3390190,1968,1,199137,231746,1.13,-0.38,9.96,-0.03,-0.01,-0.01,31.71
3430190,1925,1,199001,231578,1.13,-0.39,9.93,-0.03,-0.02,-0.00,31.71
3470187,1899,1,198936,231809,1.11,-0.37,9.94,-0.03,-0.01,-0.00,31.71
3510190,1915,1,199123,232124,1.13,-0.40,9.93,-0.03,-0.01,-0.00,31.71
3550187,1914,1,199115,232331,1.13,-0.37,9.92,-0.03,-0.02,-0.00,31.71
3590190,1881,1,199246,232717,1.14,-0.40,9.98,-0.03,-0.01,-0.01,31.71
3630187,1872,1,199434,233380,1.16,-0.39,9.94,-0.03,-0.01,-0.00,31.71
3670203,1891,1,199770,234151,1.13,-0.40,9.93,-0.03,0.00,-0.00,31.71
3710167,1862,1,199993,234495,1.11,-0.37,9.96,-0.03,0.00,-0.00,31.71
3750170,1872,1,199979,233961,1.13,-0.41,9.93,-0.03,-0.01,-0.00,31.71
3790187,1866,1,199677,233204,1.15,-0.39,9.93,-0.03,-0.02,-0.00,31.71
3830190,1889,1,199061,230243,1.12,-0.40,9.94,-0.03,-0.02,-0.00,31.71
3870231,1904,1,197796,228039,1.13,-0.39,9.93,-0.03,-0.02,-0.00,31.71
3910190,1887,1,197322,227334,1.12,-0.39,9.96,-0.03,-0.01,-0.00,31.71
3950187,1904,1,197159,227151,1.12,-0.39,9.93,-0.03,-0.01,-0.00,31.71
3990190,1904,1,197352,228183,1.16,-0.40,9.90,-0.03,-0.00,-0.01,31.71
4030873,1843,1,197768,229624,1.14,-0.39,9.94,-0.03,0.00,-0.01,31.77
4071174,1887,1,198222,230412,1.11,-0.40,9.95,-0.03,-0.01,-0.00,31.77
