timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418486,1850,1,196385,237881,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448952,1842,1,196408,237813,0.35,-0.66,9.71,-0.03,-0.01,-0.01,31.43
2489199,1856,1,196359,237853,0.34,-0.68,9.97,-0.03,-0.01,-0.00,31.43
2529186,1856,1,196430,238054,0.35,-0.69,9.96,-0.03,-0.01,-0.01,31.43
2569188,1845,1,196476,238137,0.34,-0.69,9.95,-0.03,-0.01,-0.01,31.43
2609187,1860,1,196464,238201,0.36,-0.71,9.94,-0.03,-0.01,-0.00,31.43
2649188,1866,1,196465,238411,0.34,-0.68,9.97,-0.03,-0.01,-0.00,31.43
2689186,1872,1,196563,238662,0.35,-0.70,9.97,-0.03,-0.01,-0.01,31.43
2729189,1872,1,196594,238169,0.34,-0.68,9.99,-0.03,-0.01,-0.01,31.43
2769188,1871,1,195721,233796,0.36,-0.67,9.96,-0.03,-0.01,-0.00,31.43
2809188,1863,1,194542,232168,0.36,-0.70,9.96,-0.03,-0.01,-0.00,31.43
2849187,1872,1,194435,232229,0.36,-0.67,9.97,-0.03,-0.01,-0.01,31.43
2889188,1873,1,194475,232372,0.35,-0.68,10.00,-0.03,-0.01,-0.01,31.43
2929186,1885,1,194570,232802,0.35,-0.70,9.97,-0.03,-0.01,-0.00,31.43
2969188,1879,1,194858,233980,0.37,-0.70,9.95,-0.03,-0.01,-0.00,31.43
3009187,1883,1,195259,234600,0.35,-0.67,9.96,-0.03,-0.01,-0.01,31.43
3049188,1877,1,195357,234709,0.36,-0.70,9.94,-0.03,-0.01,-0.01,31.43
3089187,1887,1,195372,235021,0.34,-0.69,9.93,-0.03,-0.01,-0.01,31.43
3129188,1891,1,195538,235486,0.34,-0.68,9.97,-0.03,-0.01,-0.01,31.43
3169187,1887,1,195686,235718,0.34,-0.68,9.95,-0.03,-0.01,-0.00,31.43
3209189,1863,1,195707,235877,0.36,-0.69,9.94,-0.03,-0.01,-0.00,31.43
3249186,1890,1,195812,236299,0.34,-0.68,9.98,-0.03,-0.01,-0.01,31.43
3289188,1874,1,195946,236698,0.35,-0.70,9.95,-0.03,-0.01,-0.00,31.43
3329187,1879,1,196053,236844,0.36,-0.70,9.95,-0.03,-0.01,-0.00,31.43
