timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919493,1693,1,191898,240282,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949964,1191,1,192397,243057,-0.25,-2.07,10.37,-0.00,-0.01,0.04,26.83
1990205,963,1,192676,241055,0.93,-0.30,9.34,-0.04,0.00,-0.14,26.83
2030175,823,1,192209,243015,0.39,-0.49,10.46,0.04,-0.08,0.01,26.83
2070169,733,1,192550,240995,0.91,-0.88,9.09,-0.07,0.03,-0.04,26.83
2110175,811,1,191178,240069,0.85,-0.25,9.88,0.06,-0.10,0.03,26.83
2150169,944,1,191149,239369,0.51,-0.47,8.86,-0.06,0.02,-0.04,26.83
2190175,1423,1,191776,240216,0.43,0.31,10.47,-0.01,0.00,-0.04,26.83
2230169,1650,1,191022,239379,0.98,-0.28,10.13,0.01,-0.04,-0.03,26.83
2270178,2005,1,190750,238336,0.71,-0.05,10.16,0.00,-0.02,-0.04,26.83
2310178,2271,1,190468,241156,0.85,-1.13,10.24,-0.00,-0.04,0.10,26.83
2350178,2257,1,192319,240924,0.68,-0.82,10.64,-0.04,-0.01,-0.07,26.83
2390198,2127,1,190880,240147,0.48,-0.84,9.39,0.06,-0.08,-0.02,26.83
2430175,2204,1,191452,239809,0.43,-1.25,9.61,-0.07,0.01,-0.04,26.83
2468178,2455,1,190352,237837,0.80,0.43,9.48,0.07,-0.09,-0.03,26.83
2508165,2507,1,189987,238924,1.22,0.00,9.48,-0.01,-0.06,0.13,26.83
2548169,2559,1,190881,240166,0.94,-0.40,9.82,-0.05,0.02,-0.03,26.83
2588175,2623,1,191100,239359,0.45,-0.74,8.97,0.01,-0.02,-0.03,26.83
2628178,2607,1,190510,238672,1.01,-0.55,10.41,-0.02,-0.03,-0.03,26.83
2668198,2754,1,190248,239333,1.02,-0.08,9.96,-0.01,-0.02,-0.03,26.83
2708198,2688,1,190863,239629,0.92,-0.67,10.10,-0.04,0.04,-0.04,26.83
2748175,2672,1,190469,239794,0.95,-0.19,10.27,-0.01,-0.01,-0.03,26.83
2788198,2673,1,190864,240312,0.93,-0.39,10.37,-0.04,0.01,-0.03,26.83
2828175,2998,1,191185,240627,0.45,0.40,10.30,-0.06,0.06,-0.04,26.83
2868169,3153,1,190975,239349,1.12,0.18,10.95,-0.07,0.01,-0.04,26.83
2908169,3265,1,190694,240928,0.78,-0.01,10.48,-0.08,0.03,-0.04,26.83
2948178,3107,1,191648,239561,0.87,0.03,10.70,-0.12,0.05,-0.04,26.83
2988852,3136,1,190913,240762,1.15,0.02,12.44,-0.06,-0.04,-0.03,26.67
3029178,2932,1,191546,239920,0.74,-0.34,10.77,-0.08,-0.00,-0.03,26.67
3069195,2794,1,190342,238394,1.11,0.37,9.81,-0.05,-0.02,-0.03,26.67
3109177,2525,1,190749,239116,1.09,-0.06,10.81,-0.14,0.02,-0.03,26.67
3149175,2130,1,189444,235467,1.33,0.16,8.06,-0.05,-0.03,-0.03,26.67
3189178,1510,1,188761,236100,1.33,-0.64,10.21,-0.10,-0.01,0.03,26.67
3229178,638,1,188077,233512,1.43,0.33,6.34,-0.08,0.03,-0.05,26.67
3269169,0,1,188339,236119,1.52,-0.28,10.48,-0.14,0.08,-0.04,26.67
3309175,0,1,189232,236671,0.38,-0.39,7.86,-0.10,0.09,-0.27,26.67
3349178,0,1,188958,236203,1.46,0.28,10.43,-0.05,0.01,-0.10,26.67
3389165,0,1,188776,235901,0.94,-1.14,10.41,-0.06,0.05,-0.04,26.67
3429178,0,1,187817,235484,1.42,-0.32,8.31,0.05,-0.07,-0.03,26.67
3469175,0,1,189596,238606,0.01,-2.09,9.78,-0.14,0.13,-0.03,26.67
3509178,0,1,190329,239399,0.41,-0.46,10.55,0.00,0.00,-0.08,26.67
3549165,0,1,190608,240268,0.65,-1.13,10.27,-0.06,0.03,-0.05,26.67
3587178,0,1,191334,239118,-0.27,-1.33,11.24,-0.05,0.08,-0.14,26.67
3627195,697,1,190031,238496,0.20,-0.04,10.91,0.11,-0.09,-0.04,26.67
3667178,1002,1,191328,241461,1.09,-1.25,12.21,-0.08,-0.02,-0.04,26.67
3707198,1233,1,192612,244308,-0.08,-1.45,10.32,-0.04,-0.02,-0.26,26.67
3747215,1375,1,194713,244810,0.47,-0.60,14.57,-0.04,-0.02,-0.43,26.67
3787195,1617,1,192826,242498,0.43,-0.20,9.69,0.03,-0.13,-0.05,26.67
3827178,1891,1,193217,243679,0.64,-0.79,11.70,-0.14,-0.01,-0.04,26.67
3867198,2201,1,192040,240251,0.67,-0.38,8.21,-0.06,-0.09,-0.04,26.67
3907198,2125,1,190588,239029,0.68,-0.45,8.97,-0.10,-0.02,0.01,26.67
3947175,2211,1,190904,238052,0.38,-1.01,9.97,-0.20,0.05,-0.04,26.67
3987178,2291,1,188863,236203,0.24,-0.96,6.53,0.06,-0.09,-0.03,26.67
4027866,2178,1,190247,238552,0.21,-2.37,11.55,-0.15,0.10,-0.06,26.59
