timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418486,1856,1,178961,200867,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448957,1844,1,178948,200932,0.16,-0.81,9.69,-0.03,-0.01,-0.01,30.97
2489199,1853,1,179114,201703,0.15,-0.85,9.96,-0.03,-0.01,-0.01,30.97
2529187,1869,1,179457,202656,0.17,-0.84,9.94,-0.03,-0.01,-0.01,30.97
2569189,1882,1,179787,203728,0.17,-0.82,9.96,-0.03,-0.01,-0.00,30.97
2609187,1889,1,180158,204376,0.16,-0.85,9.94,-0.03,-0.01,-0.01,30.97
2649189,1889,1,180037,204722,0.17,-0.83,9.95,-0.03,-0.01,-0.01,30.97
2689187,1908,1,180103,203786,0.18,-0.84,9.96,-0.03,-0.01,-0.00,30.97
2729189,1907,1,179349,200610,0.16,-0.84,9.97,-0.03,-0.01,-0.00,30.97
2769189,1898,1,177952,197618,0.16,-0.84,9.95,-0.03,-0.01,-0.01,30.97
2809189,1903,1,177523,197924,0.16,-0.84,9.97,-0.03,-0.01,-0.01,30.97
2849189,1908,1,178070,199682,0.15,-0.84,9.95,-0.04,-0.01,-0.01,30.97
2889192,1913,1,178556,200750,0.16,-0.86,9.96,-0.03,-0.01,-0.01,30.97
2929190,1920,1,179033,202082,0.18,-0.85,9.94,-0.03,-0.01,-0.00,30.97
2969189,1921,1,179509,203402,0.18,-0.82,9.95,-0.03,-0.01,-0.00,30.97
3009187,1918,1,179810,203911,0.17,-0.83,9.93,-0.03,-0.01,-0.01,30.97
3049189,1911,1,179983,204300,0.17,-0.85,9.96,-0.03,-0.01,-0.00,30.97
3089187,1921,1,180216,204830,0.17,-0.84,9.93,-0.03,-0.01,-0.01,30.97
3129189,1919,1,180205,204975,0.17,-0.82,9.96,-0.03,-0.01,-0.00,30.97
3169187,1920,1,180366,205200,0.17,-0.84,9.94,-0.03,-0.01,-0.00,30.97
3209192,1911,1,180478,205645,0.15,-0.84,9.94,-0.03,-0.01,-0.01,30.97
3249206,1923,1,180739,206705,0.14,-0.81,9.98,-0.03,-0.01,-0.01,30.97
3289189,1914,1,180991,207509,0.17,-0.83,9.94,-0.03,-0.01,-0.01,30.97
3329187,1915,1,181378,208220,0.17,-0.83,9.92,-0.03,-0.01,-0.01,30.97
3369188,1911,1,181318,207509,0.18,-0.85,9.95,-0.03,-0.01,-0.01,30.97
3409187,1904,1,180652,204352,0.17,-0.83,9.96,-0.03,-0.01,-0.01,30.97
3449210,1899,1,179757,202581,0.18,-0.83,9.96,-0.03,-0.01,-0.01,30.97
3489874,1904,1,179400,201879,0.16,-0.84,9.95,-0.03,-0.01,-0.01,30.99
3528192,1920,1,178990,200957,0.18,-0.85,9.95,-0.03,-0.01,-0.00,30.99
3568188,1923,1,178831,201334,0.17,-0.84,9.93,-0.03,-0.01,-0.00,30.99
3608191,1918,1,179316,203052,0.17,-0.84,9.94,-0.03,-0.01,-0.01,30.99
3648189,1913,1,179866,204242,0.17,-0.85,9.95,-0.03,-0.01,-0.00,30.99
3688192,1902,1,180123,204677,0.18,-0.83,9.97,-0.03,-0.01,-0.01,30.99
3728188,1907,1,180236,205255,0.16,-0.84,9.96,-0.03,-0.01,-0.01,30.99
3768192,1914,1,180552,206029,0.16,-0.83,9.97,-0.03,-0.01,-0.00,30.99
3808188,1914,1,180802,206628,0.16,-0.83,9.93,-0.03,-0.01,-0.01,30.99
3848192,1899,1,180989,207161,0.16,-0.85,9.98,-0.03,-0.01,-0.01,30.99
3888191,1904,1,181209,207696,0.17,-0.83,9.94,-0.03,-0.01,-0.01,30.99
3928191,1904,1,181376,208125,0.17,-0.83,9.93,-0.03,-0.01,-0.00,30.99
3968188,1911,1,181504,208410,0.17,-0.84,9.96,-0.03,-0.01,-0.01,30.99
4008191,1915,1,181579,208487,0.17,-0.83,9.95,-0.03,-0.01,-0.01,30.99
4048188,1909,1,181330,206591,0.17,-0.83,9.94,-0.03,-0.01,-0.01,30.99
4088192,1899,1,180388,204011,0.16,-0.80,9.98,-0.03,-0.01,-0.01,30.99
4128188,1908,1,179891,203095,0.17,-0.87,9.94,-0.03,-0.01,-0.01,30.99
4168192,1911,1,179631,202666,0.15,-0.85,9.96,-0.03,-0.01,-0.01,30.99
4208189,1913,1,179540,202695,0.17,-0.85,9.95,-0.03,-0.01,-0.01,30.99
4248191,1910,1,179656,203641,0.16,-0.83,9.96,-0.03,-0.01,-0.01,30.99
4288189,1907,1,180079,204710,0.19,-0.83,9.95,-0.03,-0.01,-0.00,30.99
4328192,1901,1,180261,204661,0.16,-0.83,9.96,-0.03,-0.01,-0.00,30.99
4368188,1902,1,180265,204685,0.18,-0.83,9.94,-0.03,-0.01,-0.00,30.99
4408192,1893,1,180299,204807,0.16,-0.84,9.97,-0.03,-0.01,-0.00,30.99
4448188,1903,1,180366,205159,0.16,-0.84,9.95,-0.03,-0.01,-0.01,30.99
4488191,1904,1,180474,205400,0.17,-0.83,9.98,-0.03,-0.01,-0.01,30.99
4528875,1885,1,180459,205191,0.18,-0.84,9.96,-0.03,-0.01,-0.00,30.93
4569189,1904,1,180415,205241,0.15,-0.84,9.98,-0.03,-0.01,-0.01,30.93
4609187,1905,1,180584,205805,0.17,-0.83,9.95,-0.03,-0.01,-0.01,30.93
4649188,1904,1,180826,206650,0.16,-0.84,9.94,-0.03,-0.01,-0.00,30.93
4689187,1876,1,181001,206718,0.16,-0.84,9.95,-0.03,-0.01,-0.00,30.93
4729188,1882,1,180641,204271,0.17,-0.83,9.97,-0.03,-0.01,-0.01,30.93
4769187,1890,1,179615,201600,0.17,-0.84,9.95,-0.03,-0.01,-0.01,30.93
4809189,1885,1,179016,200564,0.15,-0.84,9.95,-0.03,-0.01,-0.00,30.93
4849187,1886,1,178749,200292,0.18,-0.84,9.99,-0.03,-0.01,-0.01,30.93
4889193,1890,1,178798,200725,0.17,-0.82,9.95,-0.03,-0.01,-0.00,30.93
4929187,1895,1,179027,201784,0.16,-0.84,9.96,-0.03,-0.01,-0.00,30.93
4969189,1885,1,179467,202746,0.18,-0.85,9.95,-0.03,-0.01,-0.01,30.93
5009187,1904,1,179602,202677,0.18,-0.84,9.95,-0.03,-0.01,-0.01,30.93
5049188,1890,1,179532,202930,0.17,-0.82,9.97,-0.03,-0.01,-0.01,30.93
5089196,1889,1,179772,203644,0.17,-0.83,9.96,-0.03,-0.01,-0.01,30.93
5129188,1903,1,179933,204072,0.17,-0.83,9.96,-0.03,-0.01,-0.01,30.93
