timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919494,1753,1,195901,244034,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949968,1535,1,195397,243075,0.69,-1.18,9.46,-0.04,-0.04,-0.05,28.17
1990205,1427,1,195670,244177,0.52,-1.04,9.69,-0.03,-0.00,-0.04,28.17
2030195,1392,1,195542,243242,0.55,-1.06,8.72,-0.04,-0.04,-0.04,28.17
2070200,1354,1,195891,244152,0.45,-1.08,10.20,-0.07,0.01,-0.05,28.17
2109176,1379,1,195372,242946,0.60,-0.55,9.22,-0.03,-0.03,-0.05,28.17
2149199,1403,1,195388,243903,0.45,-0.82,9.68,-0.06,-0.02,-0.05,28.17
2189195,1479,1,195459,243124,0.55,-0.70,8.88,-0.06,-0.01,-0.05,28.17
2229199,1557,1,195403,244358,0.76,-0.48,10.33,-0.04,-0.03,-0.05,28.17
2269196,1607,1,195794,244070,0.60,-0.85,9.21,-0.07,0.00,-0.05,28.17
2309179,1648,1,195375,244290,0.62,-0.28,9.17,-0.03,-0.04,-0.05,28.17
2349196,1725,1,195923,244581,0.75,-1.21,9.53,-0.09,0.02,-0.05,28.17
2389179,1793,1,195499,244397,0.36,-0.83,8.65,-0.03,-0.02,-0.04,28.17
2429196,1839,1,195825,244598,0.64,-1.09,9.94,-0.06,0.02,-0.05,28.17
2469179,1883,1,195417,244705,0.40,-0.74,8.66,-0.04,-0.02,-0.04,28.17
2509201,1906,1,195722,244509,0.61,-1.12,9.44,-0.06,0.01,-0.05,28.17
2549179,1948,1,195448,244161,0.62,-0.69,9.34,-0.04,-0.04,-0.04,28.17
2589195,1985,1,195505,242820,0.77,-0.85,10.16,-0.05,0.00,-0.05,28.17
2629179,1988,1,195147,243512,0.48,-1.15,9.70,-0.04,-0.04,-0.04,28.17
2669196,2009,1,195616,243388,0.76,-0.67,9.52,-0.05,0.01,-0.05,28.17
2709183,2002,1,195559,245156,0.50,-0.57,10.01,-0.04,-0.03,-0.04,28.17
2749195,2026,1,195920,244229,0.83,-0.64,9.48,-0.06,0.02,-0.05,28.17
2789179,1986,1,195403,244692,0.49,-0.87,9.99,-0.02,-0.05,-0.04,28.17
2829196,1994,1,195607,243580,0.35,-1.45,9.11,-0.06,0.02,-0.05,28.17
2869178,1971,1,195136,243684,0.41,-0.43,9.73,-0.01,-0.03,-0.04,28.17
2909196,1974,1,195540,244467,0.64,-1.16,10.62,-0.05,0.02,-0.04,28.17
2949178,1983,1,195656,244584,0.01,-0.63,9.87,-0.01,-0.00,-0.04,28.17
2989882,1977,1,195533,245071,0.58,-1.56,10.42,-0.01,-0.02,-0.03,28.01
3028199,1990,1,195820,244929,0.17,-0.86,9.48,-0.03,0.00,-0.04,28.01
3068176,1933,1,195594,245550,0.51,-1.19,9.87,-0.01,-0.02,-0.04,28.01
