timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918484,1854,1,202704,244301,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948955,1810,1,202724,244840,0.29,-0.06,9.69,-0.03,-0.01,-0.01,30.79
1989196,1812,1,202789,245261,0.24,-0.06,9.94,-0.04,0.01,-0.01,30.79
2029166,1805,1,202769,245517,0.22,-0.07,9.94,-0.04,0.01,-0.01,30.79
2069169,1787,1,202784,246021,0.21,-0.08,9.94,-0.04,0.02,-0.01,30.79
2109166,1788,1,202875,246424,0.21,-0.10,9.99,-0.03,-0.01,-0.00,30.79
2149189,1780,1,202952,246865,0.23,-0.08,9.97,-0.03,-0.02,-0.00,30.79
2189186,1776,1,203028,247334,0.28,-0.09,9.98,-0.04,-0.01,-0.00,30.79
2229190,1775,1,202876,247517,0.26,-0.06,9.99,-0.03,-0.01,-0.01,30.79
2269186,1776,1,202817,247779,0.27,-0.07,9.93,-0.03,-0.02,-0.01,30.79
2309189,1776,1,202555,247083,0.22,-0.06,10.00,-0.04,0.01,-0.01,30.79
2349166,1766,1,201640,244040,0.19,-0.11,9.99,-0.03,0.00,-0.01,30.79
2389169,1754,1,200714,242907,0.22,-0.10,9.94,-0.03,-0.01,-0.01,30.79
2429186,1749,1,200688,242962,0.20,-0.09,9.96,-0.04,-0.01,-0.00,30.79
2469189,1744,1,200620,242587,0.21,-0.07,9.99,-0.03,-0.01,-0.00,30.79
2509185,1737,1,200666,242819,0.22,-0.11,10.04,-0.03,-0.03,-0.00,30.79
2549189,1719,1,201019,243918,0.24,-0.10,9.93,-0.03,-0.03,-0.00,30.79
2589186,1699,1,201488,245219,0.25,-0.07,9.96,-0.04,-0.01,-0.01,30.79
2629190,1698,1,201733,245776,0.21,-0.10,10.01,-0.04,0.00,-0.01,30.79
2669166,1704,1,201753,246098,0.23,-0.07,9.99,-0.03,-0.00,-0.00,30.79
2709189,1712,1,201866,246261,0.24,-0.08,9.97,-0.04,-0.01,-0.01,30.79
2749186,1719,1,201967,246355,0.23,-0.11,9.96,-0.04,-0.01,-0.01,30.79
2789189,1717,1,202130,246684,0.23,-0.08,9.96,-0.03,-0.02,-0.01,30.79
2829186,1725,1,202277,247112,0.22,-0.10,9.97,-0.04,-0.01,-0.01,30.79
2869189,1744,1,202449,247347,0.23,-0.08,10.00,-0.03,-0.01,-0.00,30.79
2909185,1744,1,202770,247917,0.25,-0.10,9.99,-0.03,-0.03,-0.00,30.79
2949189,1751,1,203168,248746,0.26,-0.09,9.94,-0.04,-0.02,-0.00,30.79
2989872,1733,1,203171,248231,0.26,-0.09,9.96,-0.03,0.00,-0.01,30.67
3028171,1727,1,202474,246950,0.23,-0.09,9.96,-0.03,0.00,-0.01,30.67
3068166,1728,1,202114,246467,0.21,-0.09,9.97,-0.03,-0.00,-0.01,30.67
3108189,1744,1,202249,246263,0.23,-0.09,9.99,-0.03,-0.02,-0.00,30.67
3148186,1747,1,202284,246063,0.23,-0.08,9.97,-0.03,-0.01,-0.01,30.67
3188189,1767,1,202408,246372,0.24,-0.10,9.97,-0.03,-0.02,-0.00,30.67
3228224,1776,1,202503,246802,0.25,-0.08,9.96,-0.03,-0.00,-0.01,30.67
3268189,1781,1,202502,246820,0.23,-0.07,9.96,-0.03,-0.01,-0.01,30.67
3308186,1783,1,202175,246256,0.23,-0.08,9.96,-0.03,-0.01,-0.00,30.67
3348190,1785,1,201981,246474,0.24,-0.10,9.97,-0.03,-0.02,-0.00,30.67
3388186,1778,1,202005,246540,0.25,-0.06,9.98,-0.03,-0.01,-0.00,30.67
3428202,1786,1,201990,246654,0.23,-0.08,9.98,-0.03,-0.00,-0.01,30.67
3468186,1790,1,201940,246693,0.23,-0.09,9.96,-0.04,-0.00,-0.01,30.67
3508190,1777,1,202043,246793,0.21,-0.07,9.99,-0.03,-0.01,-0.01,30.67
