timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2419486,1948,1,178424,205829,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2449951,1953,1,178609,206276,0.19,-0.57,9.72,-0.03,-0.01,-0.00,30.65
2490198,1949,1,178728,206647,0.21,-0.56,9.97,-0.03,-0.01,-0.00,30.65
2530185,1963,1,178799,206825,0.18,-0.59,9.93,-0.03,-0.01,-0.01,30.65
2570185,1963,1,178882,207087,0.21,-0.60,9.94,-0.03,-0.01,-0.01,30.65
2610185,1965,1,178958,207321,0.20,-0.58,9.98,-0.03,-0.01,-0.00,30.65
2650185,1958,1,179120,207804,0.21,-0.58,9.98,-0.03,-0.01,-0.00,30.65
2690185,1958,1,179283,208366,0.20,-0.60,9.95,-0.03,-0.01,-0.01,30.65
2730185,1958,1,179467,208706,0.20,-0.57,9.95,-0.03,-0.01,-0.00,30.65
2770184,1954,1,179464,208632,0.20,-0.57,9.98,-0.03,-0.01,-0.00,30.65
2810185,1964,1,179116,206766,0.20,-0.59,9.96,-0.03,-0.01,-0.01,30.65
2850185,1968,1,178190,204374,0.19,-0.57,9.94,-0.03,-0.01,-0.00,30.65
2890185,1968,1,177756,203865,0.19,-0.57,9.98,-0.03,-0.01,-0.01,30.65
2930186,1966,1,177794,204030,0.19,-0.60,9.95,-0.03,-0.01,-0.00,30.65
2970185,1970,1,177869,204248,0.19,-0.61,9.97,-0.03,-0.01,-0.00,30.65
3010185,1979,1,177986,204926,0.19,-0.59,9.97,-0.03,-0.01,-0.01,30.65
3050186,1968,1,178273,205726,0.21,-0.59,9.97,-0.03,-0.01,-0.00,30.65
3090185,1978,1,178435,206252,0.19,-0.59,9.96,-0.03,-0.01,-0.01,30.65
3130185,1972,1,178575,206443,0.19,-0.59,9.94,-0.03,-0.01,-0.00,30.65
3170221,1967,1,178609,206593,0.21,-0.58,9.97,-0.03,-0.01,-0.00,30.65
3210185,1966,1,178744,206898,0.21,-0.58,9.98,-0.03,-0.01,-0.00,30.65
3250185,1970,1,178807,207192,0.19,-0.58,9.99,-0.03,-0.01,-0.01,30.65
3290186,1974,1,178869,207468,0.20,-0.58,9.97,-0.03,-0.01,-0.01,30.65
3330185,1974,1,178949,207586,0.19,-0.56,9.98,-0.03,-0.01,-0.00,30.65
3370197,1959,1,178967,207796,0.22,-0.59,9.98,-0.03,-0.01,-0.00,30.65
3410185,1964,1,179075,208261,0.20,-0.57,9.97,-0.03,-0.01,-0.01,30.65
