timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919484,1841,1,203924,235576,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949949,1779,1,203686,235236,1.26,-0.25,9.66,-0.03,-0.01,-0.00,35.09
1990195,1755,1,203741,235523,1.27,-0.27,9.91,-0.03,-0.01,-0.00,35.09
2030183,1746,1,203922,236028,1.27,-0.28,9.91,-0.03,-0.01,-0.00,35.09
2070185,1747,1,204113,236604,1.30,-0.25,9.92,-0.03,-0.01,-0.00,35.09
2110184,1745,1,204275,236958,1.30,-0.27,9.89,-0.03,-0.01,-0.00,35.09
2150186,1744,1,204331,237189,1.28,-0.28,9.92,-0.03,-0.01,-0.00,35.09
2190185,1761,1,204402,237334,1.30,-0.26,9.93,-0.03,-0.01,-0.00,35.09
2230186,1782,1,204406,237434,1.27,-0.25,9.91,-0.03,-0.01,-0.00,35.09
2270184,1797,1,204412,237608,1.29,-0.26,9.94,-0.03,-0.01,-0.00,35.09
2310187,1822,1,204407,237789,1.28,-0.27,9.91,-0.03,-0.01,-0.00,35.09
2350184,1862,1,204348,237894,1.29,-0.25,9.91,-0.03,-0.01,-0.00,35.09
2390187,1894,1,204318,237896,1.30,-0.25,9.94,-0.03,-0.01,-0.01,35.09
2430184,1930,1,204201,237503,1.27,-0.25,9.91,-0.03,-0.01,-0.01,35.09
2470185,1966,1,203878,236521,1.27,-0.23,9.90,-0.03,-0.01,-0.00,35.09
2510183,1986,1,203624,235901,1.29,-0.25,9.92,-0.03,-0.01,-0.00,35.09
2550201,2007,1,203508,235832,1.27,-0.27,9.92,-0.03,-0.01,-0.00,35.09
2590183,2026,1,203527,236032,1.28,-0.27,9.92,-0.03,-0.01,-0.00,35.09
2630185,2018,1,203547,236278,1.30,-0.25,9.91,-0.03,-0.01,-0.00,35.09
2669183,2043,1,203627,236543,1.29,-0.28,9.91,-0.03,-0.01,-0.00,35.09
2709185,2035,1,203723,236713,1.27,-0.26,9.93,-0.03,-0.01,-0.00,35.09
