timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919490,1090,1,197140,227131,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949961,1105,1,197606,228489,0.76,-0.51,9.70,-0.04,-0.01,-0.00,33.19
1990201,1104,1,197231,230297,0.77,-0.53,9.93,-0.04,-0.01,-0.01,33.19
2030193,1117,1,198248,232052,0.79,-0.53,9.96,-0.04,-0.00,-0.01,33.19
2070197,1088,1,198826,233370,0.74,-0.52,9.97,-0.03,-0.01,-0.00,33.19
2110194,1041,1,199394,234077,0.72,-0.56,10.00,-0.03,0.01,-0.00,33.19
2150176,907,1,200024,233846,0.75,-0.54,9.96,-0.03,0.02,-0.01,33.19
2190173,814,1,199587,230076,0.74,-0.53,9.96,-0.03,-0.01,-0.00,33.19
2230197,686,1,197357,224456,0.74,-0.53,9.97,-0.03,-0.04,-0.00,33.19
2270193,318,1,195497,220598,0.76,-0.53,9.93,-0.03,-0.04,-0.00,33.19
2310196,173,1,194474,219836,0.79,-0.53,9.95,-0.03,-0.04,-0.00,33.19
2350191,60,1,195196,226056,0.81,-0.54,9.94,-0.03,-0.01,-0.00,33.19
2390196,61,1,198289,233201,0.78,-0.52,9.94,-0.04,0.02,-0.01,33.19
2430172,58,1,201406,238370,0.75,-0.54,10.03,-0.05,0.00,-0.01,33.19
2470176,59,1,203067,239075,0.77,-0.54,9.98,-0.04,-0.02,-0.01,33.19
2510192,60,1,202236,235622,0.76,-0.53,10.01,-0.03,-0.04,-0.00,33.19
2550196,356,1,200240,231847,0.78,-0.54,9.94,-0.03,-0.05,-0.00,33.19
2590192,1050,1,198651,229372,0.79,-0.55,9.97,-0.02,-0.07,0.00,33.19
2630176,1696,1,197906,229284,0.86,-0.51,9.91,-0.03,-0.07,0.00,33.19
2670172,2223,1,198194,231328,0.85,-0.54,9.90,-0.04,0.00,-0.00,33.19
