timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918485,1751,1,193576,213206,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948956,1680,1,195581,222046,0.85,-0.36,9.45,-0.06,-0.07,-0.00,31.81
1989196,1671,1,197692,226576,0.74,-0.36,9.98,-0.06,0.01,-0.01,31.81
2029172,1687,1,199441,230219,0.66,-0.37,10.06,-0.05,0.02,-0.01,31.81
2069170,1728,1,200589,231337,0.69,-0.36,10.01,-0.03,-0.01,-0.01,31.81
2109187,1756,1,200441,230335,0.70,-0.38,9.96,-0.03,-0.02,-0.00,31.81
2149190,1778,1,199268,226190,0.71,-0.38,9.97,-0.03,-0.02,-0.00,31.81
2189187,1766,1,197601,223434,0.71,-0.39,10.00,-0.03,-0.03,-0.00,31.81
2229191,1776,1,196834,222849,0.73,-0.36,9.93,-0.03,-0.02,-0.00,31.81
2269186,1773,1,196981,224152,0.75,-0.36,9.98,-0.03,-0.00,-0.00,31.81
2309190,1759,1,197976,227116,0.72,-0.38,9.97,-0.03,0.01,-0.01,31.81
2349167,1743,1,199660,230268,0.70,-0.37,9.99,-0.03,0.01,-0.00,31.81
2389170,1777,1,200990,232953,0.68,-0.37,9.98,-0.03,-0.01,-0.00,31.81
2429187,1783,1,202174,234429,0.71,-0.35,9.99,-0.03,-0.00,-0.01,31.81
2469190,1792,1,202082,233780,0.69,-0.38,9.99,-0.03,-0.03,-0.00,31.81
2509188,1793,1,202017,235126,0.74,-0.36,9.95,-0.03,-0.02,-0.00,31.81
2549190,1779,1,202717,235732,0.72,-0.33,9.97,-0.03,-0.01,-0.00,31.81
2589187,1776,1,201915,232939,0.70,-0.37,9.99,-0.03,-0.03,-0.00,31.81
2629203,1774,1,200001,227868,0.74,-0.34,9.96,-0.02,-0.04,0.00,31.81
2669167,1792,1,198276,225908,0.76,-0.36,9.94,-0.03,-0.00,-0.00,31.81
2709190,1779,1,198413,225898,0.72,-0.35,9.94,-0.03,0.03,-0.01,31.81
2749168,1757,1,197940,223786,0.68,-0.38,9.97,-0.03,-0.01,-0.00,31.81
2789191,1744,1,196756,221784,0.71,-0.35,9.99,-0.02,-0.02,-0.00,31.81
2829211,1717,1,196099,221170,0.75,-0.34,9.95,-0.03,-0.02,-0.00,31.81
2869190,1728,1,196218,222250,0.73,-0.34,9.96,-0.04,-0.00,-0.00,31.81
2909187,1727,1,196569,223218,0.70,-0.36,9.98,-0.04,-0.00,-0.01,31.81
2949190,1723,1,196773,223439,0.71,-0.34,9.97,-0.03,-0.01,-0.01,31.81
2989874,1707,1,196750,223321,0.72,-0.34,9.98,-0.03,-0.01,-0.00,31.55
3028206,1704,1,196634,223358,0.72,-0.38,9.98,-0.03,-0.01,-0.00,31.55
3068187,1690,1,196651,223785,0.73,-0.36,9.96,-0.03,-0.01,-0.00,31.55
3108190,1703,1,196890,224086,0.71,-0.35,9.98,-0.04,-0.01,-0.00,31.55
3148187,1703,1,196563,222393,0.71,-0.35,9.98,-0.04,-0.00,-0.00,31.55
3188190,1731,1,196092,221682,0.71,-0.36,9.96,-0.03,-0.01,-0.00,31.55
3228187,1707,1,195955,221805,0.70,-0.37,9.98,-0.03,-0.02,-0.00,31.55
3268190,1705,1,195993,221965,0.72,-0.34,9.98,-0.03,-0.02,-0.00,31.55
3308187,1727,1,195946,222174,0.71,-0.35,9.97,-0.03,-0.01,-0.00,31.55
3348190,1757,1,196001,222138,0.73,-0.38,9.98,-0.03,-0.01,-0.00,31.55
3388187,1781,1,196008,221909,0.72,-0.35,9.94,-0.03,-0.01,-0.00,31.55
3428190,1782,1,195801,221593,0.71,-0.36,9.97,-0.03,-0.01,-0.00,31.55
3468188,1840,1,195653,221077,0.72,-0.34,9.98,-0.03,-0.01,-0.00,31.55
3508190,1895,1,195391,220821,0.75,-0.36,9.97,-0.03,-0.01,-0.00,31.55
3548187,1958,1,195396,221603,0.74,-0.35,9.94,-0.03,-0.00,-0.00,31.55
3588190,2039,1,195676,222086,0.72,-0.35,9.97,-0.04,-0.00,-0.01,31.55
3628187,2138,1,195389,220517,0.70,-0.35,9.98,-0.04,-0.01,-0.01,31.55
3669190,2268,1,194922,219545,0.71,-0.36,10.00,-0.03,-0.01,-0.01,31.55
3709187,2336,1,194763,219513,0.72,-0.37,9.98,-0.03,-0.01,-0.00,31.55
3749191,2413,1,194898,220027,0.73,-0.35,9.96,-0.03,-0.01,-0.00,31.55
3789187,2511,1,195034,220732,0.71,-0.38,9.99,-0.03,-0.01,-0.00,31.55
3829190,2554,1,195242,221160,0.70,-0.36,9.99,-0.03,-0.01,-0.01,31.55
3869187,2599,1,195333,221226,0.71,-0.37,9.98,-0.03,-0.01,-0.00,31.55
3909190,2623,1,195260,221075,0.72,-0.34,10.00,-0.03,-0.01,-0.01,31.55
3949187,2633,1,195187,220992,0.74,-0.37,9.98,-0.03,-0.01,-0.01,31.55
3989190,2610,1,195266,220948,0.73,-0.37,9.96,-0.03,-0.01,-0.00,31.55
4027908,2586,1,195318,221275,0.75,-0.36,9.98,-0.03,-0.01,-0.00,31.49
4068191,2531,1,195429,221477,0.72,-0.33,9.97,-0.03,-0.01,-0.00,31.49
4108187,2449,1,195167,220059,0.72,-0.34,9.96,-0.03,-0.01,-0.01,31.49
4148190,2376,1,194667,219182,0.72,-0.34,9.98,-0.03,-0.01,-0.00,31.49
4188187,2275,1,194457,219283,0.71,-0.35,9.97,-0.03,-0.01,-0.01,31.49
4228190,2161,1,194751,220113,0.73,-0.36,9.98,-0.04,-0.01,-0.01,31.49
4268193,2035,1,195041,221169,0.74,-0.35,9.96,-0.03,-0.01,-0.01,31.49
4308190,1911,1,195402,221732,0.71,-0.36,9.96,-0.03,-0.00,-0.01,31.49
4348187,1751,1,195591,221633,0.71,-0.35,9.98,-0.03,-0.01,-0.00,31.49
4388190,1613,1,195395,221158,0.72,-0.34,9.96,-0.03,-0.01,-0.00,31.49
4428187,1490,1,195252,220834,0.71,-0.34,10.00,-0.03,-0.01,-0.00,31.49
4468191,1392,1,195101,220334,0.71,-0.35,9.98,-0.03,-0.01,-0.00,31.49
4508187,1287,1,194955,220133,0.71,-0.35,9.97,-0.03,-0.01,-0.00,31.49
4548191,1207,1,194857,220243,0.70,-0.35,9.99,-0.03,-0.01,-0.00,31.49
4588187,1154,1,194790,219197,0.70,-0.35,9.93,-0.03,-0.01,-0.00,31.49
4628190,1056,1,194165,218104,0.71,-0.37,9.96,-0.04,-0.01,-0.00,31.49
4668187,1015,1,194070,218113,0.71,-0.36,10.00,-0.03,-0.01,-0.00,31.49
4708190,1019,1,194163,218552,0.70,-0.35,10.01,-0.03,-0.01,-0.00,31.49
4748187,1005,1,194306,219321,0.70,-0.34,9.97,-0.03,-0.01,-0.00,31.49
4788190,1023,1,194578,220110,0.72,-0.38,10.00,-0.03,-0.01,-0.00,31.49
4828187,1013,1,194790,220428,0.70,-0.35,10.00,-0.03,-0.01,-0.01,31.49
4868190,1054,1,194833,220455,0.70,-0.33,9.98,-0.03,-0.01,-0.00,31.49
4908186,1104,1,194822,220398,0.68,-0.34,10.00,-0.03,-0.01,-0.00,31.49
4948191,1140,1,194753,220541,0.73,-0.35,9.98,-0.03,-0.01,-0.00,31.49
4988187,1165,1,194936,221003,0.72,-0.36,10.00,-0.03,-0.01,-0.01,31.49
5028190,1235,1,194981,221420,0.71,-0.34,9.97,-0.04,-0.01,-0.00,31.49
5068874,1273,1,195033,220641,0.71,-0.36,10.00,-0.03,-0.01,-0.00,31.47
5107190,1314,1,194334,218882,0.70,-0.34,9.98,-0.03,-0.01,-0.00,31.47
5147186,1313,1,193955,218223,0.71,-0.38,9.99,-0.03,-0.01,-0.01,31.47
5187190,1379,1,194039,218801,0.70,-0.34,9.97,-0.03,-0.02,-0.00,31.47
5227187,1379,1,194324,219641,0.72,-0.34,9.96,-0.03,-0.01,-0.00,31.47
5267190,1426,1,194657,220519,0.72,-0.34,9.97,-0.03,-0.01,-0.00,31.47
5307187,1468,1,194836,220564,0.70,-0.35,9.99,-0.03,-0.01,-0.00,31.47
5347191,1525,1,194686,219934,0.71,-0.34,9.97,-0.03,-0.01,-0.00,31.47
5387188,1568,1,194542,219284,0.72,-0.36,9.98,-0.03,-0.02,-0.00,31.47
5427190,1577,1,194439,219016,0.73,-0.34,9.94,-0.03,-0.01,-0.00,31.47
5467187,1616,1,194452,219458,0.71,-0.36,10.00,-0.04,-0.00,-0.00,31.47
5507190,1638,1,194542,220105,0.68,-0.34,9.99,-0.03,-0.00,-0.01,31.47
5547187,1650,1,194801,220313,0.69,-0.37,9.97,-0.03,-0.01,-0.00,31.47
5587190,1670,1,194355,218250,0.72,-0.35,9.99,-0.03,-0.01,-0.00,31.47
5627187,1685,1,193715,216726,0.71,-0.34,9.96,-0.03,-0.01,-0.01,31.47
5667190,1715,1,193403,216554,0.69,-0.35,9.96,-0.03,-0.02,-0.00,31.47
5707187,1731,1,193528,217379,0.72,-0.33,9.99,-0.04,-0.01,-0.01,31.47
5747190,1744,1,193778,218139,0.71,-0.35,9.98,-0.03,-0.01,-0.00,31.47
5787187,1758,1,194087,218591,0.73,-0.35,9.97,-0.03,-0.01,-0.00,31.47
5827190,1745,1,194146,218514,0.69,-0.34,9.98,-0.03,-0.01,-0.00,31.47
5867187,1763,1,194134,218511,0.71,-0.37,9.98,-0.03,-0.01,-0.01,31.47
5907190,1770,1,194123,218626,0.71,-0.34,9.97,-0.03,-0.02,-0.00,31.47
5947187,1749,1,194317,219183,0.70,-0.37,9.98,-0.03,-0.01,-0.01,31.47
5987190,1749,1,194581,219943,0.72,-0.34,9.96,-0.04,-0.01,-0.01,31.47
6027191,1760,1,194780,220515,0.70,-0.36,9.99,-0.04,-0.01,-0.00,31.47
6067190,1745,1,194678,218938,0.72,-0.34,9.98,-0.03,-0.01,-0.00,31.47
6107881,1710,1,193980,217671,0.71,-0.32,9.96,-0.03,-0.01,-0.00,31.49
6148190,1744,1,193791,217663,0.72,-0.35,9.99,-0.03,-0.01,-0.00,31.49
6188187,1712,1,193825,217677,0.70,-0.36,9.98,-0.03,-0.01,-0.00,31.49
6228190,1729,1,193908,217608,0.71,-0.36,9.97,-0.03,-0.01,-0.00,31.49
6268187,1743,1,193782,217440,0.73,-0.34,9.99,-0.03,-0.02,-0.00,31.49
6308228,1712,1,193770,217039,0.73,-0.33,9.99,-0.03,-0.01,-0.00,31.49
6348186,1735,1,193552,216352,0.71,-0.35,9.97,-0.03,-0.01,-0.00,31.49
6388190,1731,1,193336,216340,0.70,-0.33,9.97,-0.03,-0.01,-0.00,31.49
6428186,1729,1,193378,216735,0.70,-0.34,9.99,-0.03,-0.01,-0.00,31.49
6468190,1723,1,193516,216959,0.69,-0.35,9.99,-0.03,-0.01,-0.00,31.49
6508187,1727,1,193638,217146,0.71,-0.34,9.97,-0.03,-0.01,-0.00,31.49
6548190,1727,1,193660,217062,0.72,-0.36,9.98,-0.03,-0.01,-0.00,31.49
6588187,1703,1,193172,215511,0.73,-0.36,9.97,-0.03,-0.01,-0.01,31.49
6628190,1691,1,192672,214406,0.72,-0.34,9.99,-0.03,-0.01,-0.00,31.49
6668188,1682,1,192415,214450,0.70,-0.33,10.00,-0.03,-0.01,-0.00,31.49
6708190,1696,1,192537,214425,0.70,-0.35,9.96,-0.03,-0.01,-0.00,31.49
6748187,1699,1,192468,214942,0.71,-0.35,9.98,-0.03,-0.01,-0.00,31.49
6788190,1691,1,192705,215189,0.73,-0.36,10.01,-0.03,-0.01,-0.00,31.49
6828187,1675,1,192706,214544,0.70,-0.34,9.99,-0.03,-0.01,-0.00,31.49
6868191,1681,1,192365,214017,0.70,-0.35,9.99,-0.03,-0.01,-0.01,31.49
6908187,1667,1,192325,214264,0.70,-0.36,9.96,-0.03,-0.01,-0.00,31.49
6948190,1680,1,192461,214448,0.71,-0.34,9.98,-0.03,-0.01,-0.01,31.49
6988187,1697,1,192523,214611,0.71,-0.34,9.97,-0.03,-0.01,-0.00,31.49
7028190,1689,1,192686,215276,0.70,-0.33,9.97,-0.03,-0.01,-0.01,31.49
7068187,1705,1,192883,215688,0.70,-0.35,9.96,-0.03,-0.01,-0.00,31.49
7108877,1702,1,192678,214256,0.72,-0.37,9.97,-0.03,-0.01,-0.00,31.39
7147187,1684,1,192219,213958,0.69,-0.34,9.94,-0.04,-0.01,-0.00,31.39
7187190,1695,1,192440,215364,0.70,-0.34,9.98,-0.03,-0.01,-0.01,31.39
7227188,1691,1,193005,216699,0.71,-0.35,9.99,-0.03,-0.01,-0.00,31.39
7267190,1712,1,193409,217759,0.71,-0.36,9.99,-0.03,-0.01,-0.00,31.39
7307188,1695,1,193788,217923,0.73,-0.33,9.99,-0.03,-0.01,-0.00,31.39
7347191,1707,1,193759,217323,0.72,-0.34,9.98,-0.03,-0.02,-0.00,31.39
7387187,1712,1,193499,216889,0.72,-0.33,9.97,-0.03,-0.01,-0.00,31.39
