timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418489,1879,1,189381,230890,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448960,1863,1,188936,228251,0.38,-0.73,9.70,-0.03,-0.01,-0.01,31.77
2489201,1886,1,187638,225134,0.40,-0.74,9.95,-0.03,-0.01,-0.01,31.77
2529212,1872,1,187177,225120,0.39,-0.76,9.96,-0.03,-0.01,-0.01,31.77
2569191,1887,1,187160,225302,0.39,-0.77,9.97,-0.03,-0.01,-0.01,31.77
2609188,1902,1,187138,225224,0.40,-0.75,9.96,-0.03,-0.01,-0.01,31.77
2649190,1915,1,187198,225976,0.40,-0.74,9.95,-0.03,-0.01,-0.01,31.77
2689188,1912,1,187699,227203,0.39,-0.75,9.96,-0.03,-0.01,-0.00,31.77
2729190,1917,1,187986,227607,0.38,-0.76,9.97,-0.03,-0.01,-0.01,31.77
2769189,1920,1,188154,228249,0.40,-0.76,9.94,-0.03,-0.01,-0.00,31.77
2809189,1933,1,188252,228770,0.39,-0.76,9.97,-0.03,-0.01,-0.01,31.77
2849189,1920,1,188241,228504,0.39,-0.75,9.96,-0.03,-0.01,-0.01,31.77
2889190,1925,1,187915,227828,0.38,-0.75,9.96,-0.03,-0.01,-0.01,31.77
2929188,1930,1,187733,227794,0.40,-0.75,9.96,-0.03,-0.01,-0.01,31.77
2969190,1910,1,187830,228025,0.39,-0.75,9.96,-0.03,-0.01,-0.00,31.77
3009189,1927,1,187837,228366,0.38,-0.75,9.94,-0.03,-0.01,-0.00,31.77
3049216,1916,1,188078,228604,0.39,-0.77,9.95,-0.03,-0.02,-0.00,31.77
3089192,1936,1,188267,228567,0.40,-0.74,9.95,-0.03,-0.02,-0.00,31.77
3129195,1929,1,188324,227788,0.38,-0.77,9.96,-0.03,-0.04,-0.00,31.77
3168193,1953,1,187888,224769,0.43,-0.75,9.87,-0.03,-0.04,-0.00,31.77
3208195,1947,1,187474,224814,0.43,-0.75,9.94,-0.04,-0.01,-0.01,31.77
3248191,1941,1,187899,225556,0.42,-0.74,9.95,-0.03,-0.01,-0.01,31.77
3288195,1948,1,188091,225876,0.43,-0.77,9.96,-0.03,-0.01,-0.00,31.77
3328191,1951,1,188092,226141,0.42,-0.76,9.96,-0.03,-0.00,-0.01,31.77
3368194,1958,1,188237,227392,0.43,-0.75,9.95,-0.03,-0.00,-0.01,31.77
3408191,1958,1,188708,228075,0.41,-0.74,9.97,-0.03,0.01,-0.01,31.77
3448174,1954,1,188613,227889,0.41,-0.74,9.96,-0.03,-0.00,-0.00,31.77
3488878,1911,1,188390,228183,0.41,-0.75,9.96,-0.04,0.00,-0.00,32.09
3529173,1923,1,188630,228837,0.39,-0.75,9.95,-0.03,-0.01,-0.00,32.09
3569189,1925,1,188870,229646,0.37,-0.74,9.95,-0.03,-0.00,-0.01,32.09
3609191,1918,1,188978,229823,0.39,-0.74,9.96,-0.03,-0.01,-0.01,32.09
3649189,1915,1,188985,229822,0.40,-0.74,9.96,-0.03,-0.01,-0.00,32.09
3689191,1926,1,188971,229722,0.40,-0.76,9.96,-0.03,-0.01,-0.01,32.09
3729190,1923,1,188929,229594,0.40,-0.75,9.97,-0.03,-0.01,-0.01,32.09
3769198,1919,1,188994,230509,0.43,-0.74,9.91,-0.03,-0.01,-0.01,32.09
3809189,1911,1,189507,231493,0.41,-0.74,9.96,-0.04,0.00,-0.01,32.09
3849172,1914,1,189348,229536,0.37,-0.76,9.97,-0.04,0.00,-0.01,32.09
3889173,1910,1,188407,227456,0.42,-0.75,9.96,-0.03,-0.03,-0.00,32.09
3929191,1914,1,188066,227159,0.42,-0.75,9.98,-0.03,-0.01,-0.00,32.09
