timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919488,1694,1,215813,253460,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949953,1586,1,215831,253541,1.35,-0.24,9.68,-0.03,-0.01,-0.01,34.09
1990199,1520,1,215891,253831,1.37,-0.26,9.90,-0.03,-0.02,-0.00,34.09
2030187,1518,1,216053,254167,1.37,-0.26,9.92,-0.03,-0.01,-0.00,34.09
2070188,1535,1,216212,254423,1.36,-0.27,9.92,-0.03,-0.01,-0.01,34.09
2110187,1586,1,216237,254615,1.37,-0.24,9.90,-0.03,-0.01,-0.00,34.09
2150188,1641,1,216374,254751,1.35,-0.25,9.92,-0.03,-0.01,-0.00,34.09
2190187,1682,1,216363,253822,1.39,-0.25,9.91,-0.03,-0.01,-0.00,34.09
2230189,1734,1,215757,252896,1.37,-0.25,9.90,-0.03,-0.01,-0.00,34.09
2270187,1767,1,215628,252751,1.36,-0.27,9.95,-0.03,-0.01,-0.00,34.09
2310189,1814,1,215715,252802,1.38,-0.25,9.90,-0.03,-0.01,-0.01,34.09
2350187,1846,1,215790,253034,1.36,-0.25,9.92,-0.04,-0.01,-0.00,34.09
2390189,1883,1,215896,253178,1.36,-0.28,9.92,-0.03,-0.01,-0.00,34.09
2430187,1903,1,215993,253268,1.39,-0.26,9.90,-0.03,-0.01,-0.01,34.09
2470189,1932,1,215971,253112,1.38,-0.24,9.92,-0.03,-0.01,-0.00,34.09
2510187,1948,1,216007,253173,1.37,-0.26,9.91,-0.03,-0.01,-0.00,34.09
2550189,1958,1,216041,253308,1.38,-0.24,9.93,-0.03,-0.01,-0.00,34.09
2590187,1974,1,216125,253416,1.36,-0.23,9.92,-0.03,-0.01,-0.00,34.09
2630189,1975,1,216200,253618,1.37,-0.24,9.90,-0.03,-0.01,-0.00,34.09
2670187,1981,1,216225,253733,1.37,-0.23,9.89,-0.03,-0.01,-0.01,34.09
2710189,1984,1,216285,253929,1.37,-0.25,9.90,-0.03,-0.01,-0.00,34.09
2750187,1981,1,216276,253378,1.37,-0.26,9.91,-0.03,-0.01,-0.01,34.09
2790189,1989,1,215863,252453,1.36,-0.25,9.93,-0.03,-0.01,-0.00,34.09
2830187,1976,1,215598,252104,1.35,-0.23,9.93,-0.03,-0.01,-0.00,34.09
2870189,1984,1,215527,252046,1.36,-0.23,9.92,-0.03,-0.01,-0.01,34.09
2910187,1979,1,215544,252256,1.37,-0.24,9.91,-0.03,-0.01,-0.00,34.09
2950189,1966,1,215588,252547,1.38,-0.25,9.87,-0.03,-0.01,-0.00,34.09
2990874,1948,1,215614,252635,1.37,-0.23,9.90,-0.03,-0.01,-0.00,33.63
3029189,1955,1,215654,252620,1.37,-0.26,9.91,-0.03,-0.01,-0.00,33.63
3069187,1943,1,215654,252594,1.36,-0.26,9.91,-0.03,-0.01,-0.00,33.63
3109188,1939,1,215778,252905,1.37,-0.26,9.92,-0.03,-0.01,-0.00,33.63
3149187,1933,1,215805,253089,1.37,-0.26,9.92,-0.03,-0.01,-0.00,33.63
3189189,1937,1,215954,253285,1.37,-0.25,9.92,-0.03,-0.01,-0.00,33.63
3229187,1933,1,215973,253477,1.37,-0.23,9.94,-0.03,-0.01,-0.00,33.63
3269189,1927,1,216024,253518,1.38,-0.26,9.88,-0.03,-0.01,-0.01,33.63
3309187,1925,1,216084,253403,1.37,-0.24,9.91,-0.03,-0.01,-0.00,33.63
3349188,1908,1,215699,252082,1.37,-0.25,9.89,-0.03,-0.01,-0.00,33.63
3389187,1903,1,215373,251340,1.38,-0.23,9.92,-0.03,-0.01,-0.01,33.63
3429189,1891,1,215193,251140,1.36,-0.26,9.92,-0.03,-0.01,-0.00,33.63
3469187,1902,1,215133,251131,1.38,-0.24,9.92,-0.03,-0.01,-0.00,33.63
3509189,1903,1,215108,251206,1.35,-0.26,9.94,-0.03,-0.01,-0.00,33.63
3549234,1898,1,215254,251275,1.37,-0.25,9.93,-0.03,-0.01,-0.00,33.63
3589189,1893,1,215188,251039,1.38,-0.25,9.89,-0.03,-0.01,-0.00,33.63
3629187,1887,1,215215,251092,1.36,-0.25,9.92,-0.03,-0.01,-0.00,33.63
3669189,1895,1,215245,251001,1.38,-0.24,9.91,-0.03,-0.01,-0.01,33.63
3709187,1894,1,215095,250977,1.37,-0.26,9.91,-0.03,-0.01,-0.00,33.63
3749189,1889,1,215151,251063,1.37,-0.26,9.92,-0.03,-0.01,-0.00,33.63
3789187,1879,1,215274,251287,1.38,-0.24,9.95,-0.03,-0.01,-0.00,33.63
3829188,1879,1,215284,251381,1.37,-0.24,9.90,-0.03,-0.01,-0.00,33.63
3869187,1887,1,215208,251092,1.37,-0.25,9.90,-0.03,-0.01,-0.00,33.63
3909189,1889,1,214834,249939,1.38,-0.24,9.90,-0.03,-0.01,-0.01,33.63
3949187,1877,1,214400,249183,1.38,-0.26,9.91,-0.03,-0.01,-0.00,33.63
3989189,1885,1,214307,248969,1.38,-0.24,9.93,-0.03,-0.01,-0.00,33.63
4029882,1871,1,214381,248966,1.38,-0.25,9.91,-0.03,-0.01,-0.00,33.29
4068209,1914,1,214391,249209,1.38,-0.28,9.92,-0.03,-0.01,-0.00,33.29
4108187,1919,1,214467,249248,1.39,-0.26,9.91,-0.03,-0.01,-0.00,33.29
4148189,1927,1,214438,249173,1.37,-0.23,9.93,-0.03,-0.01,-0.00,33.29
4188187,1926,1,214305,249153,1.38,-0.25,9.92,-0.03,-0.01,-0.01,33.29
4228192,1928,1,214353,249277,1.36,-0.25,9.94,-0.03,-0.01,-0.00,33.29
4268188,1927,1,214374,249468,1.39,-0.23,9.93,-0.03,-0.01,-0.01,33.29
4308192,1927,1,214445,249716,1.37,-0.23,9.91,-0.03,-0.01,-0.00,33.29
4348188,1926,1,214501,249705,1.37,-0.26,9.91,-0.03,-0.01,-0.00,33.29
4388189,1930,1,214504,249757,1.37,-0.26,9.91,-0.03,-0.01,-0.00,33.29
4428187,1934,1,214402,249434,1.40,-0.24,9.95,-0.03,-0.01,-0.00,33.29
4468189,1930,1,214101,248084,1.37,-0.23,9.91,-0.03,-0.01,-0.00,33.29
4508187,1919,1,213616,247347,1.38,-0.25,9.89,-0.03,-0.01,-0.01,33.29
4548192,1925,1,213506,247000,1.38,-0.25,9.94,-0.03,-0.01,-0.00,33.29
4588187,1918,1,213399,247001,1.38,-0.25,9.93,-0.03,-0.01,-0.00,33.29
4628192,1920,1,213461,247152,1.40,-0.25,9.92,-0.03,-0.01,-0.01,33.29
4668187,1923,1,213573,247231,1.38,-0.24,9.90,-0.03,-0.01,-0.00,33.29
4708189,1926,1,213592,247143,1.38,-0.24,9.94,-0.03,-0.00,-0.00,33.29
4748187,1914,1,213573,247239,1.36,-0.24,9.91,-0.03,-0.01,-0.01,33.29
4788189,1919,1,213574,247284,1.38,-0.25,9.89,-0.03,-0.01,-0.01,33.29
4828187,1905,1,213672,247422,1.36,-0.23,9.91,-0.03,-0.01,-0.00,33.29
4868189,1905,1,213639,247674,1.37,-0.24,9.92,-0.03,-0.01,-0.01,33.29
4908187,1904,1,213818,247866,1.37,-0.24,9.91,-0.03,-0.01,-0.00,33.29
4948189,1900,1,213887,248016,1.35,-0.25,9.91,-0.03,-0.01,-0.00,33.29
4988212,1913,1,213897,248186,1.37,-0.24,9.90,-0.03,-0.01,-0.00,33.29
5028188,1904,1,213740,247195,1.36,-0.24,9.91,-0.03,-0.01,-0.00,33.29
5068873,1882,1,213333,246376,1.36,-0.23,9.93,-0.03,-0.01,-0.00,32.27
5109189,1894,1,213166,246070,1.37,-0.24,9.93,-0.03,-0.01,-0.00,32.27
5149187,1897,1,213137,246119,1.38,-0.25,9.90,-0.03,-0.01,-0.00,32.27
5189206,1895,1,213202,246411,1.38,-0.24,9.92,-0.03,-0.01,-0.00,32.27
5229187,1886,1,213325,246719,1.37,-0.26,9.91,-0.03,-0.01,-0.01,32.27
5269189,1888,1,213396,246883,1.39,-0.26,9.91,-0.03,-0.01,-0.00,32.27
5309188,1889,1,213445,246972,1.38,-0.24,9.90,-0.03,-0.01,-0.00,32.27
5349189,1891,1,213513,247082,1.36,-0.25,9.92,-0.03,-0.01,-0.00,32.27
5389215,1889,1,213564,247383,1.35,-0.26,9.95,-0.03,-0.01,-0.00,32.27
5429189,1886,1,213639,247712,1.38,-0.23,9.94,-0.03,-0.01,-0.00,32.27
5469187,1884,1,213700,248020,1.38,-0.25,9.91,-0.03,-0.01,-0.00,32.27
5509189,1887,1,213804,248315,1.38,-0.27,9.93,-0.03,-0.01,-0.00,32.27
5549187,1883,1,213817,248617,1.37,-0.26,9.95,-0.03,-0.01,-0.00,32.27
5589189,1889,1,214001,248778,1.36,-0.26,9.93,-0.03,-0.01,-0.00,32.27
5629187,1881,1,213892,247889,1.37,-0.24,9.90,-0.03,-0.01,-0.01,32.27
5669189,1876,1,213415,247021,1.38,-0.23,9.92,-0.03,-0.01,-0.00,32.27
5709187,1902,1,213271,246801,1.37,-0.23,9.89,-0.03,-0.01,-0.00,32.27
5749189,1895,1,213326,246890,1.38,-0.25,9.93,-0.03,-0.01,-0.00,32.27
