timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1920499,1904,1,183274,214290,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1950972,1789,1,181948,214619,0.61,-0.22,9.75,-0.03,-0.01,-0.01,33.27
1991208,1854,1,184883,215013,0.62,-0.23,9.97,-0.03,-0.01,-0.01,33.27
2031204,1783,1,183024,215570,0.65,-0.22,9.98,-0.03,-0.01,-0.01,33.27
2071205,1803,1,182753,216585,0.62,-0.23,9.98,-0.03,-0.01,-0.01,33.27
2111202,1782,1,183152,217687,0.63,-0.22,9.97,-0.03,-0.01,-0.01,33.27
2151204,1792,1,183923,217202,0.63,-0.22,9.98,-0.03,-0.01,-0.01,33.27
2191202,1810,1,183137,214970,0.63,-0.23,9.96,-0.03,-0.01,-0.01,33.27
2231204,1793,1,182598,214168,0.63,-0.23,9.97,-0.04,-0.01,-0.01,33.27
2271202,1831,1,183225,214348,0.62,-0.23,9.94,-0.03,-0.01,-0.00,33.27
2311205,1859,1,183793,214940,0.63,-0.22,9.97,-0.03,-0.01,-0.01,33.27
2351202,1881,1,184101,215890,0.62,-0.22,9.95,-0.03,-0.01,-0.01,33.27
2391204,1871,1,184437,216534,0.62,-0.23,9.96,-0.03,-0.01,-0.01,33.27
2431202,1882,1,184532,216787,0.63,-0.23,9.96,-0.04,-0.01,-0.01,33.27
2471204,1889,1,185223,216999,0.63,-0.24,9.97,-0.03,-0.01,-0.00,33.27
2511201,1886,1,185171,217304,0.60,-0.22,9.96,-0.03,-0.01,-0.00,33.27
2551204,1887,1,185311,217802,0.63,-0.24,9.96,-0.04,-0.01,-0.01,33.27
2591202,1887,1,185353,218393,0.64,-0.23,9.99,-0.03,-0.01,-0.01,33.27
2631204,1889,1,185645,219023,0.63,-0.23,9.99,-0.03,-0.01,-0.01,33.27
2671202,1872,1,185614,217477,0.61,-0.22,9.97,-0.04,-0.01,-0.01,33.27
2711207,1872,1,184690,215176,0.62,-0.22,9.98,-0.03,-0.01,-0.01,33.27
2751202,1879,1,184120,214350,0.62,-0.22,9.97,-0.03,-0.01,-0.01,33.27
2791204,1894,1,184214,214653,0.62,-0.21,9.94,-0.03,-0.01,-0.01,33.27
2831202,1871,1,184350,215380,0.64,-0.23,9.96,-0.04,-0.01,-0.01,33.27
2871204,1883,1,184795,216289,0.64,-0.22,9.95,-0.03,-0.01,-0.01,33.27
2911224,1891,1,184821,216844,0.63,-0.24,9.96,-0.03,-0.01,-0.01,33.27
2951205,1900,1,185012,217099,0.63,-0.24,9.96,-0.03,-0.01,-0.01,33.27
2991889,1850,1,184901,217323,0.62,-0.21,9.97,-0.03,-0.01,-0.01,33.27
3030204,1942,1,184957,217808,0.63,-0.23,9.98,-0.03,-0.01,-0.01,33.27
3070202,1942,1,185237,218547,0.62,-0.22,9.97,-0.03,-0.01,-0.01,33.27
3110223,1943,1,185545,219417,0.63,-0.23,9.96,-0.04,-0.01,-0.01,33.27
3150202,1955,1,185687,219813,0.63,-0.22,9.97,-0.03,-0.01,-0.01,33.27
3190204,1940,1,184808,217280,0.62,-0.23,9.98,-0.03,-0.01,-0.01,33.27
3230202,1927,1,183562,215958,0.64,-0.23,9.98,-0.03,-0.01,-0.01,33.27
3270204,1927,1,183541,215914,0.61,-0.20,9.98,-0.03,-0.01,-0.01,33.27
3310202,1936,1,183707,216516,0.62,-0.22,9.96,-0.03,-0.01,-0.01,33.27
3350204,1933,1,184181,217468,0.62,-0.21,9.96,-0.03,-0.01,-0.01,33.27
3390202,1937,1,184592,218471,0.63,-0.23,9.96,-0.03,-0.01,-0.01,33.27
3430204,1936,1,184979,218794,0.63,-0.21,9.96,-0.03,-0.01,-0.01,33.27
3470202,1941,1,184925,218958,0.65,-0.25,9.98,-0.03,-0.01,-0.01,33.27
3510204,1928,1,185045,219285,0.62,-0.20,9.96,-0.03,-0.01,-0.01,33.27
3550202,1930,1,184896,219672,0.63,-0.23,9.96,-0.03,-0.01,-0.01,33.27
3590204,1931,1,185329,220347,0.63,-0.22,9.95,-0.04,-0.01,-0.00,33.27
3630202,1934,1,185593,220938,0.63,-0.23,9.95,-0.03,-0.01,-0.01,33.27
3670204,1931,1,185688,219935,0.61,-0.22,9.97,-0.04,-0.01,-0.01,33.27
3710203,1920,1,184716,216742,0.64,-0.22,9.96,-0.03,-0.01,-0.01,33.27
