timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919489,2247,1,202477,240584,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949961,2109,1,202025,242983,1.08,-0.25,6.14,0.04,-0.03,-0.01,28.77
1990178,2200,1,202573,242515,0.86,-1.18,9.56,0.02,0.01,-0.28,28.77
2030164,2167,1,202341,242720,0.17,-1.12,8.37,-0.00,-0.04,0.02,28.77
2070173,2170,1,202712,243044,0.45,-1.79,9.47,-0.03,-0.02,0.01,28.77
2110173,2182,1,202570,242612,0.84,-0.65,9.29,-0.02,-0.09,0.02,28.77
2150173,2145,1,202658,244609,0.53,-1.75,11.04,-0.05,0.06,0.02,28.77
2189161,2118,1,202519,244004,0.23,-1.16,10.45,-0.05,0.07,0.01,28.77
2229165,2041,1,202171,245130,0.88,-1.35,11.60,-0.04,-0.09,-0.01,28.77
2269193,2039,1,202249,243612,-0.05,-1.08,9.70,-0.05,0.04,0.01,28.77
2309174,2003,1,201960,243078,0.60,-0.53,10.50,-0.05,-0.20,0.06,28.77
2349171,2000,1,202108,242542,0.33,-1.24,8.91,-0.05,-0.02,0.04,28.77
2389203,2000,1,201772,240622,-0.03,-1.36,7.92,-0.09,0.07,0.27,28.77
2429173,2065,1,200847,237585,-0.18,-1.92,8.80,-0.08,0.14,0.10,28.77
2469173,2029,1,199611,236652,0.84,-0.34,8.11,-0.04,0.05,0.04,28.77
2509161,1961,1,199449,237513,0.59,-1.68,8.96,-0.05,0.17,0.03,28.77
2549165,1885,1,199233,237593,0.10,-0.98,7.72,-0.03,0.07,0.03,28.77
2589160,1846,1,199209,237291,0.86,-1.16,8.75,-0.01,0.03,0.02,28.77
2629164,1828,1,199576,237857,0.46,-1.10,7.85,0.01,0.03,0.02,28.77
2669141,1795,1,200046,237715,1.05,-1.15,8.93,0.01,-0.02,0.01,28.77
2709165,1778,1,201001,240058,0.71,-1.91,10.73,-0.01,0.07,0.02,28.77
2749165,1763,1,201321,240708,1.28,-0.21,7.99,0.04,-0.13,0.01,28.77
2789165,1757,1,202889,244657,0.26,-1.64,11.59,-0.02,0.26,0.03,28.77
2829165,1728,1,203343,246440,0.91,-0.38,8.88,0.04,-0.04,-0.13,28.77
2869173,1744,1,203835,247546,0.14,-1.65,14.10,-0.00,0.02,-0.25,28.77
2909173,1776,1,203080,246569,-0.24,-0.34,10.72,-0.00,-0.03,-0.24,28.77
2949211,1750,1,202743,246189,0.15,-1.61,14.07,-0.05,-0.12,-0.00,28.77
2989880,1754,1,203255,246549,0.34,-1.51,12.84,-0.08,-0.08,0.01,28.89
3028173,1685,1,203099,246371,0.28,-1.63,12.81,-0.10,-0.03,0.00,28.89
3068174,1710,1,202619,245998,-0.31,-0.90,11.76,-0.08,-0.03,0.01,28.89
3108194,1743,1,202490,245488,-0.09,-1.45,11.84,-0.11,-0.10,0.01,28.89
3148194,1799,1,202256,244663,-0.55,-1.68,10.18,-0.13,-0.04,0.01,28.89
3189240,1819,1,202297,244506,-0.11,-1.56,9.34,-0.10,-0.10,0.00,28.89
3229193,1893,1,202280,244268,0.87,-0.73,9.78,-0.09,-0.05,0.01,28.89
3269174,1897,1,202010,243589,0.16,-1.62,7.57,-0.08,-0.06,0.02,28.89
3309173,1868,1,201361,242054,1.12,-0.93,7.49,-0.06,-0.14,0.01,28.89
3349173,1803,1,201416,242346,0.24,-1.63,8.21,-0.07,0.04,0.01,28.89
3389171,1840,1,201260,242526,0.90,-1.17,6.57,-0.02,-0.08,0.01,28.89
3429173,1851,1,201753,243337,0.15,-2.07,9.85,-0.05,0.11,0.02,28.89
3469161,1827,1,201762,243422,1.36,-1.63,7.49,0.06,-0.16,0.02,28.89
3509165,1840,1,202375,244068,0.28,-1.37,8.62,0.01,0.03,0.02,28.89
3549142,1826,1,202401,244045,0.62,-0.82,7.16,0.10,-0.17,0.02,28.89
3589164,1831,1,202747,244906,0.40,-1.36,9.59,0.05,-0.01,0.02,28.89
3629161,1814,1,203168,245978,0.94,-0.53,7.69,0.06,-0.15,0.18,28.89
3669165,1833,1,203789,247308,0.47,-1.79,9.92,0.01,0.01,0.03,28.89
3709142,1839,1,203899,247626,0.67,-0.47,9.48,0.04,0.01,0.02,28.89
3749143,1867,1,203795,247601,-0.40,-1.71,11.59,0.03,0.08,0.02,28.89
3789161,1904,1,203618,247184,-0.52,-1.12,11.26,0.03,-0.02,0.01,28.89
3827173,1931,1,203624,247031,0.29,-1.13,12.60,-0.00,-0.10,0.01,28.89
3867171,1954,1,203481,246496,-0.29,-1.28,12.67,-0.06,0.02,0.01,28.89
3907173,1872,1,203507,246580,0.62,-1.24,11.98,-0.05,-0.09,0.01,28.89
3947174,1904,1,203590,246528,-0.37,-1.60,13.75,-0.10,0.12,0.01,28.89
3987173,1872,1,203459,246450,0.60,-0.21,9.27,-0.05,-0.13,0.01,28.89
4027862,1825,1,203247,246174,-0.03,-1.25,12.07,-0.12,0.07,0.00,29.09
4068173,1781,1,202919,245410,0.84,-0.73,9.40,-0.12,-0.12,0.00,29.09
4108171,1812,1,202749,245098,1.13,-1.21,10.58,-0.14,-0.03,0.01,29.09
4148173,1852,1,202356,244620,1.02,-0.47,6.78,-0.10,-0.07,0.01,29.09
4188171,1903,1,202354,245065,1.05,-1.85,9.56,-0.14,0.00,0.01,29.09
4228173,1968,1,202236,244547,0.58,-0.87,7.18,-0.09,-0.05,0.01,29.09
4268171,1999,1,202439,245162,0.57,-2.03,9.43,-0.10,-0.01,0.02,29.09
4308173,2035,1,202569,245197,0.69,-1.34,8.79,-0.05,-0.02,0.02,29.09
4348173,2004,1,202719,245599,0.43,-2.17,9.32,-0.01,-0.03,0.03,29.09
4388173,1989,1,202991,245650,0.16,-1.81,8.87,-0.01,-0.00,0.02,29.09
4428171,1976,1,203236,246243,-0.20,-1.48,8.32,0.04,-0.02,0.03,29.09
4468173,1957,1,203262,246228,0.21,-1.68,9.80,0.02,0.04,0.02,29.09
4508142,1934,1,203273,246436,-0.09,-1.82,10.43,0.03,0.04,0.02,29.09
4548164,1973,1,203016,245816,0.38,-1.24,10.49,0.06,0.01,0.02,29.09
4588142,1910,1,202898,245701,-0.27,-0.72,10.98,0.05,0.04,0.02,29.09
4628164,1936,1,202704,245220,0.23,-1.51,10.48,0.04,-0.06,0.01,29.09
4668164,1886,1,202929,245225,-0.24,-1.12,11.61,-0.01,-0.03,0.00,29.09
4708193,1871,1,202872,244783,1.22,-0.71,10.52,-0.01,-0.14,-0.00,29.09
4748194,1846,1,203022,244727,0.43,-1.01,10.92,-0.04,0.01,0.00,29.09
4788165,1855,1,202968,244584,1.12,-0.92,9.79,0.01,-0.15,0.00,29.09
4828171,1840,1,203237,244745,0.22,-1.45,10.67,-0.04,-0.06,0.00,29.09
4868173,1850,1,203176,244607,1.19,-0.37,8.41,-0.01,-0.21,-0.00,29.09
4908194,1854,1,203510,245015,0.18,-1.48,9.93,-0.06,0.06,-0.00,29.09
4948173,1847,1,203442,244707,0.73,-1.38,9.11,-0.01,-0.14,-0.00,29.09
4988193,1841,1,203607,245684,0.29,-1.66,9.73,-0.03,0.01,0.00,29.09
5026865,1879,1,203793,245546,0.40,-1.10,8.09,-0.02,-0.07,0.00,28.33
5067171,1872,1,203801,245948,0.26,-1.74,9.72,-0.02,-0.05,0.00,28.33
5107173,1851,1,203883,245780,0.47,-1.19,8.77,-0.01,-0.06,-0.00,28.33
5147193,1858,1,203984,246314,0.20,-1.79,9.60,-0.03,0.05,0.00,28.33
5187165,1856,1,204057,246606,0.33,-1.26,9.17,-0.01,-0.01,-0.00,28.33
5227193,1853,1,204150,246571,0.62,-1.12,11.10,-0.01,-0.05,-0.00,28.33
5267193,1862,1,204029,246341,-0.08,-1.24,10.57,-0.05,0.03,-0.00,28.33
5307191,1882,1,203947,246041,1.02,-0.62,10.78,-0.05,-0.06,-0.01,28.33
5347194,1881,1,203969,246333,0.74,-1.24,11.47,-0.07,0.07,-0.01,28.33
5387174,1886,1,203714,245357,1.06,-0.93,9.44,-0.08,-0.11,-0.01,28.33
5427193,1886,1,203683,245545,-0.13,-1.58,11.32,-0.08,0.13,-0.00,28.33
5467193,1872,1,203184,244416,0.64,-0.56,8.52,-0.05,-0.05,-0.01,28.33
5507193,1867,1,203112,244661,0.33,-2.03,11.42,-0.09,0.09,-0.00,28.33
5547173,1875,1,203148,244626,-0.07,-1.90,9.08,-0.08,-0.02,0.00,28.33
5587194,1870,1,203196,244574,0.22,-1.51,10.03,-0.03,-0.01,0.00,28.33
5627174,1882,1,203095,243789,-0.01,-1.07,8.76,-0.02,0.01,0.00,28.33
5667174,1918,1,202883,244007,0.30,-1.80,9.02,-0.01,-0.01,-0.00,28.33
5707190,1890,1,203080,244077,-0.09,-1.87,9.90,-0.04,0.06,-0.00,28.33
5747194,1891,1,202953,244131,0.35,-1.08,8.32,0.00,-0.03,-0.00,28.33
5787171,1860,1,203203,244142,0.28,-1.25,9.90,-0.02,0.07,-0.00,28.33
5827173,1872,1,203139,244566,-0.16,-1.55,9.17,0.02,-0.03,-0.00,28.33
5867193,1878,1,203399,245285,0.15,-1.47,10.07,-0.03,0.01,-0.01,28.33
5907173,1861,1,203566,245443,0.53,-0.56,9.47,0.00,-0.05,-0.01,28.33
5947171,1857,1,203626,245678,0.57,-1.59,10.42,-0.02,0.04,-0.01,28.33
5987173,1857,1,203275,243840,0.54,-1.05,9.82,0.00,-0.06,-0.00,28.33
6027171,1891,1,202489,242570,0.39,-1.59,9.38,0.00,-0.06,-0.00,28.33
6067860,1872,1,202554,242623,0.28,-0.82,9.42,-0.02,-0.05,-0.01,28.11
6106191,1872,1,202689,243147,0.39,-1.53,10.14,-0.01,-0.05,-0.00,28.11
6146193,1860,1,202851,243053,0.13,-1.51,10.40,-0.03,0.01,-0.01,28.11
6186174,1866,1,202792,243172,0.32,-1.36,9.94,-0.01,-0.08,-0.00,28.11
6226193,1870,1,203172,244411,-0.20,-1.45,10.49,-0.00,0.03,-0.00,28.11
6265191,1879,1,203242,244118,0.21,-1.28,9.40,-0.01,-0.11,-0.01,28.11
6305193,1887,1,203300,244797,-0.51,-1.79,11.21,-0.04,0.07,-0.01,28.11
6345193,1906,1,203173,244212,0.43,-0.95,9.03,-0.01,-0.04,-0.01,28.11
6385194,1897,1,203322,245335,0.39,-1.40,11.37,-0.02,0.06,-0.00,28.11
6425171,1892,1,203351,244729,-0.02,-1.16,9.04,-0.02,-0.03,-0.00,28.11
6465247,1879,1,203396,245808,0.42,-1.18,10.60,-0.03,-0.06,-0.01,28.11
6505193,1894,1,203436,244686,1.01,-0.62,9.05,-0.05,-0.05,-0.01,28.11
6545193,1902,1,203254,245331,1.03,-1.41,10.80,-0.03,-0.04,-0.01,28.11
6585194,1904,1,203245,244985,0.66,-0.99,9.72,-0.06,-0.01,-0.01,28.11
6625194,1899,1,203047,245638,0.70,-0.91,9.12,-0.04,-0.08,-0.00,28.11
6665227,1892,1,203166,245311,0.58,-1.42,9.11,-0.05,0.05,-0.01,28.11
6705173,1882,1,202673,244509,0.59,-1.36,9.53,-0.04,-0.08,-0.00,28.11
6745191,1900,1,202555,243698,0.22,-1.48,10.31,-0.04,0.05,-0.00,28.11
6785173,1890,1,202308,243840,0.22,-0.95,8.86,-0.00,-0.07,0.00,28.11
6825171,1891,1,202660,244298,-0.02,-1.88,9.95,-0.02,0.04,0.00,28.11
6865174,1904,1,202785,244800,-0.13,-1.62,8.77,-0.02,-0.01,0.00,28.11
6905194,1891,1,203045,245711,0.55,-1.41,10.44,-0.01,0.08,-0.00,28.11
6945173,1898,1,203218,246058,0.16,-1.10,9.67,-0.00,0.01,0.00,28.11
6985161,1895,1,203239,245865,0.36,-1.28,11.11,-0.03,0.02,-0.00,28.11
7025178,1889,1,202982,245529,0.37,-0.93,9.76,-0.03,0.00,-0.01,28.11
7065171,1890,1,202927,245281,0.91,-1.22,9.84,-0.05,-0.02,-0.01,28.11
7105880,1873,1,203078,245993,0.34,-1.43,11.14,-0.05,0.05,-0.00,28.11
7146173,1870,1,202824,244912,0.53,-0.62,8.83,-0.04,-0.09,-0.00,28.11
7186194,1885,1,202830,245665,0.41,-1.40,10.22,-0.08,0.08,-0.00,28.11
7226171,1875,1,202807,245097,0.18,-1.45,9.26,-0.06,0.01,-0.00,28.11
7266173,1854,1,202691,245598,0.43,-1.43,10.50,-0.03,-0.02,0.00,28.11
7305174,1871,1,202974,245501,0.04,-1.19,9.38,-0.06,0.03,0.00,28.11
7345164,1870,1,202953,246027,-0.06,-1.36,9.46,-0.01,-0.03,0.00,28.11
7385191,1875,1,203024,244350,-0.13,-1.38,10.21,-0.04,0.05,0.00,28.11
7425173,1855,1,202184,243462,0.44,-1.78,10.08,0.00,-0.05,0.00,28.11
7465162,1881,1,202452,242775,-0.24,-1.02,10.19,-0.02,0.12,0.00,28.11
7505173,1853,1,201793,243081,0.69,-0.94,9.32,0.03,-0.11,0.01,28.11
7545162,1870,1,202226,243250,0.55,-1.30,9.43,-0.04,0.03,-0.00,28.11
7585174,1852,1,202361,243880,0.93,-1.04,9.65,-0.00,-0.12,-0.01,28.11
7625194,1867,1,202722,244851,0.90,-0.50,10.61,-0.02,0.02,-0.00,28.11
7665173,1863,1,202985,245057,0.48,-0.92,10.09,0.00,-0.07,0.01,28.11
7705161,1873,1,203040,245415,0.98,-1.82,10.05,-0.01,-0.06,0.00,28.11
7745173,1890,1,203119,245326,0.71,-0.67,9.29,-0.04,-0.09,0.00,28.11
7785171,1887,1,203376,246387,0.40,-1.29,10.91,-0.01,0.06,0.01,28.11
7825165,1903,1,203472,245780,0.24,-0.95,10.33,-0.02,-0.03,0.01,28.11
7865174,1891,1,203314,246400,-0.06,-2.15,10.52,-0.03,-0.02,0.01,28.11
7905194,1904,1,203402,245464,-0.14,-1.20,9.39,-0.04,-0.04,0.01,28.11
7945194,1861,1,203110,245776,0.82,-1.44,10.83,0.00,-0.08,0.01,28.11
7985165,1885,1,203324,245444,0.10,-1.30,10.78,-0.04,0.09,0.01,28.11
8025165,1861,1,203048,245811,0.74,-0.47,9.62,-0.00,-0.16,0.00,28.11
8065173,1868,1,203099,245582,1.11,-0.70,10.86,-0.05,0.04,-0.00,28.11
8105875,1871,1,202772,244678,1.48,-1.12,9.64,-0.03,-0.17,-0.00,27.85
8144194,1904,1,202632,244049,0.84,-0.81,10.25,-0.06,0.02,0.00,27.85
8184161,1876,1,202130,243398,1.26,-0.21,8.52,-0.01,-0.15,0.01,27.85
8224173,1904,1,202236,243346,0.89,-1.23,9.92,-0.06,0.09,0.00,27.85
8264161,1879,1,201933,242557,1.09,-0.84,9.07,-0.06,-0.11,0.00,27.85
8304213,1885,1,202188,243655,0.74,-1.27,10.71,-0.05,0.07,0.01,27.85
8344164,1873,1,202373,243665,0.45,-0.77,8.37,-0.03,-0.04,0.01,27.85
8384173,1870,1,202623,244983,0.34,-2.21,10.00,-0.04,0.01,0.01,27.85
8424162,1901,1,202952,244930,0.24,-0.97,9.18,-0.04,0.01,0.01,27.85
8464165,1910,1,202855,245453,0.93,-1.32,10.53,-0.01,-0.01,0.01,27.85
8504174,1894,1,202951,245336,0.34,-0.88,10.43,-0.02,0.10,0.01,27.85
8544165,1919,1,202868,245892,0.36,-1.01,9.41,-0.02,0.01,0.01,27.85
8584165,1886,1,203012,246070,0.91,-0.65,9.81,-0.03,0.02,0.01,27.85
8624164,1879,1,203042,246283,1.22,-1.15,10.23,-0.03,-0.07,0.01,27.85
8664174,1881,1,203237,246511,0.50,-1.03,11.43,-0.04,0.04,0.01,27.85
8704164,1866,1,203040,245772,0.91,-0.42,9.41,-0.03,-0.13,0.01,27.85
8744173,1876,1,203215,246225,0.71,-1.32,10.77,-0.04,0.09,0.01,27.85
8784165,1883,1,203006,245756,0.65,-1.36,8.49,-0.03,-0.05,0.01,27.85
8824173,1879,1,202965,245915,-0.15,-1.70,11.03,-0.06,0.07,0.01,27.85
8864173,1882,1,202414,244511,0.50,-0.62,8.42,-0.04,-0.05,0.01,27.85
8904171,1867,1,202299,244889,-0.05,-1.86,11.29,-0.07,0.06,0.01,27.85
8944173,1892,1,202083,243674,0.21,-1.22,9.24,-0.04,-0.02,0.01,27.85
8984174,1872,1,202034,244477,0.01,-1.31,11.82,-0.05,0.03,0.01,27.85
9024224,1882,1,202005,243508,0.15,-0.84,9.30,-0.05,-0.00,0.01,27.85
9064171,1873,1,201962,244152,0.89,-1.70,10.93,-0.08,-0.06,-0.00,27.85
9104194,1877,1,202094,243616,0.79,-0.67,9.63,-0.08,-0.01,-0.00,27.85
9144877,1879,1,202072,244168,0.90,-0.91,10.75,-0.05,-0.06,0.00,27.79
9183174,1878,1,202288,244305,0.45,-1.37,10.54,-0.07,0.04,-0.00,27.79
9223174,1872,1,202176,245036,0.39,-1.44,9.14,-0.06,-0.03,-0.00,27.79
9263194,1886,1,202358,244702,0.35,-1.43,9.61,-0.07,0.02,-0.00,27.79
