timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418488,1921,1,194805,246947,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448954,1917,1,194883,246604,0.37,-0.83,9.70,-0.03,-0.01,-0.01,31.07
2489200,1918,1,194572,246012,0.39,-0.83,9.98,-0.03,-0.02,-0.01,31.07
2529188,1922,1,194328,245978,0.39,-0.86,9.97,-0.03,-0.01,-0.01,31.07
2569188,1935,1,194418,246319,0.37,-0.86,9.93,-0.04,-0.01,-0.01,31.07
2609187,1927,1,194657,246862,0.38,-0.86,9.92,-0.03,-0.01,-0.01,31.07
2649187,1927,1,194964,247284,0.38,-0.86,9.94,-0.04,-0.01,-0.01,31.07
2689188,1920,1,194960,246604,0.37,-0.86,10.00,-0.03,-0.01,-0.00,31.07
2729188,1929,1,194464,245599,0.37,-0.86,9.94,-0.03,-0.02,-0.00,31.07
2769188,1921,1,193950,244968,0.40,-0.86,9.90,-0.03,-0.02,-0.00,31.07
2809187,1933,1,193809,245065,0.40,-0.86,9.94,-0.03,-0.01,-0.00,31.07
2849186,1934,1,193930,245720,0.40,-0.83,9.94,-0.04,-0.01,-0.01,31.07
2889188,1936,1,194360,246524,0.40,-0.86,9.94,-0.04,0.00,-0.01,31.07
2929167,1922,1,194588,246131,0.38,-0.85,10.01,-0.03,-0.01,-0.00,31.07
2969188,1930,1,194093,245247,0.41,-0.85,9.95,-0.03,-0.02,-0.00,31.07
3009187,1927,1,193924,245197,0.42,-0.85,9.93,-0.03,-0.02,-0.01,31.07
3049188,1927,1,193972,245273,0.39,-0.86,9.93,-0.03,-0.01,-0.01,31.07
3089188,1937,1,193992,245242,0.40,-0.85,9.95,-0.03,-0.01,-0.01,31.07
3129188,1927,1,193786,244776,0.39,-0.85,9.96,-0.03,-0.01,-0.00,31.07
3169188,1941,1,193537,244793,0.39,-0.86,9.95,-0.03,-0.01,-0.01,31.07
3209188,1939,1,193723,245571,0.40,-0.87,9.94,-0.04,-0.01,-0.01,31.07
3249188,1936,1,194071,245770,0.40,-0.85,9.96,-0.03,-0.00,-0.01,31.07
3289188,1936,1,193992,245397,0.39,-0.84,9.94,-0.03,-0.01,-0.01,31.07
