timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919495,2559,1,194280,237377,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949966,2186,1,193532,236845,-0.60,-1.44,9.56,-0.10,-0.14,-0.08,28.07
1990222,2081,1,193589,237136,-0.75,-1.36,10.03,-0.01,0.03,-0.07,28.07
2030196,2022,1,193636,237381,-0.78,-1.39,9.82,0.05,-0.00,-0.00,28.07
2070199,1843,1,193582,237397,-0.92,-1.45,9.92,0.02,0.06,-0.00,28.07
2110177,1951,1,193523,237853,-1.15,-1.43,9.90,0.07,0.06,0.06,28.07
2150170,1765,1,193664,237787,-0.85,-1.35,9.62,0.04,0.11,0.08,28.07
2190167,1671,1,193508,236913,-0.77,-1.31,9.84,0.02,0.10,0.01,28.07
2230171,1352,1,193065,236098,-0.99,-1.31,9.94,0.04,0.09,-0.00,28.07
2270177,1129,1,192844,235797,-1.12,-1.25,9.93,0.03,0.12,0.06,28.07
2310171,1007,1,192877,235572,-1.06,-1.28,9.77,-0.00,-0.03,0.04,28.07
2350196,1043,1,192698,235028,-0.98,-1.25,9.68,-0.08,-0.04,-0.01,28.07
2390214,1136,1,192501,234043,-0.96,-1.15,9.68,-0.05,-0.06,-0.04,28.07
2430216,1200,1,191810,232198,-0.94,-1.18,9.77,0.00,-0.08,-0.02,28.07
2470199,1266,1,190798,228793,-0.98,-1.21,9.85,-0.02,-0.07,-0.05,28.07
2510212,1341,1,189589,226252,-1.08,-1.34,10.10,-0.01,-0.11,-0.04,28.07
2550216,1265,1,189107,225065,-0.82,-1.23,9.55,-0.03,-0.14,-0.07,28.07
2590213,1091,1,188580,224016,-0.70,-1.19,9.67,-0.02,-0.11,-0.09,28.07
2630214,1122,1,188073,222595,-0.88,-1.29,9.96,-0.07,-0.09,-0.03,28.07
2670212,1241,1,187167,220547,-0.97,-1.22,9.62,-0.11,-0.19,-0.00,28.07
2710216,1341,1,186869,220080,-0.76,-1.47,9.97,-0.09,-0.20,-0.01,28.07
2750212,1341,1,186752,219934,-0.59,-1.42,9.65,-0.09,-0.09,-0.01,28.07
2790214,1503,1,186674,220257,-0.58,-1.24,9.88,-0.07,-0.03,0.03,28.07
2828196,1680,1,186708,220703,-0.44,-1.31,9.90,-0.07,-0.11,0.01,28.07
2868199,1648,1,187069,221476,-0.61,-1.33,10.03,-0.07,0.06,0.00,28.07
2908177,1818,1,187416,222042,-0.68,-1.46,10.01,-0.04,0.01,0.01,28.07
2948179,1872,1,187474,222143,-0.56,-1.50,9.70,-0.10,0.03,-0.01,28.07
2988882,1941,1,187336,221825,-0.62,-1.33,9.68,-0.12,-0.01,-0.02,28.07
3029216,2079,1,187021,221553,-0.69,-1.36,9.86,-0.09,-0.08,-0.01,28.07
3069212,2086,1,186934,221208,-0.90,-1.48,9.93,-0.07,-0.02,0.00,28.07
3109199,2053,1,186332,218785,-0.63,-1.55,10.03,0.02,-0.02,0.05,28.07
3149177,2159,1,185581,217296,-0.36,-1.51,9.60,-0.03,-0.03,-0.00,28.07
3189213,2160,1,185435,217396,-0.49,-1.34,9.83,-0.03,0.01,-0.01,28.07
3229210,2230,1,185510,217599,-0.62,-1.37,9.93,0.02,-0.06,0.02,28.07
3269179,2117,1,185532,217808,-0.74,-1.47,9.89,-0.09,-0.01,0.03,28.07
3309196,2230,1,185618,218388,-0.68,-1.62,10.03,-0.01,-0.03,0.02,28.07
3349200,2176,1,185684,218686,-0.40,-1.57,9.49,-0.04,-0.00,0.00,28.07
3389196,2093,1,185594,218754,-0.57,-1.41,9.78,-0.06,-0.05,-0.02,28.07
3429239,2164,1,185629,218752,-0.56,-1.33,9.78,-0.05,-0.06,0.01,28.07
3469196,2168,1,185595,219277,-0.63,-1.58,10.03,-0.05,0.01,-0.02,28.07
3509199,2294,1,186198,220968,-0.76,-1.51,10.20,0.09,0.07,0.03,28.07
3549166,2220,1,187072,223074,-0.49,-1.45,9.69,0.05,0.15,0.04,28.07
3589170,2117,1,187613,224695,-0.67,-1.30,9.66,-0.01,0.09,0.01,28.07
3629177,2117,1,188172,226402,-0.73,-1.26,9.73,-0.01,-0.06,-0.01,28.07
3669214,1887,1,188737,227829,-0.73,-1.35,9.80,-0.06,0.05,-0.02,28.07
3709196,1811,1,189158,228918,-0.74,-1.47,10.13,-0.02,-0.05,-0.02,28.07
3749214,1765,1,189320,226741,-0.64,-1.47,9.61,-0.01,-0.02,-0.00,28.07
3789212,1808,1,187549,222393,-0.73,-1.33,9.76,0.01,0.00,-0.02,28.07
3829179,1909,1,186869,221698,-0.69,-1.27,9.77,0.03,-0.03,-0.03,28.07
3869196,1836,1,186846,222181,-0.71,-1.36,9.94,-0.03,0.06,-0.02,28.07
3909199,1729,1,187098,222880,-0.82,-1.53,10.14,0.02,-0.08,-0.01,28.07
3949200,1641,1,187345,223725,-0.61,-1.30,9.55,-0.02,0.02,-0.03,28.07
3989886,1621,1,187652,225069,-0.70,-1.16,9.77,-0.03,0.03,-0.03,28.71
4028200,1615,1,187991,225480,-0.67,-1.20,9.81,-0.03,-0.08,-0.02,28.71
4068214,1509,1,187856,224721,-0.76,-1.26,9.96,-0.04,0.03,-0.01,28.71
4108197,1265,1,187445,224113,-0.73,-1.37,10.20,0.04,-0.04,0.01,28.71
4148179,1367,1,187136,224203,-0.61,-1.42,9.79,-0.03,-0.05,-0.02,28.71
4188212,1411,1,187311,225021,-0.68,-1.28,9.64,-0.05,0.04,-0.01,28.71
4228200,1712,1,187512,225868,-0.63,-1.22,9.66,-0.04,-0.00,0.01,28.71
4268197,1988,1,187940,226989,-0.79,-1.30,9.87,-0.08,0.01,-0.02,28.71
