timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919602,1972,1,211369,255014,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949962,1925,1,211302,254903,0.57,-1.58,9.47,-0.10,0.03,-0.51,33.63
1990181,1856,1,211279,254916,0.61,-2.01,10.04,-0.27,0.09,-0.67,33.63
2030219,1856,1,211260,254807,0.85,-1.91,10.20,-0.36,0.13,-0.78,33.63
2070176,1886,1,211103,254585,1.19,-1.69,10.07,-0.49,0.11,-0.85,33.63
2110176,1882,1,210751,254708,0.51,-1.20,10.61,-0.86,-0.16,-0.86,33.63
2150201,1971,1,210913,255284,1.36,-2.13,9.23,-0.65,0.45,-0.63,33.63
2190176,1981,1,211386,255163,0.51,-2.09,10.54,-0.36,0.75,-0.29,33.63
2230176,2022,1,211002,254200,0.43,-3.09,10.49,0.12,-0.16,-0.33,33.63
2270176,2018,1,210578,253678,1.50,-2.63,9.01,0.24,-0.09,-0.38,33.63
2310176,2005,1,210251,252786,0.72,-2.89,9.84,0.53,0.14,-0.47,33.63
2350167,2010,1,209859,252619,0.14,-1.36,10.82,0.71,0.14,-0.72,33.63
2390168,1975,1,210074,253431,0.86,-0.67,9.19,0.73,0.37,-0.16,33.63
2430166,1929,1,210660,253974,0.00,-1.33,9.84,0.69,0.43,0.01,33.63
2470146,1939,1,210715,253788,0.23,-0.79,9.26,0.55,0.06,-0.06,33.63
2510163,1882,1,210438,253757,0.43,-0.38,8.90,0.36,-0.06,-0.07,33.63
2550176,1919,1,210658,254420,0.21,-0.68,9.39,-0.08,0.15,-0.17,33.63
2590176,1885,1,210718,254817,0.32,0.83,9.82,-0.44,-0.00,0.02,33.63
2630167,1872,1,210809,254644,0.37,-0.49,9.66,-0.40,0.27,0.35,33.63
2670163,1937,1,210803,254890,-0.21,-1.25,9.40,-0.04,0.23,0.57,33.63
2710176,1905,1,211111,255355,-0.52,-1.58,10.02,-0.26,0.41,0.32,33.63
