timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1921489,2210,1,206592,250893,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1951959,1463,1,207023,251710,0.64,-0.94,10.69,-0.03,-0.01,0.01,29.39
1992179,899,1,206663,251372,0.33,-0.97,8.23,-0.05,-0.03,-0.03,29.39
2032191,483,1,206372,251447,0.33,-1.01,9.59,-0.02,0.02,-0.03,29.39
2072174,262,1,205652,249399,0.10,-1.95,8.86,-0.05,-0.01,-0.08,29.39
2112219,138,1,205382,250273,-0.07,-1.57,9.90,-0.01,0.03,-0.02,29.39
2152194,165,1,205751,249850,0.14,-2.10,10.54,0.01,0.04,-0.13,29.39
2192162,204,1,205914,251133,-0.05,-2.68,10.30,0.02,-0.10,0.00,29.39
2232174,236,1,206305,251092,-0.04,-1.81,10.23,-0.01,0.03,-0.09,29.39
2272191,351,1,206403,251012,-0.37,-1.58,8.58,0.03,-0.07,-0.02,29.39
2312210,495,1,206829,251844,0.08,-1.66,10.66,-0.02,0.11,-0.02,29.39
2351171,640,1,206744,251659,-0.41,-1.21,9.28,0.00,0.00,-0.02,29.39
2391174,816,1,206791,252277,0.35,-1.45,10.55,0.01,0.02,-0.02,29.39
2431162,971,1,206545,252042,-0.29,-1.26,8.93,-0.03,0.05,-0.02,29.39
2471194,1167,1,206272,251851,0.39,-1.50,10.92,-0.00,0.02,-0.02,29.39
2511171,1335,1,206065,251989,0.44,-0.66,10.28,-0.01,-0.03,-0.02,29.39
2551194,1431,1,205978,251858,0.90,-0.71,11.58,-0.01,-0.07,-0.02,29.39
2591190,1570,1,205980,251901,-0.03,-1.23,10.54,-0.02,-0.01,0.00,29.39
2631194,1671,1,205778,251781,0.69,-0.49,10.20,-0.01,-0.07,0.02,29.39
2671171,1670,1,206031,252027,0.51,-0.47,12.04,-0.03,0.00,0.06,29.39
2711165,1723,1,206029,251942,0.88,-0.85,11.28,-0.04,-0.08,0.02,29.39
2751171,1810,1,205802,251732,0.62,-0.66,11.61,-0.05,-0.08,0.00,29.39
2791174,1901,1,205909,251691,0.13,-1.20,10.14,-0.04,-0.07,-0.00,29.39
2831191,1947,1,205897,251723,1.01,0.36,11.11,-0.07,-0.11,-0.04,29.39
2871174,2010,1,206152,251786,0.65,-0.51,9.82,-0.07,-0.03,0.00,29.39
2911171,2067,1,205934,251590,1.04,0.67,9.39,-0.08,-0.12,-0.04,29.39
2951174,2032,1,205918,251425,0.73,-1.16,9.79,-0.09,0.02,-0.01,29.39
2991858,2086,1,205707,251349,1.35,-0.46,8.43,-0.07,-0.14,-0.03,29.29
3032197,2128,1,205870,251159,1.24,-0.35,9.43,-0.05,-0.03,-0.02,29.29
3072191,2112,1,205899,251596,1.48,-0.91,8.75,-0.02,-0.08,-0.02,29.29
3112194,2080,1,205937,251346,1.28,-0.15,8.82,-0.00,-0.10,-0.12,29.29
3152191,2042,1,206004,251729,1.08,-0.93,8.26,0.01,-0.05,-0.01,29.29
3192174,2062,1,205937,251335,1.49,0.03,8.43,0.01,-0.09,-0.07,29.29
3232161,2017,1,206239,251849,1.25,-0.83,9.25,0.02,-0.06,-0.02,29.29
3270174,2064,1,206221,251641,0.88,-0.08,8.18,0.04,-0.07,-0.02,29.29
3310171,2065,1,206599,252164,1.08,-0.49,9.81,0.03,0.05,0.03,29.29
3350144,2023,1,206532,252208,1.00,-0.04,8.40,0.06,0.01,-0.02,29.29
3390161,1991,1,206781,252244,1.09,-0.56,10.71,0.01,0.06,-0.01,29.29
3430165,1989,1,206513,252431,1.41,-0.12,9.00,0.01,-0.13,-0.00,29.29
3470171,2029,1,206694,252692,0.62,-0.92,10.42,-0.02,0.03,-0.01,29.29
3510173,2037,1,206850,252787,1.37,-0.10,9.60,-0.02,0.02,0.08,29.29
3550166,1994,1,206534,252541,0.92,-0.05,10.78,-0.05,0.05,-0.01,29.29
3590174,1907,1,206635,252935,1.35,-0.25,10.95,-0.07,0.03,0.23,29.29
3630165,1919,1,206454,252755,0.83,-0.49,10.69,-0.08,0.02,0.03,29.29
3670165,1648,1,206590,253336,0.93,-0.56,10.90,-0.07,0.01,0.15,29.29
3710162,1828,1,206333,253007,1.16,-1.07,11.23,-0.12,0.03,-0.05,29.29
3750179,1877,1,206566,253400,0.89,0.79,9.60,-0.07,-0.09,-0.04,29.29
3790171,1891,1,206523,253159,0.69,-1.69,11.70,-0.13,0.05,-0.10,29.29
3830174,1920,1,206562,253012,1.32,0.60,9.85,-0.05,-0.06,-0.08,29.29
3870171,1910,1,206642,252601,0.43,-1.72,11.03,-0.09,0.06,-0.02,29.29
3910174,1857,1,206576,252229,1.11,-0.08,8.98,-0.09,-0.06,-0.03,29.29
3950191,1936,1,206704,252087,0.43,-1.34,9.57,-0.09,0.01,-0.01,29.29
3990174,1899,1,206848,251984,0.63,-0.45,9.91,-0.06,0.02,-0.01,29.29
4030858,1892,1,206872,251453,0.45,-0.91,9.19,-0.08,-0.02,-0.01,29.57
4071194,1822,1,206659,251399,0.64,-0.91,10.13,-0.07,-0.02,-0.01,29.57
4111192,1822,1,206370,250323,0.75,-0.98,9.16,-0.06,-0.07,-0.01,29.57
4151194,1914,1,206983,252005,0.52,-1.42,10.32,-0.05,0.03,-0.01,29.57
4191174,1950,1,207251,251054,0.01,-1.28,9.63,-0.04,0.07,-0.02,29.57
4231174,2021,1,207558,252000,0.83,-1.52,9.57,0.00,-0.09,0.13,29.57
4271164,1907,1,207839,252070,0.29,-1.68,11.00,-0.05,0.11,-0.06,29.57
4311174,1968,1,208197,252737,0.47,-1.17,8.43,0.04,-0.13,-0.01,29.57
4351174,1996,1,208470,253236,0.54,-1.55,11.18,-0.01,0.13,-0.03,29.57
4391174,1946,1,208373,253419,0.29,-1.07,9.25,0.01,-0.07,-0.02,29.57
4431171,2018,1,208086,253014,0.55,-1.48,11.44,0.03,-0.02,-0.11,29.57
4471174,2013,1,207687,252876,0.63,0.01,10.70,0.01,-0.03,-0.11,29.57
4511162,2029,1,207678,252595,0.40,-0.93,10.77,-0.01,0.03,-0.01,29.57
4551174,2029,1,207258,252201,0.31,-0.32,9.54,-0.03,-0.03,0.02,29.57
4591171,1947,1,207546,252348,1.23,-0.72,10.73,-0.02,-0.08,-0.01,29.57
4631194,1916,1,206873,251915,0.66,-0.28,9.75,-0.04,0.05,-0.08,29.57
4671171,1926,1,207066,252051,1.49,-0.41,9.49,-0.02,-0.17,-0.02,29.57
4711194,1894,1,206479,251683,1.07,-0.09,10.40,-0.09,0.00,-0.12,29.57
4751171,1904,1,206630,251677,1.38,0.79,8.52,-0.05,-0.19,-0.03,29.57
4791174,1902,1,206086,251278,0.96,-0.08,10.15,-0.08,0.06,-0.08,29.57
4831171,1918,1,206156,250969,1.24,0.09,9.27,-0.07,-0.13,-0.02,29.57
4871174,2006,1,205630,250255,0.67,-1.02,9.39,-0.10,0.10,-0.01,29.57
4911171,1851,1,205637,250183,1.13,-0.62,10.22,-0.05,-0.01,-0.04,29.57
4951194,1847,1,205595,250118,0.55,-1.64,8.99,-0.08,0.03,-0.03,29.57
4991171,1755,1,205661,250199,0.58,-0.62,9.40,-0.05,-0.01,-0.23,29.57
5031881,1744,1,205799,250147,0.54,-1.08,8.91,-0.06,-0.03,-0.07,29.19
5070191,1744,1,206097,250340,1.33,-0.12,10.33,-0.06,-0.02,-0.06,29.19
5110194,1763,1,206522,250661,0.58,-1.15,9.01,-0.05,0.02,-0.04,29.19
5150171,1769,1,206923,251077,1.11,-0.14,10.69,-0.01,-0.02,-0.04,29.19
5190200,1819,1,207206,251284,-0.17,-1.77,9.12,-0.08,0.09,0.10,29.19
5230171,1863,1,208076,251860,0.43,-1.05,8.86,-0.05,0.10,0.10,29.19
5270165,1823,1,207814,251445,0.74,-0.86,9.37,-0.08,0.05,-0.04,29.19
5310171,1856,1,208738,252741,0.74,-0.65,9.83,-0.05,0.01,-0.03,29.19
5350174,1808,1,208425,252237,0.25,-1.45,10.73,-0.07,0.12,-0.06,29.19
5390207,1837,1,208949,252455,0.49,-0.50,8.88,-0.01,-0.16,-0.00,29.19
5430194,1863,1,209254,252585,0.51,-0.85,10.41,-0.10,0.08,-0.03,29.19
5470171,1911,1,209597,253293,-0.11,-1.09,8.52,-0.05,0.04,0.15,29.19
5510174,1859,1,209609,253705,0.99,-0.82,11.23,-0.04,0.06,-0.04,29.19
5550171,1859,1,209671,254039,-0.30,-1.34,8.20,-0.05,0.01,-0.04,29.19
5590210,1839,1,209492,253771,0.36,-1.08,10.25,-0.04,0.08,-0.04,29.19
5630171,1875,1,209362,254000,-0.13,-0.98,10.10,-0.03,0.05,-0.04,29.19
5670194,1902,1,209065,253624,0.32,-1.30,10.20,-0.05,-0.04,-0.05,29.19
5710191,1941,1,209150,253908,-0.28,-1.73,10.47,-0.04,0.03,-0.04,29.19
5750194,1920,1,208798,253439,-0.30,-1.52,9.63,-0.04,0.00,-0.04,29.19
5790190,1929,1,208651,253063,0.12,-0.89,9.58,-0.02,-0.02,-0.03,29.19
5830194,1897,1,208709,253322,0.34,-1.40,10.53,-0.05,-0.00,-0.04,29.19
5870191,1856,1,208575,252995,0.00,-1.08,9.78,-0.02,0.00,-0.02,29.19
5910174,1889,1,208608,253295,-0.19,-1.69,9.42,-0.02,-0.02,-0.03,29.19
5950207,1925,1,208559,252829,0.15,-1.26,9.68,-0.03,-0.01,-0.01,29.19
5990194,1936,1,208696,253161,-0.22,-1.54,10.73,-0.00,0.02,-0.03,29.19
6030194,1943,1,208462,251534,-0.56,-1.41,9.00,-0.00,-0.02,-0.05,29.19
6070900,1958,1,208522,252634,-0.06,-1.79,10.93,0.03,-0.06,-0.03,28.99
6109195,1943,1,208603,252630,-0.26,-1.72,9.43,-0.02,-0.00,-0.04,28.99
6149209,2000,1,208788,253291,0.02,-1.25,10.16,0.05,-0.10,-0.04,28.99
6189171,1959,1,209002,253605,-0.20,-1.50,10.38,-0.02,-0.01,-0.04,28.99
6229209,1936,1,209357,253928,0.43,-1.18,9.05,0.01,-0.16,-0.04,28.99
6269171,1930,1,209359,253885,-0.43,-1.84,10.15,-0.01,0.09,-0.03,28.99
6309194,1930,1,209061,253230,0.12,-0.44,8.66,0.03,-0.08,-0.04,28.99
6349171,1935,1,208863,253467,-0.30,-1.28,10.86,0.02,0.12,-0.03,28.99
6389174,1885,1,208703,253672,-0.18,-1.51,9.30,-0.00,-0.04,-0.03,28.99
6429207,1901,1,208449,253709,-0.40,-1.78,10.24,0.01,0.07,-0.03,28.99
6469174,1846,1,208246,253748,-0.29,-1.58,10.37,0.02,-0.01,-0.04,28.99
6509194,1898,1,208008,253702,0.20,-0.91,10.39,-0.00,-0.08,-0.03,28.99
6549194,1895,1,208242,253972,-0.28,-1.40,11.47,-0.01,0.03,-0.04,28.99
6589194,1909,1,207642,253632,-0.17,-1.35,10.18,-0.03,-0.00,0.01,28.99
6629194,1919,1,207140,252954,-0.35,-1.75,12.31,-0.01,0.07,-0.03,28.99
6669194,1884,1,206630,252431,0.02,-0.60,10.79,-0.02,-0.08,-0.15,28.99
6709194,1868,1,206676,252603,-0.23,-1.68,12.27,-0.05,0.00,-0.04,28.99
6749192,1907,1,206418,252289,-0.16,-0.91,10.41,-0.09,-0.04,-0.07,28.99
6789209,1902,1,206519,252263,0.24,-1.41,11.38,-0.05,-0.09,-0.04,28.99
6829194,1888,1,206143,251761,0.30,-1.15,10.01,-0.12,-0.03,-0.04,28.99
6869195,1964,1,205909,251291,0.75,-0.73,8.91,-0.08,-0.13,-0.05,28.99
6909191,1952,1,205962,251381,0.26,-1.16,9.17,-0.10,0.05,-0.04,28.99
6949174,2034,1,205514,250560,1.06,-0.62,8.12,-0.08,-0.10,-0.05,28.99
6989191,1999,1,205913,251840,0.74,-1.45,9.66,-0.08,0.04,-0.02,28.99
7029180,1916,1,205925,251685,0.33,-0.78,8.28,-0.06,-0.04,-0.11,28.99
7069194,1871,1,206432,252620,0.72,-0.77,9.43,-0.03,0.03,-0.05,28.99
7109860,1776,1,206625,252584,0.64,-0.67,9.26,-0.05,-0.03,-0.06,29.05
7148191,1857,1,207292,253323,0.74,-1.26,9.34,-0.03,-0.01,-0.04,29.05
7188194,1898,1,207664,253775,0.64,-1.07,9.86,-0.02,0.02,-0.05,29.05
7228191,1921,1,207910,254066,0.77,-0.72,9.92,-0.00,0.02,-0.04,29.05
7268174,1929,1,207719,253928,0.30,-1.09,10.10,-0.01,0.08,-0.04,29.05
7308171,1937,1,207255,253878,0.74,-0.55,10.59,-0.01,-0.05,0.00,29.05
7348174,2000,1,206996,253556,0.62,-0.68,11.05,-0.03,0.01,0.03,29.05
7388160,1967,1,206790,253438,0.24,-0.49,11.05,-0.04,0.02,0.05,29.05
7428165,1931,1,206580,253346,0.60,-0.69,11.33,-0.05,-0.02,0.05,29.05
7468171,1897,1,206584,253327,0.56,-0.64,11.07,-0.07,-0.02,0.07,29.05
7508174,1918,1,206380,252829,0.54,-0.65,10.47,-0.09,-0.04,0.05,29.05
7548171,1935,1,206375,253001,0.26,-0.94,10.92,-0.09,0.03,0.14,29.05
7588165,1922,1,205952,251860,0.45,-0.88,9.47,-0.09,-0.02,0.04,29.05
7628171,1826,1,205788,252015,0.75,-0.66,9.31,-0.09,-0.02,0.23,29.05
7668174,1879,1,205699,250831,0.42,-1.12,7.85,-0.12,0.04,-0.03,29.05
7708174,1935,1,205764,250724,0.71,-0.82,8.46,-0.06,-0.00,0.12,29.05
7748173,1973,1,205978,250533,0.23,-1.49,8.27,-0.08,0.06,-0.03,29.05
7788174,1911,1,206300,251555,0.60,-0.98,7.58,-0.03,-0.04,-0.03,29.05
7828195,1899,1,207029,252402,0.35,-1.70,9.75,-0.04,0.09,-0.08,29.05
7868171,1812,1,206711,251473,0.35,0.17,7.90,0.01,-0.03,-0.14,29.05
7908165,1842,1,207151,251351,-0.17,-1.49,10.32,-0.02,0.09,-0.03,29.05
7948194,1793,1,207048,251175,0.25,-1.10,9.04,-0.00,-0.07,-0.02,29.05
7988195,1911,1,207333,251361,0.16,-1.37,10.18,0.00,0.07,-0.02,29.05
8028161,1855,1,207403,252243,-0.07,-1.08,9.59,0.02,0.03,-0.02,29.05
8068174,1862,1,207295,252327,0.34,-1.04,9.96,0.02,-0.00,-0.03,29.05
8108171,1808,1,207527,253228,-0.49,-1.62,10.73,0.00,0.04,-0.02,29.05
8148860,1872,1,207233,252303,0.33,-0.36,9.97,0.03,-0.05,-0.12,29.29
8189171,1869,1,207307,252904,-0.18,-1.13,11.38,0.01,0.01,-0.02,29.29
8229174,1825,1,207106,252426,-0.04,-1.05,10.27,-0.01,-0.04,-0.03,29.29
8268208,1843,1,207174,252598,-0.05,-1.10,11.95,0.02,-0.04,-0.02,29.29
8308194,1865,1,206958,251805,-0.11,-1.41,10.27,-0.03,-0.05,-0.03,29.29
8348207,1904,1,206792,251636,0.40,-1.02,10.31,-0.01,-0.08,-0.03,29.29
8388194,1927,1,206729,251199,-0.25,-1.38,10.25,-0.05,-0.00,-0.03,29.29
8428207,1939,1,206337,250619,0.52,-0.66,9.61,-0.02,-0.08,-0.03,29.29
8468194,1936,1,206168,250037,-0.26,-1.45,10.46,-0.03,0.06,-0.03,29.29
8508194,1939,1,205412,249075,0.06,-0.91,8.78,-0.03,-0.08,-0.03,29.29
8548195,1931,1,205704,250140,0.13,-0.87,10.47,-0.02,0.01,-0.03,29.29
8588171,1963,1,206218,251100,0.09,-1.35,10.27,-0.03,-0.02,-0.03,29.29
8628194,1984,1,206368,250678,0.47,-1.12,9.93,-0.03,-0.06,-0.03,29.29
8668193,1971,1,206487,250785,-0.18,-1.64,8.65,-0.04,-0.03,0.10,29.29
8708194,1967,1,206158,249296,0.60,-0.87,8.92,-0.05,-0.05,-0.03,29.29
8748190,1856,1,206007,249869,0.36,-1.18,10.05,-0.04,-0.01,0.24,29.29
8788174,1812,1,206133,249978,0.44,-1.02,9.01,-0.03,0.02,-0.02,29.29
8828171,1805,1,206525,252184,0.37,-1.25,9.70,-0.03,0.02,-0.02,29.29
8868179,1809,1,207065,253183,0.21,-2.12,9.81,0.00,-0.00,-0.37,29.29
8908171,1849,1,207277,253913,0.63,-0.73,9.98,0.02,-0.03,-0.08,29.29
8948174,1897,1,207403,254108,0.41,-1.49,11.80,-0.00,0.04,-0.23,29.29
8988174,1902,1,207342,254292,0.41,-0.71,9.65,0.02,-0.11,-0.04,29.29
9028174,1913,1,207544,254519,0.54,-1.07,11.80,-0.01,0.06,-0.03,29.29
9068171,1927,1,207061,253039,0.28,-0.65,10.04,-0.01,-0.00,-0.04,29.29
9108194,1919,1,206900,253150,0.25,-0.48,11.65,0.00,0.06,-0.03,29.29
9148847,1881,1,206367,252310,0.53,-0.48,10.36,-0.05,-0.01,-0.16,29.09
9189194,1906,1,206279,252272,0.08,-0.98,11.17,-0.03,0.04,-0.03,29.09
9229171,1858,1,205728,251119,0.11,-0.64,9.46,-0.05,-0.01,-0.15,29.09
9267194,1938,1,205626,251802,0.77,-0.73,10.46,-0.04,-0.05,-0.03,29.09
9308191,1914,1,205579,251413,0.52,-0.50,9.77,-0.08,-0.00,-0.03,29.09
9348194,1934,1,205322,251534,0.50,-0.91,9.56,-0.05,-0.03,-0.03,29.09
9388190,1899,1,205250,251104,0.33,-1.01,9.60,-0.06,0.02,-0.03,29.09
9428173,1904,1,204969,250721,0.75,-0.92,9.14,-0.04,-0.06,-0.03,29.09
9468191,1931,1,204907,250783,1.07,-0.33,9.71,-0.04,-0.01,-0.03,29.09
9508194,1880,1,205346,251928,0.52,-1.17,10.12,-0.05,-0.03,-0.03,29.09
9548194,1901,1,205419,251687,1.51,0.21,9.83,-0.02,-0.13,-0.07,29.09
9588173,1879,1,206092,252609,0.32,-1.11,10.24,-0.03,0.03,0.04,29.09
9628165,1872,1,205755,250001,1.50,0.26,8.94,-0.01,-0.15,-0.02,29.09
9668173,1817,1,205252,248431,0.64,-0.66,10.81,-0.06,0.00,0.40,29.09
9708161,1804,1,204733,245774,0.72,-1.12,7.24,-0.06,0.00,0.09,29.09
9748165,1792,1,204794,247926,0.93,-0.66,9.73,-0.03,-0.02,0.04,29.09
9788171,1811,1,204735,247556,0.86,-0.79,8.70,-0.00,-0.01,-0.16,29.09
9828194,1833,1,204777,248678,0.46,0.16,8.01,0.00,-0.04,-0.03,29.09
9868161,1811,1,205167,249282,0.66,-1.21,9.65,-0.01,0.02,-0.13,29.09
9908173,1790,1,205402,249950,1.36,-1.23,9.55,0.03,-0.13,-0.05,29.09
9948174,1813,1,206130,250613,1.12,-0.37,10.22,0.03,0.05,-0.03,29.09
