timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2419491,1906,1,216345,247781,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2449957,1967,1,215754,247678,-1.42,-0.42,10.01,0.05,-0.42,-0.16,34.25
2490203,1969,1,215467,247837,-1.01,-0.33,10.36,-0.16,-0.26,-0.27,34.25
2530210,1925,1,215383,248045,-0.77,-0.44,10.23,-0.27,-0.13,-0.28,34.25
2570209,1894,1,215179,247680,-0.47,-0.94,9.90,-0.17,-0.10,-0.17,34.25
2610209,1910,1,214869,247210,-0.39,-1.04,9.62,0.03,-0.06,-0.05,34.25
2650195,1892,1,214483,246323,-0.39,-1.09,9.46,0.26,0.01,0.02,34.25
2690167,1842,1,213859,245426,-0.62,-0.50,9.40,0.45,0.05,0.17,34.25
2730170,1873,1,213370,244881,-0.73,-0.03,9.94,0.49,0.04,0.35,34.25
2770166,1857,1,213024,244691,-0.97,0.13,10.04,0.35,-0.20,0.40,34.25
2810164,1856,1,212927,243662,-0.94,-0.03,10.05,0.12,0.06,0.17,34.25
2850176,1868,1,211989,241093,-1.07,0.24,10.70,-0.18,0.08,-0.03,34.25
2890176,1856,1,210935,238910,-0.87,0.12,10.08,-0.33,-0.12,0.01,34.25
2930176,1835,1,210218,237638,-0.65,-0.30,9.63,-0.17,-0.05,0.07,34.25
2970193,1798,1,209839,237094,-0.74,-0.48,9.55,-0.04,-0.02,0.14,34.25
3010192,1799,1,209579,236683,-0.67,-0.23,9.72,-0.02,-0.06,0.17,34.25
3050213,1761,1,209443,236606,-0.81,-0.42,9.61,-0.12,0.02,0.05,34.25
3090177,1793,1,209015,235247,-1.07,-0.13,10.07,-0.21,0.09,-0.03,34.25
3130195,1789,1,207938,233108,-1.16,-0.26,10.01,-0.14,0.03,0.08,34.25
3170177,1803,1,206806,230535,-1.00,-0.31,9.97,-0.01,-0.02,0.18,34.25
3210200,1744,1,205860,229051,-1.04,-0.23,10.05,0.01,-0.04,0.23,34.25
3250196,1770,1,205156,227126,-0.88,-0.10,9.94,-0.03,-0.02,0.24,34.25
3290199,1835,1,204183,223956,-0.83,-0.26,9.93,-0.09,-0.01,0.21,34.25
3330199,1856,1,202778,221405,-0.98,-0.21,10.04,-0.12,-0.09,0.15,34.25
3370199,1871,1,202224,219452,-0.88,-0.23,9.78,-0.14,-0.01,0.22,34.25
3410199,1898,1,200927,214980,-1.05,-0.31,10.06,-0.07,-0.01,0.30,34.25
3450199,1910,1,199282,211729,-0.99,-0.33,10.13,-0.06,-0.08,0.29,34.25
3490886,1953,1,198658,209940,-0.92,-0.23,10.31,-0.02,-0.12,0.29,34.09
3529199,2018,1,197870,208293,-0.75,-0.40,10.14,0.03,-0.19,0.28,34.09
3569179,2013,1,197549,208760,-0.65,-0.21,10.19,0.01,-0.09,0.27,34.09
3609179,2038,1,198296,211128,-0.55,-0.22,10.15,-0.02,0.06,0.28,34.09
3649179,2002,1,198980,212251,-0.41,-0.24,10.01,-0.04,-0.01,0.22,34.09
3689200,2009,1,198985,212027,-0.22,-0.26,9.83,-0.11,-0.11,0.13,34.09
3729199,2062,1,198795,212606,0.03,-0.68,9.66,-0.19,-0.03,-0.03,34.09
3769199,2080,1,198840,212595,0.00,-0.40,9.81,-0.09,0.04,-0.07,34.09
