2026-05-10T11:34:23.404096,2002,1,22,106557,44.43,-0.14,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:23.475386,2303,1,22,106506,44.31,-0.15,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:23.554182,1858,1,22,106144,44.25,-0.16,-0.67,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:23.631952,1770,1,22,106073,44.25,-0.15,-0.68,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:23.706129,1821,1,22,106107,44.13,-0.16,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:23.784737,1927,1,22,106113,44.03,-0.15,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:23.844517,1872,1,22,106196,44.07,-0.16,-0.67,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:23.942120,2107,1,22,106123,43.99,-0.14,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:24.016042,2063,1,22,106190,43.99,-0.14,-0.68,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:24.066579,2046,1,22,106213,43.99,-0.15,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:24.146952,1792,1,22,105855,43.99,-0.15,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:24.204949,1697,1,22,105921,43.99,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:24.274883,1904,1,22,106080,43.91,-0.14,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:24.326160,2000,1,22,106145,43.89,-0.15,-0.67,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:24.406579,1824,1,22,106154,43.81,-0.14,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:24.486060,1883,1,22,106240,43.81,-0.14,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:24.546366,1978,1,22,106270,43.73,-0.16,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:24.614173,2176,1,22,106331,43.69,-0.15,-0.67,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:24.670026,2064,1,22,106126,43.69,-0.14,-0.68,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:24.747216,1776,1,22,106024,43.63,-0.16,-0.69,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:24.826471,1885,1,22,106142,43.61,-0.16,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:24.927056,1830,1,22,106061,43.49,-0.16,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:25.007466,1586,1,22,106054,43.37,-0.15,-0.66,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:25.085261,1881,1,22,106079,43.29,-0.14,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:25.165745,2103,1,22,106062,43.29,-0.15,-0.68,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:25.244652,1754,1,22,105774,43.23,-0.13,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:25.323383,1824,1,22,105821,43.19,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:25.385577,2068,1,22,105945,43.01,-0.15,-0.67,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:25.481285,1859,1,22,105975,43.01,-0.15,-0.67,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:25.552961,1622,1,22,105997,43.01,-0.15,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:25.631681,1920,1,22,106008,43.03,-0.14,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:25.704305,2105,1,22,106025,42.91,-0.16,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:25.784429,1983,1,22,105751,42.79,-0.15,-0.66,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:25.884619,1749,1,22,105818,42.79,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:25.943719,1858,1,22,105923,42.79,-0.15,-0.68,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:26.013817,1840,1,22,105942,42.73,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:26.065668,1809,1,22,105901,42.67,-0.16,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:26.144364,1902,1,22,105930,42.59,-0.15,-0.65,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:26.224829,2066,1,22,105934,42.59,-0.14,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:26.305350,2028,1,22,105800,42.59,-0.15,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:26.403724,1825,1,22,105777,42.57,-0.13,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:26.465324,1930,1,22,105839,42.45,-0.16,-0.67,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:26.533312,1900,1,22,105910,42.43,-0.15,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:26.586759,1898,1,22,105903,42.43,-0.16,-0.69,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:26.665169,1839,1,22,105926,42.39,-0.15,-0.69,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:26.746270,2017,1,22,105983,42.31,-0.14,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:26.825506,2112,1,22,105986,42.21,-0.15,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:26.925228,1776,1,22,105755,42.19,-0.15,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:27.003782,1945,1,22,105872,42.19,-0.17,-0.69,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:27.064310,2071,1,22,105941,42.19,-0.14,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:27.132592,1926,1,22,105887,42.13,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:27.185177,1669,1,22,105893,42.13,-0.15,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:27.266078,2101,1,22,105874,42.01,-0.15,-0.69,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:27.363617,1951,1,22,105805,42.03,-0.13,-0.66,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:27.427650,2007,1,22,105668,41.93,-0.14,-0.66,9.96,-0.03,-0.01,-0.0
2026-05-10T11:34:27.494185,1861,1,22,105707,41.95,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:27.574317,1951,1,22,105811,41.95,-0.15,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:27.654847,1920,1,22,105829,41.95,-0.16,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:27.732912,1883,1,22,105807,41.81,-0.15,-0.67,9.98,-0.04,-0.0,-0.01
2026-05-10T11:34:27.812844,1799,1,22,105831,41.83,-0.15,-0.69,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:27.911871,1706,1,22,105661,41.81,-0.13,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:27.985941,1712,1,22,105583,41.73,-0.16,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:28.064977,1937,1,22,105739,41.73,-0.15,-0.66,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:28.165361,1648,1,22,105733,41.63,-0.15,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:28.223347,1456,1,22,105778,41.63,-0.17,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:28.293496,1940,1,22,105772,41.65,-0.15,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:28.346658,2043,1,22,105812,41.65,-0.15,-0.69,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:28.425026,2079,1,22,105765,41.63,-0.14,-0.68,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:28.503978,1863,1,22,105574,41.53,-0.17,-0.66,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:28.564249,1967,1,22,105641,41.55,-0.15,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:28.634583,1702,1,22,105762,41.55,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:28.715285,1745,1,22,105783,41.57,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:28.795335,1297,1,22,105776,41.45,-0.13,-0.66,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:28.900302,2111,1,22,105841,41.39,-0.13,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:28.975271,2065,1,22,105859,41.39,-0.14,-0.69,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:29.029485,2064,1,22,105607,41.39,-0.15,-0.68,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:29.106809,1927,1,22,105681,41.37,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:29.185344,1933,1,28,105802,41.37,-0.16,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:29.264500,1999,1,28,105809,41.25,-0.14,-0.67,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:29.344038,2046,1,28,105841,41.35,-0.14,-0.64,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:29.424501,2021,1,28,105829,41.27,-0.16,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:29.504220,2214,1,28,105867,41.27,-0.14,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:29.584963,2158,1,28,105595,41.25,-0.15,-0.67,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:29.645250,2006,1,28,105597,41.15,-0.17,-0.66,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:29.713488,1699,1,28,105729,41.17,-0.17,-0.66,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:29.765681,2012,1,28,105725,41.17,-0.16,-0.67,10.0,-0.04,-0.01,-0.01
2026-05-10T11:34:29.844119,1967,1,28,105797,41.17,-0.14,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:29.924442,1973,1,28,105770,41.17,-0.16,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:30.125631,2076,1,28,105631,41.07,-0.17,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:30.203937,2003,1,28,105619,41.03,-0.15,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:30.310042,1904,1,54,105754,40.99,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:30.383081,1930,1,54,105805,41.01,-0.16,-0.67,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:30.443168,1823,1,54,105766,41.01,-0.14,-0.68,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:30.513281,1971,1,54,105734,40.99,-0.14,-0.66,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:30.565772,2175,1,54,105750,40.99,-0.14,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:30.645584,2223,1,54,105705,40.89,-0.14,-0.67,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:30.724393,1934,1,54,105532,40.85,-0.15,-0.65,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:30.783401,1933,1,54,105622,40.93,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:30.879907,1897,1,54,105708,40.85,-0.17,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:30.953273,2023,1,54,105692,40.85,-0.15,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:31.030990,2022,1,54,105724,40.79,-0.14,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:31.103645,2165,1,54,105706,40.81,-0.16,-0.66,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:31.183185,2112,1,54,105630,40.83,-0.16,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:31.283139,1882,1,54,105558,40.83,-0.15,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:31.343115,2010,1,54,105602,40.75,-0.18,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:31.410796,1861,1,54,105697,40.75,-0.17,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:31.467253,1872,1,54,105661,40.75,-0.14,-0.68,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:31.543106,1926,1,54,105614,40.67,-0.15,-0.66,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:31.602860,2021,1,54,105752,40.67,-0.14,-0.66,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:31.672583,2113,1,54,105727,40.63,-0.15,-0.69,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:31.751897,1893,1,54,105470,40.67,-0.16,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:31.832013,1929,1,54,105457,40.57,-0.15,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:31.911958,1934,1,54,105563,40.57,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:31.992241,1859,1,54,105593,40.61,-0.16,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:32.045427,2000,1,54,105638,40.61,-0.15,-0.67,9.93,-0.04,-0.01,-0.01
2026-05-10T11:34:32.123635,2000,1,54,105541,40.61,-0.15,-0.69,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:32.221558,2205,1,54,105528,40.57,-0.14,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:32.282897,1849,1,54,105402,40.57,-0.14,-0.68,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:32.353413,1859,1,54,105326,40.55,-0.17,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:32.432814,1890,1,54,105469,40.53,-0.16,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:32.510008,1872,1,54,105511,40.51,-0.15,-0.66,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:32.584972,1444,1,54,105465,40.51,-0.15,-0.68,9.99,-0.03,-0.01,-0.01
2026-05-10T11:34:32.663196,1997,1,54,105510,40.51,-0.14,-0.69,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:32.722702,2071,1,54,105497,40.47,-0.14,-0.64,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:32.794445,2002,1,54,105413,40.45,-0.15,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:32.873170,1819,1,54,105278,40.45,-0.16,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:32.952810,1877,1,54,105408,40.43,-0.15,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:33.031179,1849,1,54,105509,40.45,-0.16,-0.68,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:33.111632,1305,1,54,105483,40.37,-0.15,-0.66,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:33.192182,2055,1,54,105506,40.35,-0.17,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:33.265140,2117,1,54,105470,40.39,-0.17,-0.68,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:33.343411,2030,1,54,105307,40.39,-0.14,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:33.426441,1835,1,54,105266,40.25,-0.16,-0.67,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:33.505862,1812,1,54,105417,40.29,-0.16,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:33.584271,1759,1,54,105465,40.31,-0.14,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:33.663820,1873,1,54,105444,40.29,-0.15,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:33.745257,1869,1,54,105426,40.29,-0.15,-0.68,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:33.822429,1978,1,54,105473,40.25,-0.14,-0.66,10.01,-0.03,-0.01,-0.01
2026-05-10T11:34:33.902310,1835,1,54,105147,40.25,-0.16,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:34.004428,1889,1,54,105245,40.21,-0.16,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.101140,1959,1,54,105371,40.21,-0.15,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:34.161875,1680,1,54,105426,40.21,-0.13,-0.68,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:34.258763,1920,1,54,105441,40.21,-0.15,-0.69,9.93,-0.03,-0.01,-0.01
2026-05-10T11:34:34.332729,2295,1,54,105502,40.09,-0.15,-0.69,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.410148,2291,1,54,105438,40.09,-0.12,-0.65,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.488823,2059,1,54,105320,40.09,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.563998,1973,1,54,105385,40.09,-0.15,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.643921,1903,1,54,105550,40.13,-0.15,-0.67,9.99,-0.04,-0.01,-0.01
2026-05-10T11:34:34.721745,1889,1,54,105490,40.11,-0.13,-0.66,9.99,-0.03,-0.01,-0.01
2026-05-10T11:34:34.782300,1828,1,54,105476,40.11,-0.14,-0.67,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:34.853360,2125,1,54,105526,40.03,-0.15,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.905638,1998,1,54,105517,40.13,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:34.984491,1987,1,54,105399,40.13,-0.15,-0.67,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:35.064331,1762,1,54,105382,40.03,-0.13,-0.68,9.93,-0.04,-0.01,-0.01
2026-05-10T11:34:35.142358,1830,1,54,105548,40.09,-0.15,-0.69,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:35.222542,1775,1,54,105585,39.99,-0.16,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:35.322924,1790,1,54,105555,40.01,-0.14,-0.66,9.95,-0.03,-0.02,-0.01
2026-05-10T11:34:35.382001,2068,1,54,105551,39.99,-0.12,-0.66,9.95,-0.04,-0.0,-0.01
2026-05-10T11:34:35.479030,2189,1,54,105596,39.95,-0.15,-0.68,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:35.523553,2189,1,54,105428,39.95,-0.16,-0.68,9.99,-0.03,-0.01,-0.01
2026-05-10T11:34:35.603322,1793,1,54,105398,39.99,-0.14,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:35.701892,2042,1,54,105545,39.91,-0.15,-0.67,9.95,-0.03,-0.02,-0.01
2026-05-10T11:34:35.762396,1870,1,54,105507,39.91,-0.14,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:35.860844,1904,1,54,105536,39.93,-0.11,-0.67,9.94,-0.04,-0.01,-0.01
2026-05-10T11:34:35.958162,2000,1,54,105632,39.93,-0.14,-0.68,9.97,-0.04,-0.0,-0.01
2026-05-10T11:34:36.033448,2115,1,54,105639,39.89,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:36.109405,1939,1,54,105443,39.89,-0.12,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:36.210616,2107,1,54,105573,39.89,-0.11,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:36.290248,2064,1,54,105631,39.77,-0.13,-0.66,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:36.364087,1611,1,54,105583,39.83,-0.15,-0.68,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:36.445538,2069,1,54,105649,39.83,-0.12,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:36.522059,2148,1,54,105694,39.83,-0.15,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:36.623069,2020,1,54,105435,39.83,-0.16,-0.68,9.98,-0.04,-0.0,-0.01
2026-05-10T11:34:36.681586,1790,1,54,105520,39.81,-0.14,-0.69,9.97,-0.04,0.0,-0.01
2026-05-10T11:34:36.778217,1820,1,54,105634,39.81,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:36.849511,2033,1,54,105549,39.75,-0.15,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:36.930358,2047,1,54,105561,39.81,-0.13,-0.68,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:37.009721,2109,1,54,105541,39.81,-0.13,-0.67,10.01,-0.03,-0.03,-0.01
2026-05-10T11:34:37.083402,1906,1,54,105537,39.75,-0.13,-0.65,9.97,-0.04,0.01,-0.01
2026-05-10T11:34:37.216175,1893,1,54,105331,39.75,-0.11,-0.69,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:37.268065,1789,1,54,105534,39.75,-0.07,-0.66,9.89,-0.05,0.03,-0.01
2026-05-10T11:34:37.368825,1799,1,54,105446,39.71,-0.17,-0.67,10.05,-0.02,-0.04,-0.01
2026-05-10T11:34:37.442154,1904,1,54,105819,39.71,-0.02,-0.67,9.83,-0.04,-0.02,-0.01
2026-05-10T11:34:37.542327,2073,1,54,106203,39.75,-0.15,-0.68,10.02,-0.04,0.05,-0.0
2026-05-10T11:34:37.602407,2005,1,54,106213,39.81,-0.14,-0.67,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:37.673859,1868,1,54,105932,39.81,-0.13,-0.69,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:37.750508,1927,1,54,106029,39.77,-0.13,-0.66,9.96,-0.03,-0.0,-0.01
2026-05-10T11:34:37.858363,1859,1,54,106061,39.77,-0.15,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:37.903972,1852,1,54,105998,39.67,-0.16,-0.67,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:37.984964,1910,1,54,106013,39.67,-0.13,-0.69,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:38.064018,2026,1,54,105997,39.67,-0.17,-0.68,9.95,-0.04,-0.01,-0.01
2026-05-10T11:34:38.143244,2160,1,54,105894,39.73,-0.15,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:38.223067,1776,1,54,105738,39.67,-0.15,-0.66,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:38.305332,1807,1,54,105833,39.67,-0.13,-0.66,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:38.362345,1934,1,54,105930,39.67,-0.15,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:38.430862,1958,1,54,105956,39.65,-0.13,-0.66,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:38.510897,1931,1,54,105899,39.59,-0.15,-0.66,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:38.590449,2009,1,54,105898,39.59,-0.14,-0.67,9.96,-0.04,-0.01,-0.01
2026-05-10T11:34:38.670454,2087,1,54,105935,39.59,-0.14,-0.64,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:38.721801,2004,1,54,105670,39.59,-0.14,-0.67,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:38.801715,1750,1,54,105687,39.59,-0.14,-0.66,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:38.881167,1971,1,54,105798,39.59,-0.14,-0.67,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:38.981506,2000,1,54,105851,39.55,-0.13,-0.68,9.97,-0.03,-0.01,-0.01
2026-05-10T11:34:39.041796,1890,1,54,105838,39.45,-0.15,-0.67,9.94,-0.03,-0.01,-0.01
2026-05-10T11:34:39.110349,2066,1,54,105863,39.45,-0.15,-0.67,9.98,-0.04,-0.01,-0.01
2026-05-10T11:34:39.162540,2017,1,54,105856,39.49,-0.14,-0.67,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:39.244064,2058,1,54,105927,39.47,-0.15,-0.67,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:39.322944,1915,1,54,105678,39.47,-0.12,-0.68,9.95,-0.03,-0.01,-0.01
2026-05-10T11:34:39.402001,1819,1,54,105682,39.45,-0.14,-0.67,9.96,-0.03,-0.01,-0.01
2026-05-10T11:34:39.500978,1533,1,54,105779,39.49,-0.15,-0.65,9.97,-0.04,-0.01,-0.01
2026-05-10T11:34:39.580764,1622,1,54,105769,39.41,-0.16,-0.68,9.98,-0.03,-0.01,-0.01
2026-05-10T11:34:39.640628,1451,1,54,105796,39.47,-0.14,-0.66,9.94,-0.03,-0.01,-0.01
