timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1956979,1489.0,1,184990,223237,0.625,-0.23,9.919999999999998,-0.03,-0.01,-0.01,32.96,0.030475,9.305910517664152,47.676950683196,9.942329958314598,0.033166247903554,0.11922928961914314,0.04279723073429483
1997215,1535.0,1,185623,225003,0.63,-0.25,9.96,-0.03,-0.01,-0.01,32.96,0.070711,38.602831450020226,608.6183171945155,9.983035610474403,0.033166247903554,0.5231235604155408,0.5889559965168776
2037207,1582.0,1,186273,226265,0.64,-0.21500000000000002,9.95,-0.03,-0.01,-0.01,32.96,0.110703,73.08821425884123,946.2705726271571,9.972879473853075,0.033166247903554,0.9985471919590367,0.9177100341050033
2077210,1614.0,1,186467,226428,0.63,-0.22,9.95,-0.03,-0.01,-0.01,32.96,0.150706,87.03820739581289,1026.8054999921442,9.972351778793204,0.033166247903554,1.1908650918052717,0.9961226083203936
2117207,1640.0,1,186440,226450,0.65,-0.23,9.96,-0.03,-0.01,-0.01,32.96,0.190703,100.71787943629053,1031.993231790667,9.983836937770969,0.033166247903554,1.379456281175637,1.0011736267787286
2157209,1665.0,1,186556,227041,0.63,-0.25,9.97,-0.04,-0.01,-0.01,32.96,0.230705,113.08388581390896,1189.7053594712634,9.993012558783263,0.042426406871192854,1.5499369654797583,1.1547295350168518
2197206,1683.0,1,186893,228188,0.65,-0.25,9.97,-0.03,-0.01,-0.01,32.96,0.270702,114.30269049352687,1535.9252342601287,9.994293371719683,0.033166247903554,1.5667396946284669,1.491825407763957
2237209,1732.0,1,187342,229342,0.65,-0.23,9.96,-0.03,-0.01,-0.01,32.96,0.310705,158.15722609609242,1818.3935859317908,9.983836937770969,0.033166247903554,2.171328679225505,1.766849814113426
2277206,1761.0,1,187723,230010,0.64,-0.23,9.96,-0.03,-0.01,-0.01,32.96,0.350702,170.7688559759315,1661.1510718423922,9.983190872661908,0.033166247903554,2.345195587138207,1.6137511436450154
2317209,1775.0,1,187683,227601,0.64,-0.23,9.96,-0.03,-0.01,-0.01,32.96,0.390705,176.64271262912033,889.1478171625005,9.983190872661908,0.033166247903554,2.4261739621415037,0.8620926461118367
2357206,1851.0,1,185364,221641,0.64,-0.23,9.96,-0.04,-0.01,-0.01,32.96,0.430702,251.64123167073294,-258.09624940179725,9.983190872661908,0.042426406871192854,3.4601212574583777,-0.25491786666785166
2397209,1844.0,1,184299,221223,0.63,-0.25,9.94,-0.04,-0.01,-0.01,32.96,0.470705,220.24304808397804,-1235.3064561805363,9.963081852519329,0.042426406871192854,3.0272584834697964,-1.2063754561905324
2437207,1805.0,1,184539,222393,0.63,-0.24,9.94,-0.03,-0.01,-0.01,32.96,0.510703,201.76655559567192,-1561.440808417755,9.962835941638303,0.033166247903554,2.7725371945783843,-1.5239151242042785
2477209,1920.0,1,185183,224205,0.65,-0.24,9.94,-0.04,-0.01,-0.01,32.96,0.550705,281.24067031844334,-1150.7340518357132,9.964120633553168,0.042426406871192854,3.8681861089218743,-1.1240318054387528
2517207,1851.0,1,186062,226643,0.65,-0.25,9.95,-0.04,-0.01,-0.01,32.96,0.590703,238.5877501633276,-336.6628817351305,9.974342083566214,0.042426406871192854,3.2801628786594303,-0.3314140167267034
