timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1950966,1633,1,196484,242889,0.36,-0.89,11.03,-0.03,-0.0,0.07500000000000001,29.36,0.030471,-7.672896543770084,-11.048845727099666,11.071702669418105,0.08077747210701756,-0.062298073901789985,-0.014354708744120532
1991185,1633,1,196944,243676,-0.32,-1.08,11.2,-0.01,0.05,-0.02,29.36,0.07069,-32.56012406544451,407.1865499363973,11.256500344245541,0.05477225575051661,-0.261320450139111,0.554826194696466
2031196,1633,1,196770,242688,0.46,-0.88,11.22,-0.01,-0.1,-0.04,29.36,0.110701,-59.39508735646323,529.8432452784022,11.263853692231626,0.10816653826391968,-0.47591880810279047,0.7217509681414419
2071200,1633,1,196766,242247,-0.7,-1.49,11.45,-0.07,0.07,-0.04,29.36,0.150705,-82.72807703288113,215.6730634515026,11.567739623625698,0.10677078252031312,-0.662511993144285,0.2941934974432842
2111196,1633,1,196126,240135,0.44,-1.15,8.19,-0.04,-0.13,0.07500000000000001,29.36,0.190701,-110.4610099990295,-433.80833536696684,8.282040811297659,0.15532224567009068,-0.8842913863750593,-0.5896924987691996
2151179,1633,1,195460,238944,-0.41,-1.47,10.35,-0.11,0.07,0.07500000000000001,29.36,0.230684,-134.13963314246834,-1109.1152201196373,10.461907091921624,0.15041608956491323,-1.0736485913883944,-1.5087246676113368
2191180,1633,1,194713,237723,0.08,-1.26,7.510000000000002,-0.07,-0.04,0.07500000000000001,29.36,0.270685,-159.82185346249878,-1455.7657860541128,7.61538574203566,0.11011357772772622,-1.2790285000460133,-1.9804850311352415
2231179,1633,1,195110,239205,0.25,-0.87,10.13,-0.1,0.11,-0.05,29.36,0.310684,-186.77540584799988,-1290.3172544685485,10.170363808635363,0.15684387141358122,-1.4945752112707846,-1.7553244023190302
2271177,1633,1,195349,241334,0.44,-0.11,8.19,-0.0,-0.06,-0.125,29.36,0.350682,-208.10357372145756,-731.487460153624,8.202548384496126,0.13865424623862047,-1.665135899369418,-0.9948071182831228
2311200,1633,1,196559,243029,0.74,-1.72,10.13,-0.03,-0.02,-0.125,29.36,0.390705,-237.6715262244616,-137.41250425049844,10.301596963578026,0.13009611831257686,-1.9015898861582277,-0.18632432696905477
2351199,1712,1,196622,243185,-0.32,-0.29,7.75,0.02,-0.04,-0.125,29.36,0.430704,-179.65904364289332,129.3622360066893,7.762022932200085,0.13275918047351754,-1.4376658863975222,0.1767321939498097
2391199,1862,1,196522,241786,-0.52,-1.18,9.12,-0.04,0.02,-0.1,29.36,0.470704,-53.386475249039336,-51.72531443211851,9.210711156040015,0.10954451150103323,-0.4278681259419765,-0.06971173841294172
2431197,1899,1,195637,240333,0.24,-0.6,8.1,-0.0,-0.1,0.0,29.36,0.510702,-46.9420576231506,-485.61506258114497,8.125736889661146,0.1,-0.3763323207482063,-0.6601968130998567
2471180,1829,1,195571,240289,-0.09,-1.33,10.29,-0.06,0.07,-0.01,29.36,0.550685,-125.62070501540205,-816.4901481590888,10.375986700068577,0.09273618495495704,-1.0055229909225691,-1.1104881611969457
2511197,1781,1,195430,240857,-0.09,-1.18,8.36,0.01,0.03,0.02,29.36,0.590702,-216.96820646082435,-788.2421652883066,8.443346492949344,0.03741657386773942,-1.7360260887536483,-1.0720451872701235
2551170,1747,1,196168,242833,-0.21,-1.14,11.48,-0.04,0.11,-0.05,29.36,0.630675,-248.24809455190734,-410.1355819153084,11.53837510224035,0.12727922061357855,-1.9861703706308917,-0.5574760021831906
2591199,1968,1,196697,244321,-0.14,-0.99,9.12,-0.02,-0.02,-0.1,29.36,0.670704,-71.603311502677,86.60700759577489,9.174644407278137,0.10392304845413265,-0.5735475928720565,0.118546158559078
2629214,2192,1,197234,244251,0.25,-0.96,11.54,-0.03,-0.07,-0.1,29.36,0.708719,151.45286041650468,444.38498773392377,11.58256016604274,0.12569805089976535,1.2102256028804101,0.6054499358998758
2669197,2276,1,196907,243663,-0.32,-1.14,11.07,-0.03,-0.01,-0.04,29.36,0.748702,205.48986578289984,558.9079143115846,11.133144209970515,0.05099019513592785,1.6423578363082845,0.7613053787676974
2709214,2247,1,196992,243416,-0.13,-1.11,11.42,-0.05,0.0,-0.04,29.36,0.788719,162.03805511143585,510.61696365882784,11.474554457581348,0.06403124237432849,1.2948750721427118,0.6955857213557847
2749200,2237,1,197008,243404,-0.17,-1.23,11.91,-0.02,-0.03,-0.04,29.36,0.828705,140.19944829642978,454.1413285903328,11.974552183693552,0.053851648071345036,1.1202324198725953,0.6187274417267455
2789217,2256,1,197404,244155,-0.75,-1.81,11.49,-0.04,0.03,-0.03,29.36,0.868722,135.10046646115842,482.9524206180748,11.655844027782802,0.05830951894845301,1.079456022406753,0.6579367567667718
2830200,2209,1,197414,244386,-0.34,-1.53,10.34,-0.03,-0.03,-0.03,29.36,0.909705,86.42437380905578,578.5920302433224,10.45811168423822,0.05196152422706632,0.690194839451261,0.788093697034452
2870217,2196,1,197546,245014,-0.09,-1.56,11.53,-0.04,-0.03,-0.03,29.36,0.949722,50.36716457861427,658.4871762009203,11.635402872268756,0.05830951894845301,0.4018464705829751,0.8968238328100743
2910212,2198,1,197581,244899,-0.48,-1.59,9.36,-0.05,-0.02,-0.05,29.36,0.989717,51.15562503181671,656.1536415793814,9.50621375732736,0.07348469228349536,0.4081517640444039,0.89364810125347
2950215,2180,1,197505,244892,0.31,-1.06,10.63,-0.04,-0.08,-0.05,29.36,1.02972,19.455096332579483,564.5105338140212,10.687216662910883,0.10246950765959599,0.1546436324452959,0.7689300419671662
2990883,2212,1,197559,245109,0.07,-1.15,10.38,-0.04,-0.04,-0.04,29.36,1.070388,44.8920087473184,424.08503136451986,10.443744539196658,0.06928203230275509,0.35806182149479837,0.5778235139711155
3029204,2311,1,197536,245266,0.07,-1.28,9.64,-0.03,-0.05,-0.1,29.36,1.108709,143.78113890522894,283.55872278306225,9.724859896163029,0.11575836902790226,1.1488750870917257,0.3865797978607775
3069196,2341,1,197479,245037,-0.15,-0.89,8.82,-0.03,-0.08,-0.11,29.36,1.148701,159.51989178263247,167.84837197024237,8.866058876411774,0.1392838827718412,1.2747373991529962,0.22910837699123054
3109215,2301,1,197430,245202,0.09,-1.63,9.85,-0.02,-0.07,-0.04,29.36,1.18872,132.86451608154263,69.59031588488021,9.98436277385793,0.08306623862918075,1.061575197501194,0.0953879656801334
3149196,2318,1,197506,244863,-0.04,-0.65,9.0,0.0,-0.07,-0.07,29.36,1.228701,131.42156098952447,-39.35886852232238,9.023530351253882,0.09899494936611666,1.0500359309851832,-0.052882113449897884
3189199,2222,1,197293,244793,-0.08,-1.26,9.3,0.01,-0.06,-0.04,29.36,1.268704,54.12676463524712,-186.5283458935807,9.385307666773636,0.07280109889280519,0.4319118740643949,-0.2531665871161298
3229209,2143,1,197468,245097,-0.11,-1.35,10.21,0.01,-0.0,-0.04,29.36,1.308714,-35.772274371103336,-377.7708919794189,10.299451441703097,0.04123105625617661,-0.2870079151693919,-0.5134305587599718
3269199,2177,1,197200,243856,0.41,-0.94,9.17,0.03,-0.09,-0.04,29.36,1.348704,7.007041335971857,-587.1432278183452,9.227166412284976,0.10295630140987,0.055096927903775995,-0.798367549994803
3309177,2240,1,197078,244359,-0.22,-1.38,10.64,0.01,0.03,-0.03,29.36,1.388682,82.56325808262744,-765.792663877681,10.731374562468687,0.04358898943540673,0.6593176183493198,-1.0414934271197909
3349179,2256,1,197119,244487,0.62,-0.72,9.7,0.03,-0.11,-0.05,29.36,1.428684,81.4664507054661,-866.7182163394752,9.746424985603696,0.12449899597988733,0.6505464842289296,-1.1788440620159901
3389177,2167,1,197298,244755,0.69,-0.26,11.43,0.03,-0.07,-0.04,29.36,1.468682,39.84248182656969,-868.6284047072907,11.453759208225044,0.08602325267042626,0.31768091342593063,-1.18144365724922
3429187,2213,1,197329,244530,0.98,-0.51,9.75,0.02,-0.13,-0.04,29.36,1.508692,37.993369165084964,-781.3391964798734,9.812390126773394,0.13747727084867523,0.30289361759321076,-1.0626508651645707
3469177,2185,1,197762,245128,0.57,-0.77,11.83,0.02,-0.05,0.0,29.36,1.548682,83.9897276422001,-630.9372278009473,11.86872781725152,0.05385164807134505,0.6707250505805358,-0.8579672604301914
3509171,2190,1,197937,245206,0.88,-0.98,9.88,0.04,-0.13,0.03,29.36,1.588676,33.0904664753971,-440.3234094062172,9.967406884440908,0.1392838827718412,0.26368525889145455,-0.59855893084571
3549166,2093,1,198218,245931,0.23,-0.73,11.08,0.03,-0.05,0.07500000000000001,29.36,1.628671,-3.7277203338081013,-223.17543415888986,11.106403558308154,0.09500000000000001,-0.030748623755213172,-0.3030399910020557
3589171,2143,1,198476,246189,0.6,-1.04,8.95,0.03,-0.13,-0.02,29.36,1.668676,33.9215174138393,5.536551357573511,9.030177185415576,0.13490737563232044,0.2703311471246447,0.008216530788581382
3629177,2126,1,198841,246988,0.51,-0.85,10.74,0.04,-0.12,-0.02,29.36,1.708682,8.029126475728871,217.97204480446763,10.785647871129486,0.12806248474865697,0.06327051064030773,0.29732220509701546
3669179,2175,1,199067,247307,0.88,-0.33,10.04,-0.0,-0.12,-0.03,29.36,1.748684,130.3513577265199,379.03895127403655,10.083893097410344,0.12369316876852982,1.041477549129486,0.5165198346838005
3709197,2337,1,199293,247794,0.49,-0.55,9.82,0.02,-0.04,-0.03,29.36,1.788702,197.27544155251462,468.6041927817427,9.847588537301911,0.053851648071345036,1.5766673439330736,0.6384101041512058
3749180,1974,1,199279,247527,1.255,-0.3,9.6,-0.02,-0.1,-0.04,29.36,1.828685,-25.527043463243864,498.0516534682408,9.686331865056038,0.10954451150103323,-0.20507712562658584,0.6784854599230009
3789196,1926,1,199221,247303,1.14,-0.23,7.99,-0.03,-0.11,0.07500000000000001,29.36,1.868701,-203.96855225992604,500.22319328774057,8.074193458172774,0.13647344063956182,-1.6320682627132417,0.6814407310672791
3829179,1633,1,199355,247525,1.255,-0.34,8.81,-0.09,0.02,0.07500000000000001,29.36,1.908684,-362.50847620116593,498.22009221843183,8.905432330886581,0.11884864324004712,-2.8999070512560805,0.678714689971443
3869167,1648,1,199370,247702,1.255,-0.44,7.78,-0.04,-0.04,0.07500000000000001,29.36,1.948672,-439.515482615279,482.67288949074333,7.892846444724489,0.09394147114027969,-3.5157296610711675,0.6575563399459001
3909180,1698,1,199438,247812,0.8,-0.62,9.82,-0.06,0.11,-0.01,29.36,1.988685,-319.2826909748921,421.17387543310264,9.872021069669573,0.12569805089976535,-2.5542318054712783,0.5738616915613411
3949177,1819,1,199087,246810,1.255,0.12,7.99,-0.01,-0.12,-0.02,29.36,2.028682,-221.4081390166143,292.6864205668604,8.088851896282934,0.12206555615733702,-1.7715320898466664,0.3990017767864802
3989179,1884,1,199097,247087,0.37,-1.08,10.46,-0.06,0.1,-0.01,29.36,2.068684,-152.44008738101135,116.27217705417543,10.522114806444568,0.11704699910719625,-1.2199967487154881,0.15891779646472215
