timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1948949,1836,1,204843.0,237896,1.2,-0.22,9.89,-0.03,-0.01,-0.0,32.0,0.030467,-0.2281499044637512,0.8036110454320088,9.96496362261298,0.03162277660168379,-0.0020404774725046215,-0.005229428134339346
1989195,1836,1,204444.0,236110,1.24,-0.23,9.91,-0.03,-0.01,-0.0,32.0,0.070713,-5.4160271089994545,-472.5640554396704,9.989924924642828,0.03162277660168379,-0.2535222000899076,-0.5066278163458818
2029201,1836,1,203813.0,234802,1.24,-0.25,9.91,-0.03,-0.01,-0.0,32.0,0.110719,-12.937022684042903,-827.7744833512128,9.990405397179837,0.03162277660168379,-0.6181015546968686,-0.8828722213624733
2069184,1836,1,203545.0,234459,1.22,-0.24,9.9,-0.03,-0.01,-0.0,32.0,0.150702,-16.16561454811484,-982.6987976386347,9.97777530314248,0.03162277660168379,-0.774607156428436,-1.0469704624934748
2109183,1836,1,203598.0,234805,1.27,-0.23,9.9,-0.03,-0.01,-0.0,32.0,0.190701,-24.47387003765888,-921.0644863486688,9.983776840454718,0.03162277660168379,-1.1773488405664712,-0.981686442212191
2149183,1836,1,203757.0,235390,1.26,-0.24,9.91,-0.03,-0.01,-0.0,32.0,0.230701,-28.328558048320232,-699.8439441528417,9.992662307913742,0.03162277660168379,-1.364204377591566,-0.747366206274061
2189182,1836,1,203997.0,235826,1.26,-0.24,9.92,-0.03,-0.01,-0.0,32.0,0.2707,-33.44071995151309,-423.40703450533584,10.00257966726584,0.03162277660168379,-1.6120158100961754,-0.45455993589944227
2229184,1836,1,204090.0,236037,1.25,-0.22,9.9,-0.03,-0.01,-0.0,32.0,0.310702,-42.4958373461667,-194.01843314772375,9.981027001265952,0.03162277660168379,-2.050961535125938,-0.21158796477004863
2269183,1836,1,204140.0,236206,1.25,-0.22,9.93,-0.03,-0.01,-0.0,32.0,0.350701,-40.14403125171957,-65.48170278221447,10.010784185067621,0.03162277660168379,-1.9369580179693278,-0.07543986257752958
2309184,1840,1,204143.0,236321,1.26,-0.24,9.9,-0.03,-0.01,-0.0,32.0,0.390702,-52.471678202643005,-23.959594365137942,9.982745113444498,0.03162277660168379,-2.5345392190677174,-0.03145900011166805
2349183,1841,1,204133.0,236436,1.26,-0.23,9.92,-0.03,-0.01,-0.0,32.0,0.430701,-42.88447573587248,-3.263450435093425,10.002344725113208,0.03162277660168379,-2.0698007342559817,-0.009537322854387529
2389184,1893,1,204177.0,236575,1.23,-0.22,9.91,-0.03,-0.01,-0.0,32.0,0.470702,-9.342589832186666,73.59284681790473,9.988463345279893,0.03162277660168379,-0.44386185514748616,0.0718700615001441
2429183,1881,1,204263.0,236839,1.24,-0.23,9.95,-0.03,-0.01,-0.0,32.0,0.510701,-14.061116935334445,243.73413392859243,10.02960617372387,0.03162277660168379,-0.6725918881326648,0.2520863567088514
2469184,1920,1,204347.0,237169,1.25,-0.23,9.93,-0.03,-0.01,-0.0,32.0,0.550702,11.838452166016635,468.17797648023566,10.011008940161826,0.03162277660168379,0.5828866044888944,0.4898207624721585
2509183,1955,1,204483.0,237532,1.26,-0.24,9.92,-0.03,-0.01,-0.0,32.0,0.590701,48.7716452523505,635.6519961512935,10.00257966726584,0.03162277660168379,2.3732186907981045,0.6672118465609558
2549184,1942,1,204563.0,237558,1.26,-0.25,9.93,-0.03,-0.01,-0.0,32.0,0.630702,26.68532525848992,618.0288349110026,10.012741882221873,0.03162277660168379,1.3025869893616906,0.6485451203211059
2589186,1925,1,204399.0,236137,1.26,-0.25,9.9,-0.03,-0.01,-0.0,32.0,0.670704,13.205472735540262,353.8066225370833,9.982990533903155,0.03162277660168379,0.6491527619408598,0.36867684710827886
2629183,1939,1,203653.0,233997,1.23,-0.24,9.91,-0.03,-0.01,-0.0,32.0,0.710701,12.104772485893342,-96.80282435923228,9.98892386596274,0.03162277660168379,0.5957964499170123,-0.10861568126473332
2669183,1929,1,203103.0,232683,1.26,-0.23,9.9,-0.03,-0.01,-0.0,32.0,0.750701,16.77507320245689,-573.4324402308946,9.982509704478128,0.03162277660168379,0.8221887146213204,-0.6134691769554012
2709183,1972,1,202899.0,231982,1.23,-0.23,9.92,-0.03,-0.01,-0.0,32.0,0.790701,33.2319573245371,-905.9667655525026,9.998609903381569,0.03162277660168379,1.6199341902307625,-0.9656947017346993
2749183,1947,1,202725.0,231830,1.26,-0.23,9.93,-0.03,-0.01,-0.0,32.0,0.830701,33.47127431871825,-1009.2387128966019,10.01226248157728,0.03162277660168379,1.6315350526983006,-1.0750819531502505
2789184,1972,1,202837.0,232511,1.24,-0.24,9.92,-0.03,-0.01,-0.0,32.0,0.870702,26.874240541194396,-914.4777090318433,10.000079999680002,0.03162277660168379,1.3117446349362116,-0.9747096253233498
2829183,1936,1,203100.0,233241,1.26,-0.25,9.94,-0.03,-0.01,-0.0,32.0,0.910701,16.79129765256041,-722.3856397522845,10.02265932774331,0.03162277660168379,0.8229751928858764,-0.7712427205384157
2869184,1972,1,203245.0,233772,1.24,-0.23,9.93,-0.03,-0.01,-0.0,32.0,0.950702,26.199002469370118,-522.0936517108233,10.009765232012187,0.03162277660168379,1.2790125507359995,-0.5590903343786932
2909183,1968,1,203278.0,234279,1.24,-0.24,9.89,-0.03,-0.01,-0.0,32.0,0.990701,41.71559752953334,-338.8408549790784,9.970320957722475,0.03162277660168379,2.031177627325502,-0.3649861244337877
2949184,1972,1,203454.0,235375,1.24,-0.23,9.93,-0.03,-0.01,-0.0,32.0,1.030702,26.25076851487674,-141.62050846689337,10.009765232012187,0.03162277660168379,1.2815219035567862,-0.15608726871347714
2989869,1927,1,203944.0,236553,1.24,-0.24,9.93,-0.03,-0.01,-0.0,32.0,1.071387,-2.875254896880632,107.87293469061783,10.01,0.03162277660168379,-0.13035857313986385,0.10818006326844047
3029184,1931,1,204195.0,237359,1.25,-0.24,9.95,-0.03,-0.01,-0.0,32.0,1.110702,-17.11066207688631,408.1435982637627,10.031081696407421,0.03162277660168379,-0.8204182215559962,0.4262314161643895
3069182,1935,1,204273.0,237931,1.24,-0.23,9.94,-0.03,-0.01,-0.0,32.0,1.1507,4.940326963143035,702.4758822754765,10.019685623810759,0.03162277660168379,0.24850081614901223,0.7379927451497518
3109201,1950,1,204483.0,238734,1.23,-0.23,9.96,-0.03,-0.01,-0.0,32.0,1.190719,0.1839523010213641,900.0899092743261,10.03829666826001,0.03162277660168379,0.01793612730125907,0.9473085933591134
3149183,1904,1,204692.0,239244,1.26,-0.25,9.93,-0.03,-0.01,-0.0,32.0,1.230701,-28.10500629830797,923.9316903948413,10.012741882221873,0.03162277660168379,-1.3533677334362135,0.9725621784099947
3189184,1934,1,204632.0,238307,1.25,-0.24,9.93,-0.03,-0.01,-0.0,32.0,1.270702,-11.876371498515716,762.8283240366108,10.011243678984144,0.03162277660168379,-0.566686616232372,0.8019189893065568
3229183,1919,1,204069.0,237083,1.26,-0.22,9.93,-0.03,-0.01,-0.0,32.0,1.310701,-19.908605988195117,492.382159889527,10.012037754623181,0.03162277660168379,-0.9560482156483072,0.5154582096588416
3269184,1889,1,203794.0,236471,1.24,-0.24,9.92,-0.03,-0.01,-0.0,32.0,1.350702,-48.3878266740765,238.54289521981147,10.000079999680002,0.03162277660168379,-2.3365750081145915,0.24658771599954546
3309183,1901,1,203767.0,236258,1.27,-0.24,9.92,-0.03,-0.01,-0.0,32.0,1.390701,-44.89463507244288,101.10692121723845,10.003844261082836,0.03162277660168379,-2.1672429659753853,0.10101339665734703
3349184,1910,1,203743.0,236111,1.26,-0.24,9.9,-0.03,-0.01,-0.0,32.0,1.430702,-21.31107298199383,93.73933120653297,9.982745113444498,0.03162277660168379,-1.0240326342475359,0.09320953082975264
