timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1949970,1560,1,197392.5,243287,0.89,-1.41,9.99,-0.03,0.03,-0.065,27.69,0.030476,2.3368823122310602,-30.84676508547157,10.128193323589356,0.07762087348130012,0.04081595141896692,-0.04798275851379743
1990186,1560,1,197392.5,241179,-0.12,-0.17,7.93,-0.02,0.06,-0.065,27.69,0.070692,-18.7074598742111,-31.605828245438026,7.932729668909687,0.09069178573608527,-0.26124995686467106,-0.04908624064598159
2030197,1560,1,197392.5,242158,0.83,-1.27,10.65,-0.08,0.02,-0.06,27.69,0.110703,-36.862809643694014,-31.872364043544874,10.757522949080798,0.1019803902718557,-0.5218478966690875,-0.049473714977908534
2070180,1560,1,197392.5,241881,0.66,0.2,8.46,-0.03,0.06,-0.06,27.69,0.150686,-60.678178281390096,-31.599940004984862,8.488062205238602,0.09,-0.8636885156307936,-0.049077680662474615
2110183,1560,1,197392.5,244111,0.34,-2.3449999999999998,9.58,-0.05,0.11,-0.06,27.69,0.190689,-77.25304968601053,-30.746875818044284,9.868689122674803,0.13490737563232041,-1.1016006129139648,-0.04783754527250688
2150181,1560,1,197392.5,244891,0.46,-0.02,9.54,-0.02,0.05,-0.06,27.69,0.230687,-100.65444806576649,-29.276961652660983,9.551104648154578,0.0806225774829855,-1.4374991928772909,-0.04570066905074879
2190177,1560,1,197392.5,243356,-0.06,-1.83,9.45,-0.05,0.07,-0.065,27.69,0.270683,-120.31863216812671,-27.161004264907945,9.625746724280667,0.10781929326423913,-1.7197546123582994,-0.0426246125471612
2230201,1560,1,197392.5,241374,0.54,-1.09,8.47,-0.05,0.01,-0.06,27.69,0.310707,-136.58434999641642,-24.379295079792367,8.556903645595176,0.07874007874011811,-1.9532291864817475,-0.03858072457498867
2270178,1560,1,197392.5,242235,-0.01,-0.89,10.35,-0.06,0.1,-0.06,27.69,0.350684,-165.53784491566944,-20.924029786256707,10.388200036579965,0.13114877048604,-2.368821351980957,-0.03355765967806866
2310220,1560,1,197392.5,243286,1.34,-1.26,10.38,-0.02,-0.08,-0.06,27.69,0.390726,-170.3006979128681,-16.80005152832852,10.541707641554096,0.1019803902718557,-2.4371863074580227,-0.027562458539153095
2350202,1560,1,197392.5,245405,0.58,-1.66,12.39,-0.04,0.07,-0.065,27.69,0.430708,-207.48714898958517,-12.023114873983603,12.514155984324313,0.10356157588603991,-2.9709525340673926,-0.02061802423822064
2390183,1560,1,197392.5,246173,-0.14,-0.69,9.58,0.01,-0.01,-0.065,27.69,0.470689,-207.1407863479499,-6.617210962714368,9.605836767299348,0.06652067347825036,-2.965980920081355,-0.012759233706674195
2430203,1781,1,197392.5,246624,0.68,-1.65,12.509999999999998,-0.05,0.01,-0.065,27.69,0.510709,-19.701134375335993,-0.6145852972007189,12.636653037889422,0.08261355820929153,-0.2755129444202506,-0.004032963591843268
2470184,1936,1,197392.5,243464,-0.19,-1.35,10.86,-0.03,-0.08,-0.065,27.69,0.55069,128.185306169627,5.9387784958325875,10.945236406766186,0.10735455276791944,1.8472168415850398,0.005493937768558007
2510215,1936,1,197392.5,242670,0.31,-1.11,11.03,-0.03,-0.08,-0.06,27.69,0.590721,108.50448054639011,12.974258478165028,11.090045085571113,0.1044030650891055,1.5647225533347302,0.015721711768532282
2550202,1936,1,197392.5,245122,0.03,-2.3449999999999998,10.58,-0.1,0.06,-0.065,27.69,0.630708,90.65408288030183,20.3960544796348,10.836804187582242,0.13351029922818689,1.308501829661795,0.02651108965995797
2590182,1936,1,197392.5,243619,0.43,0.23,7.66,-0.04,-0.05,-0.065,27.69,0.670688,81.8700909145052,28.089136258426684,7.675506497945266,0.0912414379544733,1.1824183204697634,0.03769484712844529
2630184,1936,1,197392.5,245612,-0.07,-2.3449999999999998,10.54,-0.135,0.11,-0.065,27.69,0.71069,61.834128744294865,35.93861750304993,10.797940775907227,0.18587630295441107,0.8948264795054819,0.049105969097188014
2670202,1936,1,197392.5,241168,-0.5,0.28,7.3900000000000015,-0.05,-0.0,-0.065,27.69,0.750708,54.6618751710072,43.84520703706562,7.412185912401282,0.08200609733428363,0.7918775124690367,0.060600111794992265
2708213,1936,1,197392.5,241308,-0.29,-2.3449999999999998,10.26,-0.04,-0.13,0.055,27.69,0.788719,40.52093830894395,51.71568852084765,10.528567091489705,0.1467140075112121,0.588901581961091,0.07204176269716964
