timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
2449958,1607.0,1,189977,232613,0.7,-0.13,9.86,-0.02,0.01,-0.03,27.17,0.030471,-21.705183886461736,29.22416160675188,9.885671449122714,0.03741657386773942,-0.1397083675975885,0.042470934536004715
2490177,1349.25,1,189804,231629,0.76,-0.13,9.92,-0.01,0.0,-0.055,27.17,0.07069,-266.7600625169077,-121.53189880628781,9.9499195976651,0.05590169943749474,-1.7975653468403243,-0.15509555247903892
2530200,1349.25,1,189774,231819,0.31,-0.64,10.99,-0.01,0.02,-0.03,27.17,0.110713,-269.12109058156597,-248.29612042359872,11.012983247058902,0.03741657386773942,-1.8135382867673215,-0.32122062815103725
2570172,1349.25,1,189259,231280,0.69,-0.54,9.88,-0.03,-0.03,0.0,27.17,0.150685,-246.8164287886815,-333.8421813854171,9.918775125992122,0.042426406871192854,-1.6626417225787473,-0.43332912114227073
2610169,1349.25,1,189553,231254,0.21,-0.77,10.79,-0.02,0.05,-0.03,27.17,0.190682,-253.57459899475091,-377.9650284047977,10.819477806252943,0.061644140029689765,-1.7083624187169326,-0.49115230820909866
2650172,1349.25,1,189191,231241,0.74,-0.36,10.82,-0.02,-0.02,0.02,27.17,0.230685,-236.2682273455989,-401.51105259966005,10.851248776062597,0.034641016151377546,-1.5912805259414642,-0.522009477536852
2690169,1349.25,1,189407,231594,0.28,-0.2,11.28,-0.03,0.05,-0.02,27.17,0.270682,-236.4701042834839,-432.3025406943327,11.28524700660114,0.061644140029689765,-1.5926462734519455,-0.5623618594985648
2730174,1349.25,1,189249,231291,0.43,-0.5,10.43,-0.05,-0.02,-0.0,27.17,0.310687,-230.72959070526744,-478.16752277111186,10.450827718415416,0.05385164807134505,-1.5538102765794415,-0.6224681222988191
2770188,1349.25,1,189172,230755,0.34,-0.17,10.89,-0.03,0.01,-0.02,27.17,0.350701,-224.88302717900785,-511.6142481756284,10.896632507339136,0.03741657386773942,-1.514256825528942,-0.6663002045529107
2810172,1349.25,1,189053,231041,0.71,-0.61,10.89,-0.02,-0.02,0.02,27.17,0.390685,-226.31395187382756,-486.67528060084084,10.930155534117528,0.034641016151377546,-1.5239373856766756,-0.6336175767365985
2850169,1349.25,1,189266,231021,0.57,-0.18,10.18,-0.06,-0.01,-0.03,27.17,0.430682,-221.60927954616153,-379.4999236966674,10.197534015633387,0.06782329983125268,-1.4921091115486034,-0.49316379530898574
2890192,1349.25,1,189361,231917,0.43,-0.58,10.77,-0.04,0.01,-0.03,27.17,0.470705,-223.33479335338995,-218.28154902824545,10.794174354715603,0.05099019513592785,-1.5037826400418164,-0.28188639897580164
2930169,1349.25,1,189665,231623,0.52,-0.01,9.4,-0.04,-0.03,-0.04,27.17,0.510682,-225.33970352061363,-73.81278986307856,9.414377302827841,0.06403124237432849,-1.5173463541456234,-0.0925594481820169
2970192,1349.25,1,189600,231486,0.29,-0.85,10.55,-0.05,-0.02,-0.02,27.17,0.550705,-223.62643545472707,-15.787081472239525,10.588158480113528,0.057445626465380296,-1.5057556711271183,-0.016516499514290687
3010189,1349.25,1,189426,231398,0.36,-0.41,9.67,-0.03,-0.02,-0.03,27.17,0.590702,-233.99924549558258,-68.78299321660049,9.685380735933926,0.04690415759823429,-1.5759303014658383,-0.0859678773282672
3050192,1349.25,1,189652,231105,0.65,-0.31,10.45,-0.05,-0.01,-0.055,27.17,0.630705,-227.82394222814472,-199.65294798855854,10.474784007319673,0.075,-1.5341528446036088,-0.2574735345421447
3090192,1461.0,1,189101,230427,0.75,-0.65,9.65,-0.07,0.01,0.04,27.17,0.670705,-134.65245223987503,-341.20938004606234,9.700902019915468,0.08124038404635961,-0.903824626668238,-0.44298386772119974
3130163,1569.0,1,189331,230090,1.01,-0.39,9.62,-0.05,0.01,-0.055,27.17,0.710676,-15.339398233923474,-431.2490379185798,9.680733443288272,0.075,-0.09664225019806882,-0.560981239429986
3168169,1601.0,1,189209,231217,0.84,-0.17,9.36,-0.06,0.02,-0.02,27.17,0.748682,-9.713258082554605,-439.276177769319,9.3991542172687,0.066332495807108,-0.05858001790025478,-0.5715008418708033
3208172,1535.0,1,189627,230408,0.83,0.35,9.84,-0.04,0.01,-0.055,27.17,0.788685,-59.222508469046964,-367.68615719216785,9.881143658504312,0.0687386354243376,-0.3935223653003315,-0.4776818018135648
3248160,1606.0,1,189288,231538,0.8,-1.14,9.34,-0.05,0.03,0.01,27.17,0.828673,-19.653628032182937,-236.62408104273337,9.443262148219755,0.05916079783099616,-0.1258290838619174,-0.30592436868086503
3288163,1659.0,1,189888,231138,1.02,0.17,9.05,-0.05,0.03,-0.055,27.17,0.868676,51.117871210198906,-71.03557388524705,9.108885771596876,0.08015609770940699,0.3529576458950212,-0.08891989430326111
