window_start_sec,window_end_sec,pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
99.352648,104.227648,202.52700000000345,42.527000000006865,182.06104056966905,73.28679162572757,129.7313821465975,483.16476176646563,560.209720027248,9.99829862192057,0.032469196347870634,30.773548387096774
101.830653,106.706648,200.527000000001,42.52699999999976,184.84266073691103,53.49951292661176,93.6704114929065,47.377644899699156,320.1198400155703,9.99739242175839,0.032469196347870634,30.76838709677419
104.308648,109.187702,241.5264999999991,76.47349999999875,184.87827386255984,53.635742649264536,90.94234280621191,2042.578533243893,533.5330666926171,9.996805425966711,0.032668353935208734,30.759032258064508
106.786648,111.660632,108.36099999999742,40.087298470548404,171.96640224395625,150.49405827281328,196.2507789212524,1253.458388914638,333.45816668288575,9.996568459582305,0.03254388044312242,30.839354838709678
109.263648,114.138648,174.7953999999993,77.41944492335513,173.3299305113171,139.20324316943595,175.08284503628806,755.9910831678383,251.52273144080522,9.995105297368536,0.032469196347870634,31.45935483870968
111.740647,116.617648,170.55685714285573,78.46371562599467,192.63885281011835,51.6815814765654,100.68312038043162,878.2896038956505,240.08988001167768,9.994092091527822,0.032693248633626,32.246451612903236
114.218648,119.094648,128.19039999999688,64.35798496099771,183.09347937564982,135.06885071284543,221.685705668471,790.1143087100569,260.0973700126508,9.995243417939259,0.03254388044312242,32.469032258064516
116.695648,121.572648,200.00033333333295,61.10352144971549,187.06220765428313,94.61581711608355,143.24994305874228,764.8218990966183,260.0973700126508,9.99746810534868,0.032469196347870634,32.43225806451612
119.174648,124.049648,159.85757142857028,73.91197274143694,188.73664245061283,48.087708652827004,84.48367434993729,705.7284969069872,240.08988001167768,9.996345839661759,0.032469196347870634,32.35193548387098
121.657702,126.527648,171.4287142857123,66.63942573006183,188.97161081315335,99.49398524908534,183.63823040718347,682.2679603906072,240.08988001167768,9.995478917820547,0.032469196347870634,32.30774193548386
124.129648,129.005648,238.49083333333706,45.94922090894105,178.95103598602353,120.21905070675214,143.17938065809113,719.9707220438323,240.08988001167768,9.995302125149676,0.03254388044312242,32.38354838709677
126.607648,131.483648,221.98580000000166,31.063851006605663,176.63143264440905,140.14744045198591,160.4461762843576,750.0046122830248,228.65702858255017,9.99456577737248,0.03249409104628789,32.45387096774194
129.085648,133.961648,216.270142857143,36.89764585378612,194.02694720849948,37.067196772505696,55.367548762097464,743.3096056733693,240.08988001167768,9.994370815521146,0.032568775141539684,32.47032258064516
131.563648,136.438647,137.27771428572007,69.72241411014808,195.93741053273672,83.00778647457066,155.9541852904683,764.4852494144652,262.9555828699327,9.993545350020435,0.032668353935208734,32.47645161290323
134.041648,138.915648,107.50100000000866,59.28435320835782,188.78248042459106,99.87935604462204,196.02110542651823,770.8114786536078,274.38843429906024,9.99616115195635,0.03259366983995694,32.4374193548387
136.517648,141.398702,161.5218333333388,79.87391441185432,177.9361959283509,131.82524931038412,237.25926484507298,762.9248635369673,297.25413715731526,9.996911805373019,0.032618564538374216,32.367096774193534
138.995647,143.872648,149.15514285714184,79.86706722411006,190.27695671673237,72.90507141205873,131.03970321155134,768.0315636924175,297.25413715731526,9.995116341921578,0.03259366983995694,32.34774193548387
141.474649,146.348648,133.0028333333265,59.481143111127295,184.01700811586997,110.29816032649447,183.43197752547448,740.4349097526358,280.104860013624,9.996693281411597,0.03249409104628789,32.36354838709676
143.952648,148.827648,207.19980000000078,39.36723104512819,168.80294092882355,118.37769645702191,196.31866153548657,656.499954390253,274.3884342990602,9.997370141046087,0.03244430164945337,32.34516129032258
146.428648,151.305648,171.64849999999396,72.51577359386964,185.91184036449667,56.2075034952372,89.17260548152963,726.4272112055335,285.8212857281878,9.995544838124891,0.032568775141539684,32.37903225806453
148.907648,153.782648,148.57314285713738,80.37278509977257,193.75460708918456,74.21688178040748,123.65979045011555,775.7969006451182,262.95558286993275,9.996567977355012,0.03259366983995694,32.41451612903225
151.385649,156.259648,208.41379999999958,81.76829027538113,195.64034178435583,67.29875767210712,114.75582928883641,1035.360674240353,240.0898800116777,9.996440644120863,0.03244430164945337,32.46258064516129
153.867702,158.737647,292.6613333333326,99.3398714928757,190.42137244209164,74.8820821024688,133.45339734467646,1808.8243041223227,520.1947400253017,9.99435909860786,0.03259366983995694,32.32354838709677
156.339648,161.214648,79.99999999998408,0.0,193.7746472433937,59.29824998575167,104.24950033564198,267.22971658132167,760.2846200369794,9.994957791088241,0.032668353935208734,32.06354838709678
158.817648,163.693648,132.99966666665833,74.95284740126398,188.51538632478807,46.12805751494735,83.2279434403416,1295.431924049319,480.1797600233554,9.995699949756663,0.03244430164945337,31.961290322580638
161.294648,166.169648,238.5885999999971,112.42836000690087,197.54336291904474,73.95728322083914,142.0676220030872,2009.4940110818352,580.2172100282211,9.993815245378883,0.032270038760532534,31.981612903225816
163.771648,168.647648,292.9993333333319,99.96008536855899,181.07915546491512,66.29529013498625,121.1081000532045,2095.2121667309057,840.314580040872,9.99453974450606,0.03234472285578432,31.91741935483871
166.249632,171.125648,239.4999999999925,159.5000000000084,176.94461331974932,119.64409701485887,166.72247201836032,575.4295331252005,760.2846200369794,9.996367424455212,0.03241940695103611,31.735161290322587
171.205647,176.081648,213.00000000000333,135.51629668297207,189.60598609134007,90.18669923378366,155.77155593098996,2468.8485652282025,600.2247000291943,9.996567245575825,0.03259366983995694,31.732258064516138
173.682648,178.558648,161.68466666667314,63.2676552715268,179.6918791159489,92.31347878708958,153.70386828139806,1603.3225540830044,346.79649335020105,9.994842827103357,0.032469196347870634,31.988387096774204
176.161648,181.036648,169.67433333333145,87.52119657293127,203.715557059295,66.34327449466049,112.55274796700346,284.4843762939865,248.98209778988797,9.995139120257134,0.032369617554201584,32.1825806451613
178.638647,183.514648,176.20280000000434,60.085104008902576,192.82639129743563,127.18385433650334,195.90537229558825,315.41190733787244,290.1086050141106,9.998663026485715,0.03251898574470516,32.151935483870965
181.116648,185.992649,120.84216666667184,39.193722815510164,192.16644641389178,90.63301290472099,139.255455912047,404.6280070378573,260.09737001265086,10.000470739692899,0.032568775141539684,32.32096774193547
183.594648,188.468668,114.42842857143124,58.24141993917116,202.24086899768693,73.83824251860858,123.387806531552,472.62095444967,262.95558286993275,9.998589612308017,0.03254388044312242,32.51903225806451
186.075702,190.947648,137.2827142857115,71.19503668638289,188.8715847977683,84.32920922181438,153.92802809674174,506.17587684417686,308.68698858644285,9.997206135234945,0.03259366983995694,32.483548387096775
188.548648,193.424649,120.50399999999684,61.90687015185932,184.02295668716746,115.41638953815561,188.57784350898342,563.1871124976905,308.68698858644274,9.99566724537844,0.03251898574470516,32.43580645161291
191.027648,195.902648,99.49249999999665,34.94350578791436,180.81373126032622,173.33061329091564,237.13831149045097,589.0906508157638,297.25413715731526,9.993748216641693,0.03249409104628789,32.437096774193556
193.504648,198.458648,159.4210000000008,86.0754554612212,197.30981145013533,120.49647242012374,183.47139192255108,530.4307034874493,285.8212857281878,9.995028261598979,0.032568775141539684,32.425483870967746
195.982648,200.937648,146.84171428571955,51.67721582978954,191.2083879887852,42.29137894759392,78.77765005834328,477.4615066606292,274.3884342990602,9.995525858692472,0.03229493345894979,32.391612903225806
198.543702,203.414651,171.1430000000007,28.269212930579453,187.7182243126375,2.1779105273827186,3.987301979641651,511.3911833415215,285.8212857281877,9.995695090479163,0.03224514406211527,32.381612903225815
201.016648,205.892648,125.5710000000038,41.28907095795321,193.19834801312268,53.10563219851303,103.26084947168559,473.5478585721989,240.08988001167768,9.996492854597186,0.03251898574470516,32.39000000000001
203.494648,208.370648,142.5890000000038,128.22693657106382,175.8377050472202,320.50099796444505,480.3266310074717,482.27205685752904,250.09362501216427,9.995831033014342,0.03261856453837421,32.374838709677405
205.972648,210.848648,186.3333333333325,150.37804213234034,137.42637435308768,333.73667763746676,540.5184175548384,493.23981979436377,290.1086050141106,9.996065033617235,0.032369617554201584,32.33612903225806
208.450648,213.324648,106.6663333333319,37.711890258762125,157.96831778701443,152.53708422163945,223.0441916671303,454.377957385399,290.1086050141106,9.999417418675025,0.03234472285578432,32.32612903225806
210.928648,215.803649,159.99199999999405,71.54590193993737,181.63481670628457,136.61810273553374,179.71064229756803,461.55749452577396,260.0973700126508,10.001322618107675,0.03249409104628789,32.28064516129034
213.404648,218.285702,182.85142857142287,70.44629791318262,190.7625363238016,164.45336790099245,284.8422202792211,471.65060429830623,250.09362501216424,9.998853133666826,0.03244430164945337,32.169677419354834
215.883648,220.757647,158.7891999999954,72.93575355722231,179.53166198296037,124.84606595132179,184.63181724746897,485.93805329336016,274.3884342990602,9.99836998871302,0.03241940695103611,32.0758064516129
218.359648,223.235648,171.8240000000056,72.86015722373352,187.0118984436417,82.02301836713403,140.41247111440356,546.4863048319468,285.8212857281878,9.99971174640445,0.03261856453837421,32.080000000000005
220.837648,225.713649,148.14257142857304,66.22543287430051,192.0461429624927,63.64477590890731,114.82201545100891,524.5797183193687,274.3884342990602,9.998768955905467,0.03264345923679147,32.15322580645162
223.315648,228.191696,185.8243333333339,87.04308680507756,174.20738033511466,143.58935884152322,181.20801421946152,444.08586548454406,222.30544445525712,9.994870190035654,0.03239451225261884,32.162258064516124
225.793649,230.668648,216.9727500000036,87.92173346612147,129.10112427001403,218.15930630415068,306.56709130511746,442.9065587737881,231.19766223346738,9.995954619492728,0.03244430164945337,32.17322580645162
228.271648,233.147648,189.97819999999592,65.5430598260357,124.56838550352907,202.50437353298068,210.71460680097002,473.22226972510396,300.11235001459715,9.997689523381867,0.032568775141539684,32.18548387096774
230.753702,235.625648,158.78940000000057,71.11161249078378,171.45561210114255,123.37664794327493,154.4076363082471,499.95634939519556,354.41839430295283,9.995264437250025,0.03259366983995694,32.140322580645154
233.227649,238.102653,172.5868571428626,79.34172296812424,170.03844733034833,68.7263066267568,110.41855164080583,573.8619158195731,320.1198400155703,9.995894844873,0.032469196347870634,32.09064516129032
235.703648,240.659648,160.84200000000237,79.17593188168303,183.45660381674725,81.89093997450784,147.94663655550306,579.1351194475166,285.8212857281878,10.00045151584937,0.03241940695103611,32.06903225806451
238.182654,243.222702,148.420714285712,66.61518491565468,179.90760256799499,119.70786335143599,175.57971817148518,441.76239344946487,274.3884342990603,9.998236989905173,0.03241940695103611,32.05774193548387
240.739647,245.694648,226.32450000000404,85.17421874164428,163.4134840331017,127.64286808639872,179.16997209939316,500.4409730424923,308.68698858644274,9.994519232152303,0.032369617554201584,32.06483870967741
243.296648,248.172649,240.00480000000266,100.87787915177152,157.69217484073033,66.53289472651547,84.34530878148212,618.6905667606165,333.4581666828857,9.996832920328941,0.03249409104628789,32.09419354838709
245.774648,250.651648,147.00433333332796,72.05618931701163,178.22081507604037,75.93305165787316,145.74304163057337,525.5954304466171,320.11984001557033,9.997480743790609,0.03249409104628789,32.11451612903226
248.252648,253.129648,146.66683333332742,54.49648306823389,176.57328702227574,110.18044316433522,169.45644975842526,534.8885785764415,297.25413715731526,9.998623095221332,0.03249409104628789,32.151935483870965
250.731648,255.606636,179.49999999999733,103.63758970568107,172.52608738310462,159.2825283452344,214.31495083102175,515.4178692036479,297.2541371573153,10.002081036804876,0.03244430164945337,32.20806451612902
253.209648,258.083648,201.26375000000252,118.75019437958152,151.61116910912602,278.7774568105828,322.3463784300937,417.60525929437216,306.7815133482549,10.004380807682985,0.03241940695103611,32.25290322580645
255.691702,260.561648,219.24975000001723,142.77918469856363,112.36926648056279,347.37094296210995,617.0596473777491,564.2694775259063,285.8212857281878,9.998941806203803,0.03249409104628789,32.4474193548387
258.163648,263.040648,195.97300000000928,122.02699999997435,113.32583588054909,324.724528418679,438.8457115554698,706.3321793849954,285.8212857281877,9.995348327286823,0.03239451225261884,32.152903225806455
260.641648,265.517648,205.04500000001258,40.00900000002616,97.31877905348593,244.0235705771515,265.63143638734516,768.9621472024402,285.8212857281877,9.99590656356885,0.03241940695103611,31.2116129032258
263.120648,267.995648,201.01324999998837,89.70278453976698,109.40352757206328,164.13151239587833,235.2980535485749,680.5692848798113,274.38843429906024,9.995383373305557,0.03251898574470516,31.062258064516126
265.597647,270.472647,119.99999999997613,39.99899999999457,65.49802128331513,460.2616527598202,833.0511540936153,683.7189023201788,270.10111501313736,9.995773695132668,0.03261856453837421,31.69532258064517
268.075648,272.950648,214.17533333333458,74.85067631328529,172.77449965581008,195.8781253739172,213.37681848473443,657.3250586670895,266.76653334630856,9.995621381997791,0.032618564538374216,32.834193548387105
270.552648,275.433702,217.27985714285782,56.04575335366839,182.95431507711677,56.100598495162316,93.55869092625757,589.8912937581104,260.09737001265086,9.994289366669936,0.032568775141539684,33.660000000000004
273.030647,277.906648,194.1341428571377,72.18949468770568,188.69601398041038,49.69896657409216,87.90991126289191,770.3305889582072,251.52273144080522,9.994092416226472,0.032469196347870634,33.660000000000004
275.509648,280.383647,193.99714285714253,72.1009613417859,188.49934317695596,47.14826875584372,73.10481760721444,718.5635145406823,240.08988001167768,9.99423802338179,0.03229493345894979,33.660000000000004
277.986648,282.862648,175.60000000000855,78.06008455286006,175.33999441402378,105.46213663824338,145.78444000146865,782.2252427365223,251.52273144080522,9.996720071979137,0.03249409104628789,33.660000000000004
280.463648,285.340647,174.78900000002113,77.40591476881684,175.78275850810152,114.98564453354176,179.49918857532475,810.1222970035298,285.8212857281877,9.996558293498394,0.032643459236791475,33.50387096774194
282.942649,287.817648,144.39980000000787,78.46697241616143,174.1976023203122,138.0286672081019,210.56246955110493,727.2012007744295,285.8212857281877,9.994649260609808,0.03249409104628789,32.76887096774193
285.418648,290.294648,144.399599999997,78.46672874690393,173.37676653795435,153.4663771509431,193.73110470679123,681.5993875593565,230.08613501119112,9.996348407167648,0.03239451225261884,32.11096774193548
287.902702,292.772648,186.66633333333493,75.42519473109645,156.41245868679573,144.80156343002201,171.8391985960333,616.4861116432741,230.08613501119112,9.997934885551581,0.03241940695103611,32.02903225806451
290.374648,295.329647,186.66666666668638,75.42472332655007,150.6000260811665,155.36918199658007,203.2341162127342,586.5661434761796,251.5227314408052,9.994396266126977,0.032618564538374216,32.01838709677419
292.852647,297.807648,79.99966666668949,0.00047140450620272793,149.8399742531106,491.65422119228555,595.2783094113472,674.265827054981,251.52273144080522,9.991709077225288,0.032618564538374216,31.99709677419355
295.409648,300.286665,254.787599999986,116.93545611251123,123.8870709926023,466.7256441659415,724.3120242476948,704.6482976469496,262.9555828699327,9.99647449093048,0.03244430164945337,32.016129032258064
297.887648,302.762648,273.4205714285573,93.76829277358745,164.5330597345653,108.94905994792173,133.83771684768078,598.3361543321662,280.104860013624,9.999121407585315,0.03259366983995694,32.12903225806451
300.371702,305.240647,194.2215999999803,119.16081260146035,193.98562416623326,93.2376857012437,130.6421859935444,839.0905574546196,306.7815133482548,9.998574945168086,0.03261856453837421,32.17451612903226
302.842647,307.719648,85.05399999995689,0.0,200.80527864841798,91.09268498029267,149.67174373942885,1865.2580293370393,640.2396800311406,9.996630597755036,0.03239451225261884,32.0916129032258
305.320648,310.197648,237.99999999999955,0.0,199.3103002351445,63.96222546161136,106.3694519522472,707.7679679102012,440.1647800214091,9.991666140919019,0.03244430164945337,31.967741935483865
307.799648,312.674647,160.33366666666402,0.471168995398596,187.21043173819874,128.2708666696807,203.1485797505027,244.43577542954094,180.06741000875826,9.994217883273855,0.032568775141539684,31.849354838709676
310.275648,315.152647,213.16699999999855,109.30457497897955,190.39020385427906,127.83944248832138,204.78442767591946,92.58822134963786,173.39824667510058,9.998538983204584,0.032469196347870634,31.79290322580645
312.754647,317.629647,199.9996666666656,120.000000000921,191.25134137325568,237.40839033542335,418.57042418213257,10.55130939902546,140.052430006812,9.997132522704026,0.03244430164945337,31.71999999999999
315.232671,320.112702,208.10166666665944,128.1239470664589,198.74352424888718,116.93566702560152,215.57978991525974,3.6074756271327684,160.05992000778514,9.996884398748897,0.03241940695103611,31.621612903225802
317.709647,322.584647,199.503100000004,108.63015384731204,193.23849355565198,119.78289829056449,193.65306514062823,20.72592463835951,208.0778960101207,9.99671112258734,0.032369617554201584,31.63612903225807
320.188648,325.062668,279.9995000000024,120.00049999997486,139.86456912365324,368.75098979141933,299.6765464903902,178.24022730290127,320.1198400155703,9.994960708769195,0.03249409104628789,31.663225806451603
322.664648,327.540648,186.33333333332303,99.33221475881862,142.83753432676914,361.16240724269323,395.6996337663172,1008.1083399724803,300.1123500145971,9.992833323760456,0.03251898574470516,31.63548387096775
325.142648,330.018647,199.74999999999454,89.10772974328755,181.19169809711332,202.24030444683123,309.5967134372289,2039.4008265160753,293.4431866809394,9.99476093905508,0.03249409104628789,31.802903225806467
327.620647,332.496648,240.0000000000091,0.0,177.7369668458132,431.9199400315487,752.5852755873264,2649.532282873026,272.1018640132347,9.993521302324433,0.03259366983995695,31.979354838709686
330.098647,334.973648,205.0544999999886,119.99949999997739,166.7298586700644,188.35648962434345,306.62334847752345,1544.5014785697213,346.79649335020116,9.991270874287185,0.032568775141539684,31.854516129032266
332.581702,337.451648,319.9999999999932,0.0,159.13028079517085,189.83845711763678,243.89562294467706,2136.108170051414,360.1348200175165,9.994522133295197,0.03241940695103611,31.818709677419363
335.053648,339.930648,240.0043333333315,65.31931845087888,150.54660834822567,217.63093197816508,186.15336940888412,1488.6570899407536,333.45816668288575,9.996137741298835,0.03241940695103611,31.86806451612903
337.531648,342.408647,224.2138000000068,34.161435908936106,179.143019620077,218.11524343978377,213.50718715483242,809.8418408951187,240.0898800116777,9.994213972244431,0.03249409104628789,32.07483870967742
340.010705,344.884647,206.87357142856757,58.80051761398649,199.60170296912037,50.13749311137624,78.06858256457971,561.1800060337433,228.65702858255017,9.991821889248438,0.032469196347870634,32.21096774193548
342.486648,347.363647,194.86514285713545,58.55327246539159,191.2404449483129,42.81257494412463,76.94787911605388,558.4924675141422,228.65702858255017,9.993800556772582,0.03231982815736706,32.09741935483871
344.964647,349.841671,259.23850000000925,32.7426229745216,156.0804331594928,123.52319771847424,175.3718718529739,670.0994546591273,200.0749000097314,9.997709053379733,0.03260320318978004,32.21677419354838
347.443648,352.323702,218.73650000003408,64.73069053201476,156.83101868515868,164.67512666547867,249.63147353473659,787.2694432055313,285.8212857281878,9.99494368434716,0.03280236077711815,32.19387096774193
349.921647,354.795648,207.7996000000212,108.45890576731333,203.70886983798843,66.34320488235534,103.82866486670466,711.5223255351382,500.1872500243286,9.995539706541221,0.03254388044312242,31.94870967741935
352.397647,357.273648,213.33283333333952,135.97365787587242,194.43493066107217,170.96763009483283,242.25416877152392,619.7886920521894,336.1258320163488,9.994479912936367,0.03261856453837421,31.97612903225807
354.875647,359.750649,128.99999999999636,37.9783007571422,178.6116999076412,181.7897858013027,279.28187464726557,956.5764601974533,228.65702858255023,9.992436275409698,0.032718143332043266,32.490322580645156
357.353648,362.229648,98.01079999999729,31.04900836677415,186.14866283393945,89.49406837570267,149.2772475551943,1098.9093399788155,293.4431866809394,9.996030969075273,0.032568775141539684,32.68870967741936
359.830649,364.707648,178.0212000000006,59.108019064761464,180.30079686082811,71.21489513764638,100.337135620337,702.6126408283171,333.45816668288575,9.99509431538061,0.032643459236791475,32.42548387096774
362.309648,367.184647,204.42042857142238,40.65938535427754,188.9962421956183,49.41544870704061,83.254255647292,531.2578848931723,280.104860013624,9.991859617998129,0.032668353935208734,32.233548387096775
364.792702,369.662648,174.39239999999927,60.3451229465951,189.38412098358938,86.18546640808759,160.79028451893996,587.8898613675354,253.4282066789931,9.992412016200822,0.032469196347870634,32.04967741935484
367.264648,372.139648,199.74899999998286,69.13831919782189,159.2692344209668,301.33511737562094,302.0566834735202,796.5363305467722,253.42820667899312,9.994381388654055,0.03249409104628789,32.10677419354838
369.742648,374.618667,186.33333333334198,37.24095714246835,161.58925509673972,302.434833752393,231.51754793158244,880.0965015111586,440.1647800214092,9.995484443557409,0.03239451225261884,32.356774193548375
372.219648,377.175649,160.000000000025,0.0,189.47270242403064,56.255191290121175,80.18501487715407,1450.8487712867025,720.2696400350331,9.992672731108595,0.032369617554201584,32.38774193548387
377.260702,382.131649,139.91674999998338,33.68210263409442,200.13403967372253,51.10682363562872,94.08313380729517,2.2039494686908485,135.43531692966437,9.99193177100231,0.03251898574470516,32.26967741935485
379.733649,384.608649,193.16541666664952,40.4862029553711,191.5356557318585,44.431093421608104,76.76924285644925,1.4221317014298687,160.05992000778514,9.990453845161484,0.032568775141539684,32.255161290322576
382.211649,387.166647,216.46924999998873,35.34396175239468,188.1757503100182,102.13481344384732,167.52002900824263,1.1819985133989683,160.05992000778514,9.986921227288336,0.032618564538374216,32.32193548387097
